shot_id,signal_id,resample_method,resample_category,original_length,resampled_length,length_ratio,direction
155537,aminor,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,area,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,betan,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,bt,cubic_spline,smooth_high_snr,9780,4890,0.5,DOWNSAMPLED
155537,cerqrott10,cubic_spline_simple,slow_varying,800,429,0.53625,DOWNSAMPLED
155537,cerqrott11,cubic_spline_simple,slow_varying,790,429,0.5430379746835443,DOWNSAMPLED
155537,cerqrott12,cubic_spline_simple,slow_varying,798,429,0.5375939849624061,DOWNSAMPLED
155537,cerqrott13,cubic_spline_simple,slow_varying,797,429,0.5382685069008782,DOWNSAMPLED
155537,cerqrott3,cubic_spline,smooth_high_snr,761,448,0.5886990801576872,DOWNSAMPLED
155537,cerqrott6,cubic_spline,smooth_high_snr,761,448,0.5886990801576872,DOWNSAMPLED
155537,cerqrott8,cubic_spline,smooth_high_snr,801,429,0.5355805243445693,DOWNSAMPLED
155537,cerqtit10,cubic_spline,smooth_high_snr,800,429,0.53625,DOWNSAMPLED
155537,cerqtit11,cubic_spline_simple,slow_varying,790,429,0.5430379746835443,DOWNSAMPLED
155537,cerqtit12,cubic_spline_simple,slow_varying,798,429,0.5375939849624061,DOWNSAMPLED
155537,cerqtit13,cubic_spline_simple,slow_varying,797,429,0.5382685069008782,DOWNSAMPLED
155537,cerqtit3,cubic_spline,smooth_high_snr,761,448,0.5886990801576872,DOWNSAMPLED
155537,cerqtit6,cubic_spline,smooth_high_snr,761,448,0.5886990801576872,DOWNSAMPLED
155537,cerqtit8,cubic_spline,smooth_high_snr,801,429,0.5355805243445693,DOWNSAMPLED
155537,density,cubic_spline,smooth_high_snr,4785,4784,0.999791013584117,PRESERVED
155537,drsep,pchip_careful,fast_transient,227,239,1.052863436123348,UPSAMPLED
155537,ece1,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece2,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece3,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece4,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece5,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece6,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece7,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece8,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece9,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece10,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece11,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece12,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece13,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece14,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece15,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece16,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece17,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece18,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece19,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece20,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece21,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece22,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece23,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece24,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece25,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece26,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece27,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece28,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece29,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece30,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece31,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece32,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece33,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece34,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece35,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece36,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece37,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece38,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece39,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,ece40,cubic_spline,smooth_high_snr,24450,24449,0.999959100204499,PRESERVED
155537,fs03da,pchip_no_smoothing,noisy,244500,244499,0.9999959100204499,PRESERVED
155537,fs04,cubic_spline_simple,slow_varying,244500,244499,0.9999959100204499,PRESERVED
155537,fs04da,cubic_spline_simple,slow_varying,244500,244499,0.9999959100204499,PRESERVED
155537,fs05da,pchip_careful,fast_transient,244500,244499,0.9999959100204499,PRESERVED
155537,gasa,decimate_with_antialiasing,smooth_high_snr,9780,2445,0.25,DOWNSAMPLED
155537,gasb,decimate_with_antialiasing,fast_transient,9780,2445,0.25,DOWNSAMPLED
155537,gasc,decimate_with_antialiasing,fast_transient,9780,2445,0.25,DOWNSAMPLED
155537,gasd,decimate_with_antialiasing,noisy,9780,2445,0.25,DOWNSAMPLED
155537,ip,cubic_spline,smooth_high_snr,9781,4890,0.49994888048256825,DOWNSAMPLED
155537,kappa,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,li,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,pcbcoil,decimate_with_antialiasing,smooth_high_snr,19559,6520,0.3333503757860831,DOWNSAMPLED
155537,pcdiamag3,decimate_with_antialiasing,smooth_high_snr,19559,6520,0.3333503757860831,DOWNSAMPLED
155537,pinj,cubic_spline,smooth_high_snr,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_15l,pchip_careful,fast_transient,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_15r,pchip_careful,fast_transient,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_21l,cubic_spline,smooth_high_snr,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_21r,pchip_careful,fast_transient,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_30l,pchip_careful,fast_transient,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_30r,cubic_spline,smooth_high_snr,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_33l,pchip_careful,fast_transient,48901,48900,0.9999795505204393,PRESERVED
155537,pinj_33r,cubic_spline,smooth_high_snr,48901,48900,0.9999795505204393,PRESERVED
155537,prmtan_neped,decimate_with_antialiasing,fast_transient,1016,508,0.5,DOWNSAMPLED
155537,prmtan_teped,decimate_with_antialiasing,slow_varying,1012,506,0.5,DOWNSAMPLED
155537,q95,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,rmaxis,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,rsurf,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,tinj,cubic_spline,smooth_high_snr,48901,48900,0.9999795505204393,PRESERVED
155537,tribot,pchip_careful,fast_transient,227,239,1.052863436123348,UPSAMPLED
155537,tritop,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,volume,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,vsurf,cubic_spline,smooth_high_snr,227,239,1.052863436123348,UPSAMPLED
155537,zcur,pchip_no_smoothing,noisy,227,239,1.052863436123348,UPSAMPLED
155537,zmaxis,cubic_spline_simple,slow_varying,227,239,1.052863436123348,UPSAMPLED
155537,zsurf,cubic_spline_simple,slow_varying,227,239,1.052863436123348,UPSAMPLED
159310,aminor,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,area,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,betan,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,bt,cubic_spline,smooth_high_snr,10181,5090,0.49995088891071604,DOWNSAMPLED
159310,cerqrott10,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqrott11,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqrott12,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqrott13,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqrott3,cubic_spline,smooth_high_snr,673,437,0.649331352154532,DOWNSAMPLED
159310,cerqrott6,cubic_spline,smooth_high_snr,673,437,0.649331352154532,DOWNSAMPLED
159310,cerqrott8,cubic_spline,smooth_high_snr,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqtit10,cubic_spline,smooth_high_snr,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqtit11,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqtit12,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqtit13,cubic_spline_simple,slow_varying,762,439,0.5761154855643045,DOWNSAMPLED
159310,cerqtit3,cubic_spline,smooth_high_snr,673,437,0.649331352154532,DOWNSAMPLED
159310,cerqtit6,cubic_spline,smooth_high_snr,673,437,0.649331352154532,DOWNSAMPLED
159310,cerqtit8,cubic_spline,smooth_high_snr,762,439,0.5761154855643045,DOWNSAMPLED
159310,density,cubic_spline,smooth_high_snr,4990,4989,0.9997995991983968,PRESERVED
159310,drsep,pchip_careful,fast_transient,245,249,1.0163265306122449,UPSAMPLED
159310,ece1,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece2,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece3,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece4,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece5,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece6,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece7,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece8,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece9,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece10,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece11,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece12,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece13,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece14,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece15,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece16,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece17,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece18,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece19,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece20,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece21,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece22,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece23,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece24,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece25,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece26,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece27,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece28,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece29,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece30,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece31,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece32,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece33,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece34,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece35,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece36,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece37,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece38,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece39,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,ece40,cubic_spline,smooth_high_snr,25450,25449,0.9999607072691552,PRESERVED
159310,fs03da,pchip_no_smoothing,noisy,101800,254498,2.4999803536345775,UPSAMPLED
159310,fs04,cubic_spline_simple,slow_varying,101800,254498,2.4999803536345775,UPSAMPLED
159310,fs04da,cubic_spline_simple,slow_varying,101800,254498,2.4999803536345775,UPSAMPLED
159310,fs05da,pchip_careful,fast_transient,101800,254498,2.4999803536345775,UPSAMPLED
159310,gasa,decimate_with_antialiasing,smooth_high_snr,10181,2546,0.25007366663392594,DOWNSAMPLED
159310,gasb,decimate_with_antialiasing,fast_transient,10181,2546,0.25007366663392594,DOWNSAMPLED
159310,gasc,decimate_with_antialiasing,fast_transient,10181,2546,0.25007366663392594,DOWNSAMPLED
159310,gasd,decimate_with_antialiasing,noisy,10181,2546,0.25007366663392594,DOWNSAMPLED
159310,ip,cubic_spline,smooth_high_snr,10181,5090,0.49995088891071604,DOWNSAMPLED
159310,kappa,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,li,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,pcbcoil,decimate_with_antialiasing,smooth_high_snr,101801,5091,0.05000933193190637,DOWNSAMPLED
159310,pcdiamag3,decimate_with_antialiasing,smooth_high_snr,101801,5091,0.05000933193190637,DOWNSAMPLED
159310,pinj,cubic_spline,smooth_high_snr,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_15l,pchip_careful,fast_transient,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_15r,pchip_careful,fast_transient,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_21l,cubic_spline,smooth_high_snr,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_21r,pchip_careful,fast_transient,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_30l,pchip_careful,fast_transient,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_30r,cubic_spline,smooth_high_snr,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_33l,pchip_careful,fast_transient,50901,50900,0.9999803540205497,PRESERVED
159310,pinj_33r,cubic_spline,smooth_high_snr,50901,50900,0.9999803540205497,PRESERVED
159310,prmtan_neped,decimate_with_antialiasing,fast_transient,1094,547,0.5,DOWNSAMPLED
159310,prmtan_teped,decimate_with_antialiasing,slow_varying,1040,520,0.5,DOWNSAMPLED
159310,q95,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,rmaxis,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,rsurf,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,tinj,cubic_spline,smooth_high_snr,50901,50900,0.9999803540205497,PRESERVED
159310,tribot,pchip_careful,fast_transient,245,249,1.0163265306122449,UPSAMPLED
159310,tritop,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,volume,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,vsurf,cubic_spline,smooth_high_snr,245,249,1.0163265306122449,UPSAMPLED
159310,zcur,pchip_no_smoothing,noisy,245,249,1.0163265306122449,UPSAMPLED
159310,zmaxis,cubic_spline_simple,slow_varying,245,249,1.0163265306122449,UPSAMPLED
159310,zsurf,cubic_spline_simple,slow_varying,245,249,1.0163265306122449,UPSAMPLED
160715,aminor,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,area,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,betan,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,bt,cubic_spline,smooth_high_snr,9801,4900,0.49994898479746963,DOWNSAMPLED
160715,cerqrott10,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqrott11,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqrott12,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqrott13,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqrott3,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
160715,cerqrott6,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
160715,cerqrott8,cubic_spline,smooth_high_snr,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqtit10,cubic_spline,smooth_high_snr,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqtit11,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqtit12,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqtit13,cubic_spline_simple,slow_varying,826,430,0.5205811138014528,DOWNSAMPLED
160715,cerqtit3,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
160715,cerqtit6,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
160715,cerqtit8,cubic_spline,smooth_high_snr,826,430,0.5205811138014528,DOWNSAMPLED
160715,density,cubic_spline,smooth_high_snr,4800,4799,0.9997916666666666,PRESERVED
160715,drsep,pchip_careful,fast_transient,224,240,1.0714285714285714,UPSAMPLED
160715,ece1,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece2,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece3,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece4,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece5,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece6,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece7,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece8,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece9,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece10,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece11,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece12,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece13,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece14,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece15,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece16,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece17,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece18,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece19,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece20,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece21,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece22,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece23,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece24,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece25,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece26,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece27,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece28,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece29,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece30,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece31,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece32,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece33,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece34,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece35,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece36,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece37,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece38,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece39,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,ece40,cubic_spline,smooth_high_snr,24501,24500,0.9999591853393739,PRESERVED
160715,fs03da,pchip_no_smoothing,noisy,98000,244998,2.499979591836735,UPSAMPLED
160715,fs04,cubic_spline_simple,slow_varying,98000,244998,2.499979591836735,UPSAMPLED
160715,fs04da,cubic_spline_simple,slow_varying,98000,244998,2.499979591836735,UPSAMPLED
160715,fs05da,pchip_careful,fast_transient,98000,244998,2.499979591836735,UPSAMPLED
160715,gasa,decimate_with_antialiasing,smooth_high_snr,9801,2451,0.25007652280379555,DOWNSAMPLED
160715,gasb,decimate_with_antialiasing,fast_transient,9801,2451,0.25007652280379555,DOWNSAMPLED
160715,gasc,decimate_with_antialiasing,fast_transient,9801,2451,0.25007652280379555,DOWNSAMPLED
160715,gasd,decimate_with_antialiasing,noisy,9801,2451,0.25007652280379555,DOWNSAMPLED
160715,ip,cubic_spline,smooth_high_snr,9801,4900,0.49994898479746963,DOWNSAMPLED
160715,kappa,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,li,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,pcbcoil,decimate_with_antialiasing,smooth_high_snr,98001,4901,0.050009693778634914,DOWNSAMPLED
160715,pcdiamag3,decimate_with_antialiasing,smooth_high_snr,98001,4901,0.050009693778634914,DOWNSAMPLED
160715,pinj,cubic_spline,smooth_high_snr,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_15l,pchip_careful,fast_transient,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_15r,pchip_careful,fast_transient,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_21l,cubic_spline,smooth_high_snr,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_21r,pchip_careful,fast_transient,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_30l,pchip_careful,fast_transient,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_30r,cubic_spline,smooth_high_snr,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_33l,pchip_careful,fast_transient,49001,49000,0.9999795922532193,PRESERVED
160715,pinj_33r,cubic_spline,smooth_high_snr,49001,49000,0.9999795922532193,PRESERVED
160715,prmtan_neped,pchip_careful,fast_transient,801,459,0.5730337078651685,DOWNSAMPLED
160715,prmtan_teped,cubic_spline_simple,slow_varying,791,460,0.5815423514538559,DOWNSAMPLED
160715,q95,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,rmaxis,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,rsurf,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,tinj,cubic_spline,smooth_high_snr,49001,49000,0.9999795922532193,PRESERVED
160715,tribot,pchip_careful,fast_transient,224,240,1.0714285714285714,UPSAMPLED
160715,tritop,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,volume,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,vsurf,cubic_spline,smooth_high_snr,224,240,1.0714285714285714,UPSAMPLED
160715,zcur,pchip_no_smoothing,noisy,224,240,1.0714285714285714,UPSAMPLED
160715,zmaxis,cubic_spline_simple,slow_varying,224,240,1.0714285714285714,UPSAMPLED
160715,zsurf,cubic_spline_simple,slow_varying,224,240,1.0714285714285714,UPSAMPLED
160717,aminor,cubic_spline,smooth_high_snr,201,238,1.1840796019900497,UPSAMPLED
160717,area,cubic_spline,smooth_high_snr,201,238,1.1840796019900497,UPSAMPLED
160717,betan,cubic_spline,smooth_high_snr,201,238,1.1840796019900497,UPSAMPLED
160717,bt,cubic_spline,smooth_high_snr,9801,4900,0.49994898479746963,DOWNSAMPLED
160717,cerqrott10,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqrott11,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqrott12,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqrott13,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqrott3,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
160717,cerqrott6,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
160717,cerqrott8,cubic_spline,smooth_high_snr,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqtit10,cubic_spline,smooth_high_snr,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqtit11,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqtit12,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqtit13,cubic_spline_simple,slow_varying,819,430,0.525030525030525,DOWNSAMPLED
160717,cerqtit3,cubic_spline,smooth_high_snr,764,450,0.5890052356020943,DOWNSAMPLED
