fold,shot_id,era,block,REL_nrmse,REL_rmse,scale,log10_kappa,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
2,170411,earlier,A,0.12979430987019247,1.4848520534760364e+18,1.144003966707816e+19,1.8881635728378143,1.1354471945125655,0.15571910582254908,0.6292706477036634,0.6827890267280642,0.3111796587138986,0.6604713048911491
2,170411,earlier,B,0.05780736336800494,6.369363000827191e+17,1.1018255512328882e+19,1.8806752891291698,0.6800601793734414,0.07157778889040894,0.27414749440512765,0.04874886507764994,0.04844200867350574,0.03993962776765412
2,170411,earlier,C,0.10474806362224676,1.0568645857059639e+18,1.008958589933784e+19,1.8951641516803523,0.614541626730416,0.03283653105331149,0.1650054307583333,0.032084879178474045,0.0501863320479643,0.0345997160621109
2,187021,earlier,A,0.32960798313671424,1.6364116416011538e+18,4.964720896709609e+18,1.833393768866196,0.8988516230439045,0.3948073064408424,0.19515099717574055,0.34224386675855184,1.6984138774879993,0.35120893273451353
2,187021,earlier,B,0.23602247485269454,1.1946213318118116e+18,5.061472779477438e+18,1.8189678157257985,1.4949990258077672,0.2925999551704696,0.23826679829320163,0.11752554249575431,1.0829527171939757,0.12178780701312593
2,187021,earlier,C,0.19091272064810277,1.1040737047821076e+18,5.783133261283182e+18,1.8873640647138104,1.0307891303531889,0.42879379458034544,0.7980003205025794,0.846110075409186,2.2393880665891466,0.927234281550615
2,189650,later,A,0.08184310372360337,1.5061998973615798e+18,1.8403504129660654e+19,1.784070612150777,2.2218295946951505,0.1750202655153551,0.9220655914502341,0.23291196408524617,0.395916773337899,0.29826492121936926
2,189650,later,B,0.09619628914176014,2.3603757879864325e+18,2.4537077355531387e+19,1.7418463937624213,1.1211190055897449,0.0671392156660743,0.2302032782787437,0.16492021771709972,0.3134568502309112,0.15995605023692802
2,189650,later,C,0.14458114868663452,3.556915153765857e+18,2.4601514001490764e+19,1.700938741128125,0.5885818644929172,0.37672081114882583,0.5587651438744028,0.07341757480377588,0.9516567912318936,0.05924014249147614
2,195266,later,A,0.10396642123957928,9.050501051728888e+17,8.70521553384337e+18,1.8226609269351621,0.5799383997360855,0.35327098743051394,0.20002753465736545,0.10170054207980044,0.13978979125668298,0.10509500100040112
2,195266,later,B,0.17942552459692718,1.3954568742465976e+18,7.777359867730302e+18,1.8019401177170922,1.275778005109217,0.43631269174689724,0.3343207538832665,0.2119976422169146,0.2968093550067142,0.2118355951693737
2,195266,later,C,0.352983119752495,2.774238644044354e+18,7.859408818159908e+18,1.7677951986201388,1.9455142271901076,0.5011967337194513,0.950242552818323,0.3266222829970835,0.49099647911380556,0.33097270216667296
2,195626,later,A,0.12360053110269253,1.842208330333062e+18,1.4904534097854947e+19,1.7354030804522398,0.6001141309753532,0.13834630803912315,0.42432552214684627,0.1096076627653783,0.06244206411463893,0.11629160193584158
2,195626,later,B,0.09459993608701532,1.2148918803969452e+18,1.2842417560192199e+19,1.774325309571962,0.40805577596432535,0.05700803941966054,0.21127197434290163,0.05169180441525417,0.02864866107298615,0.05184208331789978
2,195626,later,C,0.19828778043552028,2.264524644494917e+18,1.1420394335551609e+19,1.78269998554373,0.5430628282684423,0.17931336289039557,0.12497365544693433,0.08176780142190025,0.04698067122815645,0.08594721535812974
2,195649,later,A,0.20980588590276278,4.0489954224593935e+18,1.9298769455571673e+19,1.7853803125281875,1.2503574134197508,0.049563017670114416,0.48584230650984905,0.23233131496747522,0.20652102363205108,0.23414736699999308
2,195649,later,B,0.047059963619397266,9.120757285337275e+17,1.9381139686172353e+19,1.8118674160579926,0.8556625778631981,0.07922367247122289,0.32944026287694234,0.07690629644367221,0.03761223675622753,0.0804781665395957
2,195649,later,C,0.0690499775272087,1.2611200195822687e+18,1.8263872990912016e+19,1.8158692810311692,0.6988668978683189,0.09339526404564849,0.24164069681771186,0.06979614337682016,0.04477442145615069,0.06570196907304961
3,160717,earlier,A,0.275435127728953,2.6158831931326996e+18,9.497275146788493e+18,1.4921665092576537,1.0132641970974419,0.11744570275886813,0.2999544518455767,0.23822694612935047,0.11543249444211805,0.24264431702680944
3,160717,earlier,B,0.1344351271564401,1.308871104016674e+18,9.73607963708444e+18,1.4640347057434142,1.4867901451244931,0.11513003108010941,0.2827551181727152,0.2591851456811465,0.1667643130768249,0.2842977478806986
3,160717,earlier,C,0.18612500180440802,2.1923320648934659e+18,1.1778815546754474e+19,1.4265635597008404,2.163289488114316,0.2869311707309969,0.29032155241099084,0.9921971071049737,1.4655265279637466,0.9747777598592003
3,161145,earlier,A,0.17809566161815868,1.6416220041797307e+18,9.217641739636573e+18,1.5032126655810445,0.7946186626067201,0.06388270897483096,0.44322064612290873,0.03527476877367641,0.053744429791635524,0.03641850333034112
3,161145,earlier,B,0.13786242144187746,1.1441203984899464e+18,8.299001181930534e+18,1.5208109377477037,0.6349848184616183,0.039174272686749834,0.3488288559870452,0.047567688131431765,0.03421599911773238,0.047792451755633555
3,161145,earlier,C,0.18928988740824715,1.433135024365794e+18,7.57111245607595e+18,1.506874152615147,0.7963990161519185,0.18174012257965325,0.10606993509061598,0.17867067593102756,0.22158588201393958,0.16630098237907748
3,165028,earlier,A,0.0808870000634916,9.15538221287234e+17,1.1318731323557427e+19,1.50452611770001,1.0146131985322346,0.13044881767331548,0.27053242265010274,0.20586000630414744,0.08098302098395742,0.22307763510070558
3,165028,earlier,B,0.13975029774782574,1.511082761548344e+18,1.081273375370575e+19,1.5511103218901008,0.8488517742369761,0.1704544582064376,0.34533817758461155,0.14015978820936723,0.14501572409307242,0.1364768824429233
3,165028,earlier,C,0.06847485355106975,6.941427829556434e+17,1.0137192662090756e+19,1.545343840129298,0.5912221730595457,0.1128251874847169,0.17920509776720142,0.3546362699380315,0.0555012598575692,0.3504552711485034
3,165861,earlier,A,0.21202116612621874,2.3992359385858447e+18,1.1316020859717143e+19,1.3987634115870535,1.3923838872972494,0.07711867345409607,0.48899954296509823,0.16681454110577568,0.8152312038609811,0.1869296317549929
3,165861,earlier,B,0.18960557679188644,2.2257375290210396e+18,1.1738776710476392e+19,1.4259493312367508,0.7734314547437674,0.16154892853522215,0.07517475891566892,0.08638859768824703,0.052573513662637135,0.08305707921512107
3,165861,earlier,C,0.05422224882821653,5.942081550663282e+17,1.0958751580902898e+19,1.3832780088016439,0.6910049731869669,0.11419934688424042,0.2968799278736283,0.06727521946354674,0.023745698449174308,0.06423528303297343
3,186997,earlier,A,0.2624186355305971,3.245550149200537e+18,1.2367834100799283e+19,1.3377135928002346,0.8255336653856319,0.11930943529784548,0.5292546978123132,0.17409979093947098,0.04237828745968702,0.17820473080436833
3,186997,earlier,B,0.10710153286181641,1.196594731954783e+18,1.1172526666809174e+19,1.3266598932433937,0.7082476213072146,0.04013691392096515,0.23711279858906747,0.08322117389725713,0.03670865683493534,0.08407528369599847
3,186997,earlier,C,0.5397447545222425,5.808611946731604e+18,1.076177563202652e+19,1.2873208884047183,1.5315533305682252,0.4380054218388148,0.18848541145043,0.6245378636656419,0.5346253052945559,0.5441833777006417
