support_id,support_size,J_search
"ID(pcdiamag3)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24743724747894547
"ID(pcdiamag3)|PROD(ip,gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2351408689671361
"ID(pcdiamag3)|PROD(gasc,pinj)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24392087029017248
"ID(pcdiamag3)|PROD(bt,bt)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.25323245144188
"ID(pcdiamag3)|PROD(ip,pinj)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2478698017547505
"ID(pcdiamag3)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24732091165787023
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(prmtan_neped,bt)",4,0.2498597428073215
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24414682426375575
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(cerqtit6,ece38)|RATIO(prmtan_neped,bt)",4,0.24227680497339954
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(cerqtit8,ip)|RATIO(prmtan_neped,bt)",4,0.24011404918090692
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RATIO(prmtan_neped,cerqtit3)",4,0.22354632593424062
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RATIO(prmtan_neped,ece38)",4,0.23775259943745125
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RATIO(prmtan_neped,ip)",4,0.22677789616129196
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(ece21,cerqtit10)|RATIO(prmtan_neped,bt)",4,0.23403192115945626
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(ece29,ece39)|RATIO(prmtan_neped,bt)",4,0.24166921902077296
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(ece39,bt)|RATIO(prmtan_neped,bt)",4,0.23627085224507566
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(fs03da,cerqtit3)|RATIO(prmtan_neped,bt)",4,0.23574770068974824
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(gasc,cerqtit10)|RATIO(prmtan_neped,bt)",4,0.2299449957586411
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(gasc,prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24280732658318033
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(gasc,ece39)|RATIO(prmtan_neped,bt)",4,0.23396048600042452
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(gasc,ip)|RATIO(prmtan_neped,bt)",4,0.23344053305543058
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(ip,cerqtit10)|RATIO(prmtan_neped,bt)",4,0.2371619065311426
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(ip,ece39)|RATIO(prmtan_neped,bt)",4,0.23584747062636766
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(ip,bt)|RATIO(prmtan_neped,bt)",4,0.22657252542537087
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,bt)",4,0.24586568883699084
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24816884821530844
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RATIO(tinj,ece20)",4,0.23940411880607895
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(pinj,bt)|RATIO(prmtan_neped,bt)",4,0.2477755859372072
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RECIP(cerqtit10)",4,0.228388340119746
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RECIP(ece39)",4,0.23088080392896349
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)|RECIP(bt)",4,0.25291623242791217
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|cerqtit3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2460820180076197
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24699876876528665
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24885386020986283
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ip)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24893814830367003
"ID(pcdiamag3)|LEVEL_RATE(cerqrott13|pinj_33r)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24896167230743532
"ID(pcdiamag3)|LEVEL_RATE(prmtan_neped|cerqtit3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24922987348837577
"ID(pcdiamag3)|LEVEL_RATE(prmtan_neped|ece19)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24809889967436452
"ID(pcdiamag3)|LEVEL_RATE(prmtan_neped|gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2488981028162354
"ID(pcdiamag3)|LEVEL_RATE(prmtan_neped|pinj_33r)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24885823605934795
"ID(pcdiamag3)|LEVEL_RATE(ece20|cerqtit3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24865947129054364
"ID(pcdiamag3)|LEVEL_RATE(ece1|ece39)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2495269559591493
"ID(pcdiamag3)|LEVEL_RATE(ece12|gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24885076698734593
"ID(pcdiamag3)|LEVEL_RATE(ece16|ip)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24859148800880682
"ID(pcdiamag3)|LEVEL_RATE(ece14|pinj_33r)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24877555578605315
"ID(pcdiamag3)|LEVEL_RATE(fs04|bt)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24907708942190337
"ID(pcdiamag3)|LEVEL_RATE(fs03da|pinj_15l)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24904578977155017
"ID(pcdiamag3)|LEVEL_RATE(gasc|cerqrott3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24918577851384874
"ID(pcdiamag3)|LEVEL_RATE(gasc|ece20)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24990657476384734
"ID(pcdiamag3)|LEVEL_RATE(gasc|gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24890544649193244
"ID(pcdiamag3)|LEVEL_RATE(gasc|ip)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24883454882819303
"ID(pcdiamag3)|LEVEL_RATE(gasa|pinj_33r)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2487603338016953
"ID(pcdiamag3)|LEVEL_RATE(bt|cerqtit3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24873876698924152
"ID(pcdiamag3)|LEVEL_RATE(bt|ece1)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24993952532716815
"ID(pcdiamag3)|LEVEL_RATE(bt|gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24884458831475598
"ID(pcdiamag3)|LEVEL_RATE(bt|ip)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24803345184746617
"ID(pcdiamag3)|LEVEL_RATE(bt|pinj_33r)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24875369817351164
"ID(pcdiamag3)|LEVEL_RATE(pinj_33r|cerqrott3)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24727834695899525
"ID(pcdiamag3)|LEVEL_RATE(pinj_33r|ece15)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2467358815005221
"ID(pcdiamag3)|LEVEL_RATE(pinj|gasc)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24892434373008793
"ID(pcdiamag3)|LEVEL_RATE(pinj_33r|ip)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.2492428429589383
"ID(pcdiamag3)|LEVEL_RATE(pinj_15l|pinj_15l)|PROD(prmtan_neped,ece39)|RATIO(prmtan_neped,bt)",4,0.24910046448767745
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATIO(prmtan_neped,bt)",4,0.24622795691690025
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24674095083965336
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(cerqrott3|ece1)|RATIO(prmtan_neped,bt)",4,0.24662376954646248
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(cerqrott3|ip)|RATIO(prmtan_neped,bt)",4,0.24766209578453402
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ece36|cerqtit3)|RATIO(prmtan_neped,bt)",4,0.24629275237344636
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ece38|prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24726060234970723
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ece36|ece39)|RATIO(prmtan_neped,bt)",4,0.24977924850722302
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ece1|ip)|RATIO(prmtan_neped,bt)",4,0.24991239013705827
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(gasc|cerqtit3)|RATIO(prmtan_neped,bt)",4,0.24857312532552797
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(gasc|prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24882868100942848
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(prmtan_neped,bt)",4,0.24869374676974193
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(gasc|ip)|RATIO(prmtan_neped,bt)",4,0.2488150050773169
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(prmtan_neped,bt)",4,0.24174484069909277
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.24606323486204598
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ip|ece39)|RATIO(prmtan_neped,bt)",4,0.24363539733461614
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ip|ip)|RATIO(prmtan_neped,bt)",4,0.246990629603407
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,bt)",4,0.2485189444167947
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(pinj_33r|prmtan_neped)|RATIO(prmtan_neped,bt)",4,0.2487447995416573
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(pinj_33r|ece1)|RATIO(prmtan_neped,bt)",4,0.24865772707832376
"ID(pcdiamag3)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(pinj_33r|ip)|RATIO(prmtan_neped,bt)",4,0.24873122831911432
"ID(cerqtit8)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.29861478763637606
"ID(ece39)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.2531950657697261
"ID(gasc)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.3146296620987715
"ID(bt)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.3090845581687314
"ID(pcdiamag3)|ID(pinj)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.3086020207266483
"DOT(cerqtit3)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.31628929554896545
"DOT(ece1)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.3184469504994579
"DOT(gasc)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.31849496246415077
"DOT(ip)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.3174858392523047
"DOT(pinj_33r)|ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)",4,0.3180897769041011
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(cerqtit8,cerqtit8)|RATIO(ece29,ece39)",4,0.28605338459427176
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(prmtan_neped,cerqtit6)|RATIO(ece29,ece39)",4,0.2824593602187468
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,cerqtit6)|RATIO(ece29,ece39)",4,0.26396843853769547
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(fs04,cerqrott8)|RATIO(ece29,ece39)",4,0.29091850784746126
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(gasc,cerqtit6)|RATIO(ece29,ece39)",4,0.30856295893616287
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(bt,cerqtit8)|RATIO(ece29,ece39)",4,0.29913614385896364
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(pinj_30l,cerqtit6)|RATIO(ece29,ece39)",4,0.3081599178327018
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(prmtan_neped,gasc)|RATIO(ece29,ece39)",4,0.3154093912250834
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ip,prmtan_neped)|RATIO(ece29,ece39)",4,0.3066162773865942
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(prmtan_neped,pinj_30l)|RATIO(ece29,ece39)",4,0.32114189758549233
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|RATIO(ece29,ece39)",4,0.25041846484267577
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(fs05da,ece1)|RATIO(ece29,ece39)",4,0.29770250112760704
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(gasc,ece39)|RATIO(ece29,ece39)",4,0.30436676724778916
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ip,ece39)|RATIO(ece29,ece39)",4,0.2584450520563705
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(pinj,ece36)|RATIO(ece29,ece39)",4,0.30268452874695323
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ip,gasc)|RATIO(ece29,ece39)",4,0.3109491981255252
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(gasc,pinj)|RATIO(ece29,ece39)",4,0.3106123611815944
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(bt,bt)|RATIO(ece29,ece39)",4,0.30915223369923267
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ip,pinj)|RATIO(ece29,ece39)",4,0.30933005301566247
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(pinj,pinj_30l)|RATIO(ece29,ece39)",4,0.3095996409790891
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece29,ece39)",4,0.31368864547501235
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(cerqrott12,prmtan_neped)|RATIO(ece29,ece39)",4,0.3132187290866731
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(cerqtit6,ece38)|RATIO(ece29,ece39)",4,0.31667239873534686
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(cerqtit8,ip)|RATIO(ece29,ece39)",4,0.2992104542424138
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(prmtan_neped,cerqtit3)",4,0.2832046168649889
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(prmtan_neped,ece38)",4,0.27081473263328626
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(prmtan_neped,bt)",4,0.3152566004411071
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece21,cerqtit10)|RATIO(ece29,ece39)",4,0.3067947656508908
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece22,ece39)|RATIO(ece29,ece39)",4,0.3141159900209614
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(ece39,bt)",4,0.25297231594331765
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(fs03da,cerqtit3)",4,0.2864859700082438
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(gasc,cerqtit10)",4,0.31012793949935935
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(gasc,prmtan_neped)",4,0.31304320208132114
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(gasc,ece39)",4,0.3130025111456424
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(gasc,ip)",4,0.3105641330354129
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(ip,cerqtit10)",4,0.3059300256665117
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(ip,ece39)",4,0.28533727083780774
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(ip,bt)",4,0.3035580881535949
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(pinj_33r,cerqtit10)",4,0.3095308463675212
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(pinj_33r,prmtan_neped)",4,0.3182544962320665
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(tinj,ece20)",4,0.293966283111773
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RATIO(pinj,bt)",4,0.3085221180828986
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RECIP(cerqtit10)",4,0.3022874385229446
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RECIP(ece39)",4,0.28439184109204196
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece29,ece39)|RECIP(bt)",4,0.3089491731634453
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(cerqrott12|cerqtit3)|RATIO(ece29,ece39)",4,0.31238239694757325
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(cerqrott12|ece35)|RATIO(ece29,ece39)",4,0.3107985384446573
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(cerqrott12|gasc)|RATIO(ece29,ece39)",4,0.318460997480925
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(cerqrott12|ip)|RATIO(ece29,ece39)",4,0.3177408606587487
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(cerqrott13|pinj_33r)|RATIO(ece29,ece39)",4,0.31794600551712127
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(prmtan_neped|cerqtit3)|RATIO(ece29,ece39)",4,0.31728545584370443
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(prmtan_neped|ece19)|RATIO(ece29,ece39)",4,0.3179352969058696
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(prmtan_neped|gasc)|RATIO(ece29,ece39)",4,0.31853980288271244
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(prmtan_neped|pinj_33r)|RATIO(ece29,ece39)",4,0.31814262163363904
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(ece20|cerqtit3)|RATIO(ece29,ece39)",4,0.31600129438328967
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(ece1|ece39)|RATIO(ece29,ece39)",4,0.31392889924326334
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(ece12|gasc)|RATIO(ece29,ece39)",4,0.3184358575318059
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(ece16|ip)|RATIO(ece29,ece39)",4,0.31803815529824614
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(ece14|pinj_33r)|RATIO(ece29,ece39)",4,0.31810164827869314
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(fs04|bt)|RATIO(ece29,ece39)",4,0.3186928319833797
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(fs03da|pinj_15l)|RATIO(ece29,ece39)",4,0.3183643432004455
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(gasc|cerqrott3)|RATIO(ece29,ece39)",4,0.31815142534271257
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(gasc|ece20)|RATIO(ece29,ece39)",4,0.31799922949014237
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(gasc|gasc)|RATIO(ece29,ece39)",4,0.31849861046856065
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(gasc|ip)|RATIO(ece29,ece39)",4,0.3185349829879495
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(gasa|pinj_33r)|RATIO(ece29,ece39)",4,0.31814859724590466
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(bt|cerqtit3)|RATIO(ece29,ece39)",4,0.31630304677513654
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(bt|ece1)|RATIO(ece29,ece39)",4,0.31845528230030445
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(bt|gasc)|RATIO(ece29,ece39)",4,0.31849516843229514
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(bt|ip)|RATIO(ece29,ece39)",4,0.3174949122723263
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(bt|pinj_33r)|RATIO(ece29,ece39)",4,0.31809085563347334
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(pinj_33r|cerqrott3)|RATIO(ece29,ece39)",4,0.31654765212586894
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(pinj_33r|ece15)|RATIO(ece29,ece39)",4,0.31456929846460596
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(pinj|gasc)|RATIO(ece29,ece39)",4,0.31856777276090503
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(pinj_33r|ip)|RATIO(ece29,ece39)",4,0.31832526308509246
"ID(pcdiamag3)|ID(prmtan_neped)|LEVEL_RATE(pinj_15l|pinj_15l)|RATIO(ece29,ece39)",4,0.3179676361030287
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATIO(ece29,ece39)",4,0.315880150300157
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATIO(ece29,ece39)",4,0.31606490596848136
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(cerqrott3|ece1)|RATIO(ece29,ece39)",4,0.317126962918797
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(cerqrott3|ip)|RATIO(ece29,ece39)",4,0.31714256048841577
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ece36|cerqtit3)|RATIO(ece29,ece39)",4,0.31400321935752723
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ece38|prmtan_neped)|RATIO(ece29,ece39)",4,0.31134710314144287
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ece36|ece39)|RATIO(ece29,ece39)",4,0.3156340414138142
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ece1|ip)|RATIO(ece29,ece39)",4,0.3184613864836745
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(gasc|cerqtit3)|RATIO(ece29,ece39)",4,0.3184280951984792
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(gasc|prmtan_neped)|RATIO(ece29,ece39)",4,0.3184446788551456
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(ece29,ece39)",4,0.31849846185587083
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(gasc|ip)|RATIO(ece29,ece39)",4,0.31850517402565603
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(ece29,ece39)",4,0.3141525419980535
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(ece29,ece39)",4,0.3156446533704215
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece29,ece39)",4,0.3152785708965943
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(ip|ip)|RATIO(ece29,ece39)",4,0.3170526816085466
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(ece29,ece39)",4,0.3180084312177793
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|prmtan_neped)|RATIO(ece29,ece39)",4,0.31806041553436337
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|ece1)|RATIO(ece29,ece39)",4,0.31802585710722897
"ID(pcdiamag3)|ID(prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|ip)|RATIO(ece29,ece39)",4,0.31808588251174186
"ID(cerqtit8)|ID(pcdiamag3)|RATIO(ece39,bt)|RATIO(ip,bt)",4,0.257661723216914
"ID(pcdiamag3)|ID(prmtan_neped)|RATIO(ece39,bt)|RATIO(ip,bt)",4,0.22964552651968848
"ID(gasc)|ID(pcdiamag3)|RATIO(ece39,bt)|RATIO(ip,bt)",4,0.2606959178050812
"ID(bt)|ID(pcdiamag3)|RATIO(ece39,bt)|RATIO(ip,bt)",4,0.2535518500683614
"ID(pcdiamag3)|ID(pinj)|RATIO(ece39,bt)|RATIO(ip,bt)",4,0.2579763784666652
