coordinate_id,constructor,ordered_operands,operand_roles,family_signature,role_semantics,search_stratum,primitive_ancestors,J_search,rank_status,NRMSE_160715,NRMSE_160720,NRMSE_161138,NRMSE_165022,NRMSE_165028,NRMSE_165042,NRMSE_165861,NRMSE_170396,NRMSE_187017,NRMSE_187020,NRMSE_187024,NRMSE_189647,NRMSE_189651,NRMSE_195264,NRMSE_195267,NRMSE_195273,NRMSE_195638,NRMSE_195647,NRMSE_195650,NRMSE_195655,within_stratum_rank,global_rank_reference_only
"RATIO(cerqtit10,ece33)",C3,cerqtit10|ece33,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqtit10|ece33,0.798509279833093,FULL_RANK,0.7741429167840548,1.339990614278146,0.5743139204156442,0.3107420794179982,0.29454843081417276,0.40840083679096795,0.3074648633291191,0.2367183253896555,1.33422833251226,1.4139222040580952,1.1712165642753525,2.644085288621495,0.7374242447643381,0.8106616027135339,1.0133119891308915,0.7119982821120757,0.3519783332898853,0.2424018770369413,0.5879671241768888,0.7046677667503456,150,920
"RATIO(cerqtit3,ece35)",C3,cerqtit3|ece35,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqtit3|ece35,0.7985205690540111,FULL_RANK,0.22400717365904813,0.9656512658226188,0.9959161987159474,0.29560369742444065,0.21402843065983676,0.7910172228246551,0.3833593849659023,0.261343755122988,2.0765192915203357,1.2222697437804015,1.379032073249612,1.1666320294935768,1.4326652492086922,0.9981571943863687,0.7279449248064193,0.6980536261032247,0.27835489134823027,0.40014970229442476,0.6063539828952714,0.8533515427982282,151,921
"PROD(pinj_30l,ece5)",C2,pinj_30l|ece5,level|level,"{ECE,NBI}","unordered {family_i, family_j}","C2:{ECE,NBI}",ece5|pinj_30l,0.798677580886767,FULL_RANK,0.1859348849994632,1.2602617299112688,0.7363302112010645,0.21607734263379763,0.6432960870517429,0.07804837570074001,0.5022685982797434,0.15918992006403113,1.5775116126017588,1.0923284207056365,1.2247446461935636,1.1565557969979192,1.372150557304731,1.060467324996754,1.1015699199449094,0.6250303739292686,0.6030955022974424,0.5656030952489807,0.8701493509275181,0.942937866745006,41,922
"RATIO(cerqrott13,ece5)",C3,cerqrott13|ece5,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott13|ece5,0.798786161674679,FULL_RANK,0.3369576386099582,0.8905953038405438,0.6350927796878004,0.4028676802016761,0.9110126136194769,0.1451081882973674,0.760308974731886,0.5786594083083858,1.585070714833752,1.2354352529638677,1.2348525389119758,0.6214858858033575,1.097863917837909,1.0289315389131495,0.6366407513598917,0.5315945098476622,0.5919418545553746,0.8124071922367629,1.063760011901769,0.8751364770310119,152,923
"RATIO(ece33,ece13)",C3,ece33|ece13,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece13|ece33,0.7988834281397481,FULL_RANK,0.37461100486744664,0.534279837616742,0.6999432720101817,0.45977463007254166,0.796772107936696,0.3275577715918944,0.7166526687802004,0.6168802605990223,1.1774726853870798,1.3683210757290842,1.2983313290394856,1.2746708008699768,1.142289617887456,2.1096408101781496,0.9329911935776986,1.3700886977340667,0.177866202616103,0.09089157189071306,0.264708712083413,0.24392431232701065,167,924
"RATIO(cerqtit12,ece11)",C3,cerqtit12|ece11,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqtit12|ece11,0.7990336844750379,FULL_RANK,0.941839876884627,0.9570678631022381,0.6657614370476073,0.5816694714317056,0.7145836620974974,0.8543830524406716,1.1987845471806253,0.5742622636536452,0.8626048750153092,0.9940444316873472,1.4480609630732761,0.7403586199968508,0.5212074664866907,1.767189547450495,1.1012057128034538,0.9435065853646614,0.5243492031624309,0.1917519870346832,0.21676679473172855,0.1812753288552104,153,925
"PROD(bt,ip)",C2,bt|ip,level|level,"{MAG,MAG}","unordered {family_i, family_j}","C2:{MAG,MAG}",bt|ip,0.7993967347257346,FULL_RANK,0.6283226994311809,1.2461646304276375,0.9859859100633722,0.42419528419126545,0.598028918142775,0.5846429137724632,0.7311752061823453,0.40002782158744704,1.5925420033347584,0.9527618285998023,1.2373747063690168,0.9216689106960296,0.9742699180565081,0.950279195777779,0.7672065696331605,0.5715072358139012,0.5130676493064846,0.47984786043253075,0.6138483494791996,0.8150170832170329,2,926
"RATIO(cerqrott3,ece14)",C3,cerqrott3|ece14,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott3|ece14,0.7994023254061757,FULL_RANK,0.8157982330305869,0.8223048440176446,1.4642974270538687,0.6282274166273082,0.579714643231387,0.7114305622648623,1.017127306447634,0.2612523261093949,1.0881543926572552,0.9222433856953671,1.2106818092219298,0.2986606242957253,1.0359556128200242,1.0492349281375069,1.0733929177047763,0.6856824171765079,0.5714138655159319,0.8985871835248532,0.5016948901184268,0.3521917224725195,154,927
"RATIO(ip,ece11)",C3,ip|ece11,level|level_denominator,MAG|ECE,(numerator_family | denominator_family),C3:MAG|ECE,ece11|ip,0.7994342443625846,FULL_RANK,0.19476411179900674,0.7641646374316721,0.506688498116039,0.4167006005361961,0.9315659788686013,0.22217555027392286,0.7386858834839879,0.3534283918615049,1.6104563502882583,1.3639755082088787,1.2189847483736693,1.3162476971125863,0.9330372458438724,1.7103276008189086,1.0197658402550827,0.8022385175025638,0.423456880951419,0.33718247464161516,0.37118547142503683,0.7536528994588702,27,928
"RATIO(ece22,ece36)",C3,ece22|ece36,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece22|ece36,0.7996319727348149,FULL_RANK,0.859540274193284,0.8378845635692231,0.6504663320636096,0.8343590174921172,0.9141562559012106,0.7737047886779495,0.7187121431886186,1.1199573559323435,0.8243249314259641,1.149771657777473,1.0871598129143527,0.5275137014012631,1.2640275990187841,1.2797371702880695,1.3030484198628571,0.7821418316617167,0.17892069863595217,0.07735956159217683,0.1518429706053301,0.6580103684940042,168,929
"RATIO(cerqrott6,ece13)",C3,cerqrott6|ece13,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott6|ece13,0.7998661079887073,FULL_RANK,0.8196377561369466,0.9398520088195239,0.7698024659695974,0.7306761902035425,0.4797929281727816,0.8932992775506029,0.9810452829855746,0.34499237498262453,0.9988583398209309,1.3218985959397516,1.362892698796732,0.4536083950269077,0.8376705128180043,1.1682580373023743,1.018065955901992,0.7892151983590591,0.3320529991329337,0.7716927710151501,0.5122263876670708,0.47178398317204523,155,930
"RATIO(prmtan_neped,ece14)",C3,prmtan_neped|ece14,level|level_denominator,DEN|ECE,(numerator_family | denominator_family),C3:DEN|ECE,ece14|prmtan_neped,0.7998687017945278,FULL_RANK,0.9006316413371688,0.9441638679143325,1.5845324719703935,0.6246998501575444,0.6935213494717756,0.8702217356724414,0.8432234630239485,0.6586398223822348,1.178047689536702,0.5913589444634756,1.2356140569131904,0.7377624069993808,0.7233657506448025,0.9324148890464016,0.8768117351743311,0.8665011233883005,0.42622350611881304,0.2269550472144274,0.5908696507870336,0.49181503367385976,14,931
"RATIO(prmtan_neped,ece15)",C3,prmtan_neped|ece15,level|level_denominator,DEN|ECE,(numerator_family | denominator_family),C3:DEN|ECE,ece15|prmtan_neped,0.7999755056900018,FULL_RANK,0.8689319224610889,0.926375161111234,2.3248089332043853,0.6275414030164108,0.7120628673502797,0.8491787999056948,0.7749008240790759,0.6497656199488965,0.9282806794661114,0.6314678058674635,1.2467612750253008,0.7023739746137272,0.7347291119013795,0.6484596906245456,0.7779554802650978,0.7475752809976215,0.38642916116740467,0.2255125357003843,0.5470121096996005,0.6893874773943346,15,932
"RATIO(ece30,ece2)",C3,ece30|ece2,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece2|ece30,0.800284978102822,FULL_RANK,0.43669876792247364,0.886730933731596,0.32955282798096786,0.20811345349986843,0.6849875101215308,0.13827527916178056,0.28014824275032385,0.12177991685130339,1.65854325392099,1.3938566834846997,0.5711301781602095,0.3977287212524174,0.8481409215276526,2.5124974882549664,1.212878635886174,1.337305695623079,0.6426776746367375,1.2329889938111191,0.44761256939466315,0.6640518140838864,169,933
"RATIO(cerqrott3,ece22)",C3,cerqrott3|ece22,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott3|ece22,0.8003061592906953,FULL_RANK,0.8353465799468354,0.8339096054672163,0.8937410068897806,0.8736271931818679,0.38471396075426667,0.8865796905424114,0.8584644141217298,0.651790121699149,0.8225030868686259,0.6800332471793364,1.330388933985362,0.2532731082223936,1.0380270003184184,1.1138519931588904,1.1674927426265433,0.7024890356974728,0.6652891103983599,0.7454903909159972,0.24482018785988782,1.024291775979362,156,934
"RATIO(pinj_30l,ece12)",C3,pinj_30l|ece12,level|level_denominator,NBI|ECE,(numerator_family | denominator_family),C3:NBI|ECE,ece12|pinj_30l,0.8004642290361137,FULL_RANK,0.612774827757375,0.8395233362370756,0.8770669388003441,0.4467647452514216,0.4733839352762666,0.5706102762537791,0.6796918409608942,0.5120306061569028,1.5075187670386814,1.1264129614434928,1.2461017114764406,1.0549841608467598,0.9127308705071969,1.363036439229288,1.1365828066288903,0.882919761944994,0.4379854563951348,0.43824393572684234,0.4353341963980577,0.4555870063924361,70,935
"PROD(tinj,ece36)",C2,tinj|ece36,level|level,"{ECE,NBI}","unordered {family_i, family_j}","C2:{ECE,NBI}",ece36|tinj,0.8004681705758422,FULL_RANK,0.43130974874446687,1.3952868866313224,0.9724878569397438,0.43494133616555736,0.34569766498064425,0.7511850514714212,0.29626798636762436,0.5548063804786322,1.6939531494240898,1.0446970659234946,1.1518484378122995,0.5430295503536379,1.43098840628086,0.791400509541993,0.6815468280971633,0.6828486618424203,0.3350816083357631,0.8736046378133705,0.5120047061869124,1.0863769381254267,42,936
"RATIO(ece28,ece35)",C3,ece28|ece35,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece28|ece35,0.8006882536520334,FULL_RANK,0.5350544293536029,1.2204650388249467,0.715974864725294,0.671967406679796,0.7016074239439173,0.7421588503953371,0.6632941643644255,0.15566909232779869,1.506416726268996,1.0736538130771665,0.9638142809883355,0.5934123245887922,1.3208958562943296,0.919768835667814,1.1240703880695522,0.7771256484594188,0.6522293708875163,0.3010842234550514,0.5307779242927994,0.8443244103757807,170,937
"RATIO(ece14,ece20)",C3,ece14|ece20,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece14|ece20,0.800816343190428,FULL_RANK,0.17598898931771115,1.0455602868386698,1.0418021031616969,0.48728698559896544,0.6326481128609193,0.1010885064036916,0.15251963591495768,0.5192088621041665,1.6499573725946697,0.9049770600812094,1.3933686635153617,1.2328224825011571,1.389390962640329,0.9719334573744606,0.8636722197505534,0.7359295087432277,0.8818157288452072,0.29653608843655804,0.796670340036763,0.7431494970882864,171,938
"PROD(pinj,ece22)",C2,pinj|ece22,level|level,"{ECE,NBI}","unordered {family_i, family_j}","C2:{ECE,NBI}",ece22|pinj,0.8008322427524179,FULL_RANK,0.5005873838512426,1.5990023185786795,0.4382912701722292,0.4698579126436168,0.3211296441771781,0.280715334308627,0.3566765868744653,0.3970337030161682,1.2114969011171823,1.2036205201710333,1.335558535304744,1.1439103148545002,1.4128463747743212,0.8515704052503713,0.6476012433262887,0.6647648622353521,0.6695882448347691,0.8782750019669763,1.2163613661378776,0.41775693145273435,43,939
"PROD(pinj_30l,ece6)",C2,pinj_30l|ece6,level|level,"{ECE,NBI}","unordered {family_i, family_j}","C2:{ECE,NBI}",ece6|pinj_30l,0.8009794097208418,FULL_RANK,0.19563292924414008,1.2759907169495273,0.7495677995036257,0.21793997363847342,0.5974613751589603,0.08815497004603264,0.5598723832983362,0.1980978022262699,1.5656731391906549,1.0903240142937103,1.2258972102189605,1.1587012271445705,1.3488868473683684,1.065635916277422,1.0987796207590135,0.62490401368304,0.6062556642553888,0.5689193702194778,0.8753828759217201,0.907510345019145,44,940
"RATIO(ece2,ece22)",C3,ece2|ece22,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece2|ece22,0.8010624502236698,FULL_RANK,0.3363030915134035,0.9146719961571819,0.4730809721097114,0.29860876571678374,0.7412543460344224,0.2524576254251923,0.2758824233700258,0.9654382965786862,1.5133180764819445,1.3306679689001797,0.48214532183579073,0.558980732653846,0.7883114140683384,1.378679987944868,1.277285829167964,0.9293646232662566,0.9028726272693683,0.8071647708529257,0.756833048524299,1.0379270866022086,172,941
"RATIO(fs04,ece27)",C3,fs04|ece27,level|level_denominator,FS|ECE,(numerator_family | denominator_family),C3:FS|ECE,ece27|fs04,0.8010686809273799,FULL_RANK,0.9423775426514899,1.1742272693821778,0.945054055896846,0.6044101450936951,0.6258886197323433,0.24721485894763728,0.46695189459438274,0.759514083018941,0.8668113223291588,0.5883698429268244,0.533365229994977,1.4467981418738847,1.2321979087999868,0.9203460363104954,0.4957300252210443,0.6083239044094847,0.6695663337247976,0.9150071586285224,0.8400619931046488,1.1391572519062605,12,942
"RATIO(cerqrott8,ece13)",C3,cerqrott8|ece13,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott8|ece13,0.8013914905717527,FULL_RANK,0.6984484586096645,0.8481711204507006,0.7940480614876823,0.7845842606237499,0.6313967428209065,0.865575007900162,1.0386190657407295,0.3815014295009056,1.167478195694568,1.2773856055187733,1.346902537584558,0.42044827008155355,0.6566441539331084,1.1196897014691052,1.1046892267888915,0.7872794695243507,0.38908050499048863,0.7893999354800781,0.36433893454386085,0.5621491286912167,157,943
"RATIO(ece1,ece15)",C3,ece1|ece15,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece1|ece15,0.8014228408123693,FULL_RANK,0.8900636608476495,1.224662737968364,1.0749207216619838,0.5706613194976101,0.6746738237998874,0.1847177907415829,0.35822401088892736,0.3934726815542851,0.975851289414726,1.3001590709216675,1.078161115631991,0.5848501095082201,0.9234994822105657,1.3062312367074498,1.274859636624739,0.862152181778678,0.5739016178967492,0.45205758016629843,0.8866363392199176,0.43870040920608905,173,944
"RATIO(cerqtit12,ece28)",C3,cerqtit12|ece28,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqtit12|ece28,0.8016653489888818,FULL_RANK,0.8107870587208845,0.9671775550271002,0.9963800161861504,0.4430053931540275,0.3861711959240514,0.6247390262466145,0.48538126219131783,0.688655341595998,0.922709827531848,1.3470184525828923,1.220519567665964,0.39586497092510564,0.6828699042463177,1.132519873696671,1.2415086376652498,0.6769781716123947,0.864690721663843,0.4195782570288354,0.7248655796345437,1.0018861664778234,158,945
"RATIO(tinj,ece33)",C3,tinj|ece33,level|level_denominator,NBI|ECE,(numerator_family | denominator_family),C3:NBI|ECE,ece33|tinj,0.8016947494130384,FULL_RANK,0.4869226340984604,0.7146649133297024,1.1294505070239482,0.5792944662143075,0.39223568021206107,0.7599910051725972,0.490980584617374,0.3650262270067774,1.278675152936882,1.1195548343058197,1.353199107219771,1.2540621015359712,0.9521432220201991,0.9334721842292378,0.5419325811509921,0.7447959501329313,0.5921945645564152,0.8754619117289785,0.41118394333461056,1.0586534174337328,71,946
"RATIO(ece19,ece38)",C3,ece19|ece38,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece19|ece38,0.8017687202939549,FULL_RANK,0.8057646129176305,0.8089070275334976,0.6827827331651064,0.5377917531443515,0.7969003649043026,0.877240378662071,0.44420659550705,0.31006681595684243,1.650604433608127,0.9580515236353836,1.3446260447006015,0.4155793267852312,0.8306025585003057,1.1544597505128549,1.304094588784544,0.9139749554350755,0.10700684435219628,0.1492515545595952,0.1686928622918393,1.774769680922488,174,947
"RATIO(bt,ece15)",C3,bt|ece15,level|level_denominator,MAG|ECE,(numerator_family | denominator_family),C3:MAG|ECE,bt|ece15,0.8019909874130782,FULL_RANK,0.2450942169609295,0.7349503921073296,1.2159727428891085,0.7331177972988273,0.8764147953091568,0.42302300933176573,0.6160577511420978,0.512894002202406,0.9356136202362967,1.29979511875388,1.3446163563598035,0.7852500086576497,1.0421592286511403,0.9148639257694232,0.9331300961138508,0.5367989333491211,0.47907647136078424,0.6761101365131107,0.5319378410802819,1.2029433041745998,28,948
"RATIO(ece22,ece2)",C3,ece22|ece2,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece2|ece22,0.8020959105656361,FULL_RANK,0.5138723246533659,1.0208560095183745,0.4554029267572175,0.21522759444106224,0.727451836435856,0.09947440860307706,0.23521189333893802,0.25304588530188177,1.465191220568083,1.4049834330214244,0.5039416821114648,0.48600557414503065,0.8905464011131379,2.3482499784911828,1.2039855420216607,1.3450335664138848,0.8845757235179638,0.5244340888331351,0.8542891209605386,0.610139001065442,175,949
RECIP(ece15),C5,ece15,level_denominator,ECE,(family_i),C5:ECE,ece15,0.8022035196533601,FULL_RANK,0.24267371107137647,0.7402266883489882,1.185554707919104,0.7278294356183482,0.8771752382955506,0.42001746289276926,0.6113475773245179,0.5073393109131894,0.9389175627347305,1.3027765790171066,1.3446083842809846,0.7997339931877897,1.041507446202787,0.9093213931343245,0.9298693448026061,0.5358576034527849,0.4898569880392696,0.6890264066307529,0.5430252956645688,1.2074052635356547,11,950
"RATIO(ece3,cerqtit3)",C3,ece3|cerqtit3,level|level_denominator,ECE|CER,(numerator_family | denominator_family),C3:ECE|CER,cerqtit3|ece3,0.8022390244186116,FULL_RANK,0.8551089966778713,0.9826768866051392,0.27100974767587394,0.707557133063681,0.5649938485395144,0.49773457826190753,0.9610879307668109,0.7280998589151159,1.5313820665903408,1.3135503366819368,1.3271826113588923,1.0657067473807205,1.373480696992275,1.2090078334004581,1.0110996143625635,0.7190192485802376,0.24139971651506872,0.21612538679838553,0.24207264364321726,0.2264846055622219,93,951
"RATIO(ece29,ece35)",C3,ece29|ece35,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece29|ece35,0.8023257267987063,FULL_RANK,0.8918116553096415,1.159603878532953,0.6077162508560005,0.7202602924699829,0.5291327444185653,0.7773780201206825,0.7071287548884037,0.17870740682171668,0.9407279031544161,1.0377340402656643,1.0466500227410311,0.5841584099071037,1.2774666257705454,1.0538396447229523,1.1004489299228435,0.7461185892090406,0.5718043005664832,0.8008304640033268,0.4767586369742391,0.8382379653185347,176,952
RECIP(ece20),C5,ece20,level_denominator,ECE,(family_i),C5:ECE,ece20,0.8023919672863936,FULL_RANK,0.2932116694393215,0.7562408445125861,1.0490430741910146,0.15030927700508537,0.7014587912344462,0.48770401208016184,0.7295722188777792,0.6864075665682634,1.144016683711612,1.3223120481825732,1.3076965753430272,0.8799437700609395,1.1061148662467488,0.9766578556905422,0.9568807995305525,0.555702949360623,0.5213090516748442,0.478608009685705,0.4181194205452521,1.5265298617867966,12,953
"RATIO(bt,ece20)",C3,bt|ece20,level|level_denominator,MAG|ECE,(numerator_family | denominator_family),C3:MAG|ECE,bt|ece20,0.8023991810975314,FULL_RANK,0.2960838034969449,0.7505542596064707,1.046807128745858,0.15266987804570312,0.7086361075126076,0.4918758685236906,0.7368417260274313,0.6928688728984245,1.1450467966094844,1.3231537508219178,1.3065982841270807,0.8684849925228576,1.1071587476829075,0.9841249319733715,0.9613594015979153,0.5568624919357227,0.5115885421834643,0.46525090686477544,0.4101315840630512,1.5318855467109485,29,954
"RATIO(fs03da,ece35)",C3,fs03da|ece35,level|level_denominator,FS|ECE,(numerator_family | denominator_family),C3:FS|ECE,ece35|fs03da,0.8024031836542731,FULL_RANK,0.8938355797613378,1.3469278403103297,0.7799232662456558,0.625674047683628,0.6660734356003472,0.2705399709760451,0.44272470073570286,0.5338198973600833,0.9498145837281081,0.5929325100192268,0.7122531834094429,0.7556526145967859,0.9145608590681246,0.7081712497301464,0.8824054733360077,0.9357770298052843,0.9464165794429508,0.8178800742685516,1.1410862146532537,1.1315945623544488,13,955
"PROD(tinj,ece37)",C2,tinj|ece37,level|level,"{ECE,NBI}","unordered {family_i, family_j}","C2:{ECE,NBI}",ece37|tinj,0.8025584110618281,FULL_RANK,0.4240580813270007,1.3711223322297563,1.0325953629273974,0.44500621867268336,0.32611751708320724,0.7310086605842713,0.2538863530236619,0.5104977512301117,1.7048225553857765,1.0513644646448004,1.0963494724226053,0.5246939273382603,1.385097886798306,0.8330172852892156,0.8298291894798696,0.7141057659562772,0.36275141055175997,0.871994280902738,0.4883776624408391,1.0944720429480217,45,956
"RATIO(ece20,ece37)",C3,ece20|ece37,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece20|ece37,0.802902935884814,FULL_RANK,0.4653643985181371,0.86335409385363,0.8061020229006095,0.4813574883838665,0.8270924612258684,0.7272958403191082,0.9598061498972505,0.5986087652069909,1.42350465157035,1.0230155323974908,1.3092763055226275,0.44194566556892,1.068844747172902,1.2359403928800836,1.2569782835980152,0.7178733094001503,0.08730012912926689,0.11012491000758991,0.08612999712639775,1.568143573017028,177,957
"RATIO(tinj,ece36)",C3,tinj|ece36,level|level_denominator,NBI|ECE,(numerator_family | denominator_family),C3:NBI|ECE,ece36|tinj,0.8029264822795309,FULL_RANK,0.5990993245179045,0.904191404477972,0.9911678024299603,0.49208085980411415,0.3895514092582022,0.8036574628303766,0.5496987172622568,0.3809825118237254,1.677701571362207,1.0770877797496188,1.1230384569584106,0.5288239898390952,1.3922709129189617,0.9399637661883267,0.5491699661978333,0.6112104741404133,0.7633754028946426,0.7866587972946464,0.45039883194823416,1.048400203693718,72,958
"RATIO(pinj_33r,ece2)",C3,pinj_33r|ece2,level|level_denominator,NBI|ECE,(numerator_family | denominator_family),C3:NBI|ECE,ece2|pinj_33r,0.8029421895765706,FULL_RANK,0.35276424851057797,0.9210692514151967,0.8628905442802749,0.2192612621101303,0.6346206565865324,0.3296431794168057,0.5633577761563425,0.34929983762869754,1.4285324640931574,1.3780034903281229,0.9511693684345764,1.1684361036486628,1.3050955465930478,1.1000261503935487,0.9914072887669397,0.7574995123111803,0.6202066217336824,0.8896102507043605,0.5515079463113381,0.6844422921082353,73,959
"RATIO(cerqrott3,ece18)",C3,cerqrott3|ece18,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott3|ece18,0.8030992355818938,FULL_RANK,0.8318839578823162,0.8231240327300778,1.214628774939904,0.6920750336437801,0.7074979352616492,0.7980597812023755,0.9004259717114841,0.28933678779588545,0.9411834477494646,0.7904693540648351,1.3447230097001965,0.18456309837878124,0.9415834317858893,1.0884170874245644,1.128723496446625,0.6780390132604945,0.6223974160187972,0.8088457462156114,0.43620715958406886,0.8398001758410762,159,960
"RATIO(cerqrott8,ece12)",C3,cerqrott8|ece12,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott8|ece12,0.8031227299076251,FULL_RANK,0.733158325328367,0.8656577032959514,0.5604155668925103,0.808071542074209,0.7115781177792347,0.8223266911050079,0.9879156127817529,0.370892201478554,1.143780749470185,1.259918335280305,1.3197392535417298,0.5648764702605001,0.6310872211214373,1.176108577255256,1.0459230873404441,0.837067736327894,0.4011571609173885,0.816070565134953,0.40329428981505294,0.6034153909517671,160,961
"RATIO(ece2,ece27)",C3,ece2|ece27,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece2|ece27,0.8036048405438232,FULL_RANK,0.301470734475657,0.9186244541259082,0.43436620969321155,0.26130423640428624,0.7259741041640031,0.20621777528022336,0.2619080812035284,0.4096157870398837,1.6831686707544826,1.3553021984684142,0.569208904147862,0.44985710331384854,0.7895115886417713,1.4396913069696582,1.278097670312327,0.9654182395323496,0.9857063218318981,0.9186184101089846,1.049093096540399,1.068941917867766,178,962
"RATIO(ece25,ece2)",C3,ece25|ece2,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece2|ece25,0.8036797777377984,FULL_RANK,0.4585298135468899,1.0024998871280417,0.3661823992409283,0.21281200858473104,0.7031417429482327,0.1248775238365852,0.26046636502918624,0.12874030774790624,1.4250907492123013,1.411235388443206,0.5923058364646203,0.4268582229260594,0.8755076724691294,2.246716055460507,1.1821148649445694,1.2687969600422644,1.1434246913126656,0.6493862824308704,0.9441279162074588,0.6507808667798173,179,963
"RATIO(ece35,ece1)",C3,ece35|ece1,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece1|ece35,0.8041910538068168,FULL_RANK,0.7788935368773461,0.9859411634926829,0.23353404801310243,0.14703077427344666,0.6368582880247479,0.12468571136974842,0.313207136599945,0.1842320276549323,1.6296702982315885,1.3544981574491937,0.6142688819165937,0.6877603190392408,0.88770421738242,1.6740327594553843,1.0842250878668478,1.118374850953179,0.8535858541821629,0.7959686714339115,0.8166863028889142,1.1626629890309461,180,964
"RATIO(ip,ece25)",C3,ip|ece25,level|level_denominator,MAG|ECE,(numerator_family | denominator_family),C3:MAG|ECE,ece25|ip,0.8042763435159548,FULL_RANK,0.25253092671276095,2.1505168290673473,0.8223327394878831,0.18637464865995712,0.9043145442809694,0.3826711202555865,0.6311977361289905,0.08296276413936905,0.7795543441776736,1.2807665551892011,1.4284814974874491,0.7616484919257531,0.9286447625280649,0.9700920464045245,0.9939835986138693,0.6651615678316172,0.8752639692679886,0.3336312273350554,0.7203810399868215,0.935016460838214,30,965
"RATIO(ece5,ece36)",C3,ece5|ece36,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece36|ece5,0.8044359286915169,FULL_RANK,0.28674448131189134,1.3800849822764782,0.26870884640512765,0.5308620392882021,0.9249817532843778,0.39147709359240584,1.1055063495225248,0.337392108396688,1.5913977293566408,1.3554399589207424,1.3145401999504622,0.5471779240543208,0.7668622044443625,1.657274810533231,1.4982972691055074,0.9056611513421986,0.3138539505383324,0.2456515914328645,0.1355309298092889,0.531273200264692,181,966
"RATIO(ece4,ece25)",C3,ece4|ece25,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece25|ece4,0.8046927278374655,FULL_RANK,0.2873420121007748,1.0765161228879643,0.3939871787308002,0.36315539257264,1.088469607139767,0.24547588560745082,0.413020685327604,0.41440607236714344,0.8685794524928298,1.3834975214214609,0.8344381303108849,0.4132421233521078,0.6932160244812441,1.5820150025086672,1.4172016952364002,0.9563830487009449,0.8983565082766406,0.8078556921433725,1.1116955004106612,0.8450009006799531,182,967
"RATIO(cerqrott11,ece2)",C3,cerqrott11|ece2,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqrott11|ece2,0.8050215517381394,FULL_RANK,0.23411575988012598,0.9643839954379799,0.42947257787230303,0.4931746549500948,0.8489678818500191,0.13248592378386714,0.8208794502253682,0.14983853714763942,1.4377930489117217,1.416449422104925,0.843454557933804,0.48964801599033136,1.5108857980184547,1.2377482080597506,0.9721017248847558,0.8267368941969924,0.8400141792418697,0.8344430696201265,0.8131407583247413,0.8046965763279202,161,968
"RATIO(cerqtit10,ece35)",C3,cerqtit10|ece35,level|level_denominator,CER|ECE,(numerator_family | denominator_family),C3:CER|ECE,cerqtit10|ece35,0.8051526143105618,FULL_RANK,0.8067056898829578,1.3807322272610214,0.6504500636237898,0.2693136853866535,0.29443133347486433,0.4313634853507637,0.27007939540516096,0.23345557463384323,2.208327703201068,1.3428556980905124,1.1913810723202232,1.146832087126581,1.2935588259042845,0.8862293330294538,1.0531532009613083,0.6697247681556419,0.4000572351739266,0.2343951658504632,0.5686165959241599,0.7713891454545583,162,969
