shot_id,signal_id,native_median_dt_ms,time_start_ms,time_end_ms,n_native_samples
160715,pinj_15l,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_15r,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_21l,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_21r,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_30l,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_30r,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_33l,0.09999999999990905,0.0,4899.900000000001,49000
160715,pinj_33r,0.09999999999990905,0.0,4899.900000000001,49000
160715,prmtan_neped,10.0,306.07000732421875,4886.070007324219,459
160715,prmtan_teped,10.0,300.4960021972656,4890.496002197266,460
160715,q95,20.0,100.0,4880.0,240
160715,rmaxis,20.0,100.0,4880.0,240
160715,rsurf,20.0,100.0,4880.0,240
160715,tinj,0.09999999999990905,0.0,4899.900000000001,49000
160715,tribot,20.0,100.0,4880.0,240
160715,tritop,20.0,100.0,4880.0,240
160715,volume,20.0,100.0,4880.0,240
160715,vsurf,20.0,100.0,4880.0,240
160715,zcur,20.0,100.0,4880.0,240
160715,zmaxis,20.0,100.0,4880.0,240
160715,zsurf,20.0,100.0,4880.0,240
160717,aminor,20.0,100.0,4840.0,238
160717,area,20.0,100.0,4840.0,238
160717,betan,20.0,100.0,4840.0,238
160717,bt,1.0,0.0,4899.0,4900
160717,cerqrott10,10.0,600.0,4890.0,430
160717,cerqrott11,10.0,600.0,4890.0,430
160717,cerqrott12,10.0,600.0,4890.0,430
160717,cerqrott13,10.0,600.0,4890.0,430
160717,cerqrott3,10.0,400.0,4890.0,450
160717,cerqrott6,10.0,400.0,4890.0,450
160717,cerqrott8,10.0,600.0,4890.0,430
160717,cerqtit10,10.0,600.0,4890.0,430
160717,cerqtit11,10.0,600.0,4890.0,430
160717,cerqtit12,10.0,600.0,4890.0,430
160717,cerqtit13,10.0,600.0,4890.0,430
160717,cerqtit3,10.0,400.0,4890.0,450
160717,cerqtit6,10.0,400.0,4890.0,450
160717,cerqtit8,10.0,600.0,4890.0,430
160717,density,1.0,100.3175048828125,4898.3175048828125,4799
160717,drsep,20.0,100.0,4840.0,238
160717,ece1,0.19999999999998863,0.0,4899.8,24500
160717,ece10,0.19999999999998863,0.0,4899.8,24500
160717,ece11,0.19999999999998863,0.0,4899.8,24500
160717,ece12,0.19999999999998863,0.0,4899.8,24500
160717,ece13,0.19999999999998863,0.0,4899.8,24500
