shot_id,cohort,era,block,n_cal,n_pro,gasa_cal_min,gasa_cal_max,gasa_cal_median,gasa_pro_min,gasa_pro_max,gasa_pro_median,gasa_cal_absmax,gasa_pro_absmax,gasa_pro_over_cal_max,gasa_cal_sd,gasa_z_pro_max,gasb_cal_min,gasb_cal_max,gasb_cal_median,gasb_pro_min,gasb_pro_max,gasb_pro_median,gasb_cal_absmax,gasb_pro_absmax,gasb_pro_over_cal_max,gasb_cal_sd,gasb_z_pro_max,gasc_cal_min,gasc_cal_max,gasc_cal_median,gasc_pro_min,gasc_pro_max,gasc_pro_median,gasc_cal_absmax,gasc_pro_absmax,gasc_pro_over_cal_max,gasc_cal_sd,gasc_z_pro_max,gasd_cal_min,gasd_cal_max,gasd_cal_median,gasd_pro_min,gasd_pro_max,gasd_pro_median,gasd_cal_absmax,gasd_pro_absmax,gasd_pro_over_cal_max,gasd_cal_sd,gasd_z_pro_max,pinj_cal_min,pinj_cal_max,pinj_cal_median,pinj_pro_min,pinj_pro_max,pinj_pro_median,pinj_cal_absmax,pinj_pro_absmax,pinj_pro_over_cal_max,pinj_cal_sd,pinj_z_pro_max,tinj_cal_min,tinj_cal_max,tinj_cal_median,tinj_pro_min,tinj_pro_max,tinj_pro_median,tinj_cal_absmax,tinj_pro_absmax,tinj_pro_over_cal_max,tinj_cal_sd,tinj_z_pro_max,operational_state
160715,development,earlier,A,291,73,0.0760740931807382,4.778950750130609,0.4151940175096559,0.0912670063680912,1.8404090494830323,1.0174864297574302,4.778950750130609,1.8404090494830323,0.3851073479743924,1.1696719360280454,0.8189649370909867,-0.279508773006947,0.4077084675540774,-0.0173526516943225,-0.7160050490596873,1.95239808211518,-0.0556338208942558,0.4077084675540774,1.95239808211518,4.7887111440878245,0.1007409904197674,19.365387812662902,-0.0550670808400736,0.0573784403821961,-0.0013266420384589,-0.0459101698074338,0.0628227733320974,0.0001335926731931,0.0573784403821961,0.0628227733320974,1.094884645062445,0.0171424358825772,3.68956751834572,-0.0146521497848821,0.0145089901668145,-0.0013584683430318,-0.0193671989640106,0.0137747935926205,-0.0010122990557656,0.0146521497848821,0.0193671989640106,0.9493971278667456,0.0055639526832325,3.260599902816467,1958.2992807946891,11189.986913616412,6301.052992786641,9343.775567732187,11230.892267683375,11110.901592933466,11189.986913616412,11230.892267683375,1.0036555318949647,2290.356880209781,2.0876329738422,1.2433615217719,8.949895778587955,4.872345885966284,7.788798088517429,8.968801814128975,8.879683650378759,8.949895778587955,8.968801814128975,1.0021124308046414,1.8931223685754448,2.093759837299468,NOT_ASSIGNED__NO_RULE_FROZEN
160715,development,earlier,B,437,73,0.0760740931807382,4.778950750130609,0.6308156599301508,1.6576137785544678,2.33724933460786,2.0365480983610147,4.778950750130609,2.33724933460786,0.4890716512498026,1.0785431437563624,1.1535198037590253,-0.7160050490596873,1.95239808211518,-0.0226061505243171,-0.8523368670011263,2.8038303156741264,-0.0539503814701089,1.95239808211518,2.8038303156741264,1.4360956104999478,0.1811492587257689,15.477454744926154,-0.0550670808400736,0.0628227733320974,-0.0015912195003185,-0.0448431221826951,0.0434442948183648,-0.0012061586758077,0.0628227733320974,0.0448431221826951,0.6915373600064914,0.0174712780029594,2.5420558697727853,-0.0193671989640106,0.0145089901668145,-0.0012728418907543,-0.0198209029688264,0.0120662716602954,-0.0014564340429804,0.0193671989640106,0.0198209029688264,0.8316410392153861,0.0057317233952824,3.225706716880531,1958.2992807946891,11234.708321498214,8160.6590678836865,9328.071421127455,11232.08027704764,11100.684812081692,11234.708321498214,11232.08027704764,0.9997660780880672,2874.775732560357,1.1267054640108625,1.2433615217719,8.991550016376712,6.335913106481689,7.776865188631557,8.983392284693663,8.87921497865239,8.991550016376712,8.983392284693663,0.9990927335478098,2.386861704104447,1.127540242220167,NOT_ASSIGNED__NO_RULE_FROZEN
160715,development,earlier,C,583,73,0.0760740931807382,4.778950750130609,1.374905583966206,0.5564911218327419,1.5841707012267,1.1674558794346983,4.778950750130609,1.5841707012267,0.3314892293425298,1.0125017331171564,0.7466895225661964,-1.099611298358229,3.894939697293165,-0.0298547271225165,-1.307534835881856,4.171098927588274,-0.085740153767844,3.894939697293165,4.171098927588274,1.0709020554251534,0.3339100913354721,12.492602870939344,-0.0550670808400736,0.0628227733320974,-0.0014615828863789,-0.0410275317782912,0.0513964536580606,-0.0036919293916195,0.0628227733320974,0.0513964536580606,0.818118190777183,0.0173962635604214,2.9791337021816986,-0.0198209029688264,0.0145089901668145,-0.0013708430887974,-0.0154546575576373,0.0082254746935066,-0.0009825182945743,0.0198209029688264,0.0154546575576373,0.5669226182481134,0.0057124763406501,2.468763281456704,1958.2992807946891,11234.708321498214,11011.006995303998,9365.070392637368,11217.902948182007,11088.2144096738,11234.708321498214,11217.902948182007,0.9985041557969024,2825.8084779039395,0.868842683531447,1.2433615217719,8.991550016376712,8.800229560615154,7.801947343373204,8.976582324498642,8.869192839898416,8.991550016376712,8.976582324498642,0.9983353602158906,2.347920444228645,0.8697269902006326,NOT_ASSIGNED__NO_RULE_FROZEN
160720,development,earlier,A,292,73,0.0937906390267233,4.386794858325228,0.2662135294352349,0.96416812782348,2.920282680092954,2.8800553621714577,4.386794858325228,2.920282680092954,0.6656984824696925,1.0282780372074682,2.1306620602323814,-0.1849197854156864,0.5256669367175297,-0.0091793036237324,-1.048741078098484,3.830067590787088,-0.0270107610093732,0.5256669367175297,3.830067590787088,7.286110887444301,0.0891446356926367,42.90648156917975,-0.0661507642109767,0.0687058819778407,-0.0033858103251498,-0.050033743334454,0.0429813349585197,0.0005488892516821,0.0687058819778407,0.050033743334454,0.6255845019554835,0.017950243891305,2.663422806308772,-0.0212548329987137,0.0150109329862084,-0.0041063177884905,-0.0190756870352034,0.0103222530727618,-0.002445089456516,0.0212548329987137,0.0190756870352034,0.6876490010478095,0.005326156991987,2.8781184663838206,1497.0081758096935,11202.212024344662,6289.741277877042,9225.383174119122,11254.35385104094,11114.452702369288,11202.212024344662,11254.35385104094,1.0046546009469346,2289.7786476579563,2.10972858377095,1.2378053731047944,8.940969889698717,4.828265039649235,7.6764878722723,8.989753753289692,8.879584395140588,8.940969889698717,8.989753753289692,1.005456216069711,1.9049078782471656,2.103436356060897,NOT_ASSIGNED__NO_RULE_FROZEN
160720,development,earlier,B,438,72,0.0937906390267233,4.386794858325228,0.7193559189791994,2.8465168852455296,2.963567704486478,2.900315709944121,4.386794858325228,2.963567704486478,0.6755656008993082,1.264400458947313,1.2699470280827905,-1.048741078098484,3.830067590787088,-0.0133934430500814,-0.4877282361065658,1.511195290680947,-0.0077832188086322,3.830067590787088,1.511195290680947,0.3945609979092804,0.2334454274758847,6.456974089355216,-0.0661507642109767,0.0733483028191283,-0.0025479265417515,-0.0437347984203251,0.0537731890330381,-0.0014895600181675,0.0733483028191283,0.0537731890330381,0.7331211080048972,0.0180637521978377,3.0742493603937566,-0.0212548329987137,0.0150109329862084,-0.0036456683176487,-0.016540444169498,0.0137733147558572,-0.0030988726881651,0.0212548329987137,0.016540444169498,0.9175522113456732,0.0057144464092664,3.034011283010688,1497.0081758096935,13290.129881898352,8011.457516276533,10301.43667756035,13206.76891463982,11112.820126474617,13290.129881898352,13206.76891463982,0.993727603266536,2934.430916156786,1.7713163903300844,1.2378053731047944,8.989753753289692,6.251856140328755,7.05989741454049,8.989596947729067,8.876295835331241,8.989753753289692,8.989596947729067,0.9999825573019095,2.3846081633069462,1.1470024078449783,NOT_ASSIGNED__NO_RULE_FROZEN
160720,development,earlier,C,584,73,0.0937906390267233,4.386794858325228,2.3852429571102407,2.8731197825436268,2.931736036612994,2.896719679132149,4.386794858325228,2.931736036612994,0.6683093537071072,1.2822318614421706,0.9270837017030916,-1.048741078098484,3.830067590787088,-0.0135850475698719,-0.7808976833195626,2.6297258171755344,-0.0374778806190576,3.830067590787088,2.6297258171755344,0.686600367967689,0.2179260670654892,12.050897866280662,-0.0661507642109767,0.0733483028191283,-0.0028213299881679,-0.0741217568912993,0.0807264567987827,-0.0046503754610481,0.0733483028191283,0.0807264567987827,1.1005906571260191,0.0196715332721113,4.199033055333991,-0.0212548329987137,0.0163326436178748,-0.0036831310595496,-0.0161162417658605,0.0113013489239599,-0.004654810122749,0.0212548329987137,0.0161162417658605,0.6919485411162399,0.0059512285421973,2.51197732049514,1497.0081758096935,13290.129881898352,11026.741303147646,9281.151172520602,13287.340080866046,13114.77721242816,13290.129881898352,13287.340080866046,0.9997900847428056,2937.559202199258,1.5148213379605573,1.2378053731047944,8.989753753289692,7.860620339775444,7.483271668393408,8.958070738183418,7.597008033495095,8.989753753289692,8.958070738183418,0.996475652617884,2.329407233314477,0.8993421589823042,NOT_ASSIGNED__NO_RULE_FROZEN
161138,development,earlier,A,152,38,0.071546049777234,3.653175753494647,0.0877135145069822,0.0712070448579396,0.0845209749116826,0.0778072360965645,3.653175753494647,0.0845209749116826,0.0231363012936975,1.069509888181721,0.4504581284532485,-0.092138438527217,0.2773251234532162,0.0015729382116191,-0.0695967416270309,0.0407349264602727,0.0021883822500279,0.2773251234532162,0.0695967416270309,0.1468850926776728,0.0287633676871569,2.574861896380233,-0.0031738871900789,0.0474252642553444,0.0165688626253693,-0.0051320001923439,0.0326609941456252,0.0089657932959206,0.0474252642553444,0.0326609941456252,0.6886834403235744,0.0084179819303344,2.6138414722794865,-0.0176429459184377,0.00344876838716,-0.0063150305354088,-0.0135181064405288,0.0024053038526871,-0.0055860037067851,0.0176429459184377,0.0135181064405288,0.6974385005505641,0.0035305923509415,2.444926353761767,3644.7574248691526,5424.521570649525,3701.4860664355338,3639.071956585267,3764.37446708587,3696.6721678433687,5424.521570649525,3764.37446708587,0.6939551107057593,664.6052497912219,0.5745143128940745,2.456780709043967,4.119753850712147,3.1439097149056874,2.3401095573887973,3.538914230073393,2.9268835974890344,4.119753850712147,3.538914230073393,0.8590110861748816,0.5086182609394092,1.5657955750403636,NOT_ASSIGNED__NO_RULE_FROZEN
161138,development,earlier,B,228,38,0.0673253218247536,3.653175753494647,0.0821526185086718,0.0664276610022375,0.0844738554426873,0.0746513523593056,3.653175753494647,0.0844738554426873,0.0231234030724854,0.9017259049352302,0.3632926092854561,-0.092138438527217,0.2773251234532162,0.0019776745636181,-0.1166390979663198,0.2285861109868074,-0.0005260976050011,0.2773251234532162,0.2285861109868074,0.8242531658887697,0.025417269039843,8.839635252353382,-0.0081884425178367,0.0474252642553444,0.0133435928279757,-0.0082507349192246,0.0143751024407858,0.001615029256707,0.0474252642553444,0.0143751024407858,0.3031106450643737,0.0093276284090499,2.355907958677759,-0.0176429459184377,0.00344876838716,-0.0063150305354088,-0.0142409708073753,0.0010278366337506,-0.0056280150627673,0.0176429459184377,0.0142409708073753,0.2980300554764291,0.0035333059050631,2.2616816703508014,3639.071956585267,5424.521570649525,3700.6296938611463,3637.507637668488,3751.367212310275,3695.174401325528,5424.521570649525,3751.367212310275,0.6915572485890386,564.0728689923342,0.4878685211473046,2.3401095573887973,4.119753850712147,3.1439097149056874,2.473558448433588,3.378189593167125,2.929209913333884,4.119753850712147,3.378189593167125,0.8199979211338478,0.521434263100558,1.1414256129703482,NOT_ASSIGNED__NO_RULE_FROZEN
161138,development,earlier,C,304,38,0.0655133388632966,3.653175753494647,0.0793448810435206,0.0617154836327335,0.0846104377763227,0.0737852624964857,3.653175753494647,0.0846104377763227,0.0231607903603827,0.7930942085512802,0.318224693926499,-0.1166390979663198,0.2773251234532162,0.0018902246617463,-0.0281903057202487,0.0970039079100099,0.0008010162355813,0.2773251234532162,0.0970039079100099,0.3497840610404493,0.0271299522855743,3.4346198810842625,-0.0082507349192246,0.0474252642553444,0.0099064332661163,-0.0183353096137635,0.0032791610214937,-0.0028305888785637,0.0474252642553444,0.0183353096137635,0.0691437585637529,0.0101517839691718,2.8387207248876587,-0.0176429459184377,0.00344876838716,-0.006068474664173,-0.0173812768165522,3.9431043650931146e-05,-0.0063974309593783,0.0176429459184377,0.0173812768165522,0.0114333696045622,0.0035828547550093,3.152059785113745,3625.662843532475,5424.521570649525,3699.522416750125,3617.05291806611,3778.4420938243247,3697.579197071969,5424.521570649525,3778.4420938243247,0.6965484503312427,497.91489342597856,0.4840059271308228,2.3401095573887973,4.119753850712147,3.1439097149056874,2.69371177522998,3.183745272263597,2.929785786978137,4.119753850712147,3.183745272263597,0.7727998777677578,0.4875862384150504,0.6995210246528639,NOT_ASSIGNED__NO_RULE_FROZEN
165022,development,earlier,A,292,73,0.0579131142259042,4.700728473055598,0.1050333154033031,0.0874452103876639,3.5506779666963246,1.5893809471212432,4.700728473055598,3.5506779666963246,0.7553463228196821,1.614594624046588,1.27513470722152,-0.0352270380712113,0.0232382847398429,-0.0049071538362187,-0.0280829598392707,0.0123540571612599,-0.0063366014304814,0.0352270380712113,0.0280829598392707,0.5316251736978856,0.008216534715558,2.775070617622926,-0.087050121701675,0.1382978397913375,-0.0068823401444226,-0.0715146020292957,0.0569258660111516,-0.0085883295695214,0.1382978397913375,0.0715146020292957,0.4116178972646346,0.0321907961640452,2.088221074022271,-0.05883163956621,0.3088017948059338,-0.0192638300539278,-0.0568532673617577,0.1881411296368034,-0.0237570560808392,0.3088017948059338,0.1881411296368034,0.6092617750328833,0.0557339874482369,3.411988252276261,1533.6621996476033,10945.119656990591,6171.896197059072,8335.917714316784,11039.774026263462,10863.251582987205,10945.119656990591,11039.774026263462,1.008648089033217,2181.6432737879195,2.1704652253608385,1.1187906305370867,8.897944819458251,4.7413235703161165,6.498640960883321,8.975361791514633,8.832073726580838,8.897944819458251,8.975361791514633,1.008700545308742,1.8484803200626567,2.147669099328633,NOT_ASSIGNED__NO_RULE_FROZEN
