canonical_run_id,artifact_status,realization_index,shot,n_samples,intercept,coef_Dkappa_Wdia,coef_Dbetan_Wdia,coef_Dbetan_kappa,coef_Dbetan_li,coef_q95_over_kappa,coef_dot_betan,coef_dot_kappa,fit_rank,fit_residual_sum_squares,source_feature_export,source_feature_export_manifest_sha256,model_artifact_sha256
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,10,161414,1000,3.510833468576701e-17,0.09597306455213328,0.5755249191539983,-0.31990470471755406,-0.0009556580383259135,-0.007658900805454891,0.715150349286067,0.27714173177280355,8,0.704631936597965,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,11,165017,1000,0.0,0.18318949267392015,0.7475852638852558,-0.4461936402557333,-0.004335442071213472,-0.02136253043998086,0.534995301748658,0.4368414783882156,8,2.4316781534206418,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,12,165022,1000,-1.4043333874306806e-17,0.5159535649331588,0.41522246365054927,-0.22915829605758173,0.034072135965997036,-0.04477815752504205,0.46011962854986793,0.4595903842272494,8,8.01697705274869,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,13,165026,1000,1.4043333874306803e-17,0.14762952087289602,0.5654543861518834,-0.24177323104994147,-0.00389487147978935,-0.011367991523245961,0.7097233719002398,0.258682327212267,8,3.5781670951143867,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,14,165027,1000,4.2130001622920416e-17,0.3364884596999079,0.8844781106235421,-0.5273113732191814,-0.01717105547890624,-0.04989768747264893,0.3643330248912371,0.6083146987139957,8,4.867202937270283,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,15,165028,1000,1.4043333874306803e-17,0.07468286405191271,0.7443771897319928,-0.4566589208714861,0.0039401929652802675,-0.010530619653628642,0.613443868268317,0.37882723440768235,8,1.8742514870500704,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,16,165029,1000,7.021666937153402e-18,0.18833546189815453,0.6684405297280442,-0.37542749887513116,-0.013024027628356739,-0.013182877089863362,0.5785002321050794,0.3814491184258337,8,2.710295758946787,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,17,165031,1000,-1.0532500405730102e-17,0.26198767010711954,0.5459625185481465,-0.2010626940316193,-0.004175701740656096,-0.021263444812071097,0.6525036735288812,0.3082414310427794,8,2.4676617310303515,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,18,165042,1000,-3.510833468576701e-17,0.03106022051512447,0.6277935777719634,-0.24825569908040732,0.004566441819939446,-0.011371760151854773,0.796546106532602,0.18798025834478588,8,1.515878160609902,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,19,165043,1000,-4.213000162292041e-17,0.08064420648298004,0.5707634689984294,-0.24469707453107978,0.00243907236347371,-0.008527087116909516,0.7719368287920371,0.2198716638936256,8,1.3583781770562162,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
