fold,shot_id,era,support_id,REL_nrmse,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
1,159310,earlier,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.15177294038238684,0.2990341728226806,0.10166566910684167,0.11571171116456182,0.08399593481170879,0.11884061606972555,0.08489700535878769
1,161136,earlier,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.43830832289347493,1.2135362702776442,0.6091521244408399,0.4352324382730918,0.3156553616512298,0.6648288343287756,0.3263262280495477
1,165026,earlier,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.11506592548456109,0.8773247749317395,0.12688897082435938,0.23734684641906578,0.20319198495892696,0.18699566066533765,0.18665210931308285
1,165043,earlier,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.13429355482208435,0.9051549901825879,0.17773415706201234,0.24620489483670346,0.39580846943764675,0.25750101609101533,0.39088959728834594
1,170396,earlier,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.08298278583297168,0.6944048302279757,0.1552759518204825,0.3853524377463484,0.19986087465366573,0.09319225574901017,0.19713989727323697
1,187020,earlier,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.24869889802943068,1.0707563759593912,0.27684599858723374,0.5238134623854062,0.38581862594199445,1.3748294055925978,0.38284151789530924
1,189649,later,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.10881542493715442,1.1461750536735713,0.257508794644327,0.4411695634024834,0.6604261067530973,0.3137927735792948,0.6894236187663871
1,195265,later,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.2316947515715804,1.1131575026295566,0.4316920031638589,0.5735089520068943,0.22485353732438837,0.46835392441776813,0.22288170770255045
1,195274,later,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.3163909796653385,0.8847909665477434,0.35739351937124253,0.3401113954584572,1.256006521899823,0.5841652253693116,1.2323499826771365
1,195648,later,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.0508298496970792,1.0139877619865232,0.07412348774273196,0.40773083054382814,0.07408965981790853,0.036734531309824535,0.08670737210482297
