realization_index,shot,retained_rank,n_directions_removed,relative_coefficient_change,max_abs_coefficient_change,relative_prediction_change,prediction_correlation,rmse,rmse_canonical,absolute_rmse_change,relative_rmse_change,r2,r2_change,n_sign_changes,reconstruction_label,sensitivity_class
7,161136,5,2,0.908440679223165,1.9402049233315504,0.08456470099902262,0.9964179902756412,0.10563338834461365,0.0635302046033072,0.04210318374130645,0.6627270288865718,0.988841587266836,-0.007122325836225851,3,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
7,161136,4,3,0.9458040998668498,2.0340245515855475,0.2687079227906934,0.963221704608815,0.2755877596337029,0.0635302046033072,0.2120575550303957,3.3379013392844206,0.9240513867400764,-0.07191252636298551,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
8,161138,7,0,1.849146402095053e-15,2.886579864025407e-15,1.975159238611667e-15,1.0,0.04474086013253889,0.04474086013253887,2.0816681711721685e-17,4.652722734890335e-16,0.9979982554346006,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
8,161138,6,1,0.900249924229116,1.8301351066743456,0.0802443862735885,0.9967752196315753,0.09180422940817622,0.04474086013253887,0.04706336927563735,1.0519102479527058,0.991571983462771,-0.006426271971829656,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
8,161138,5,2,0.9050857272514934,1.8256730858440176,0.08300996090225003,0.9965487175201247,0.09422634900057758,0.04474086013253887,0.04948548886803871,1.1060468824569623,0.9911213951540213,-0.006876860280579322,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
8,161138,4,3,0.9287868440767755,1.925697825313647,0.2364851668432387,0.9716350991309062,0.24044756324149266,0.04474086013253887,0.1957067031089538,4.374227552380402,0.9421849693312284,-0.05581328610337222,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,7,0,1.9742082695092947e-15,3.3861802251067274e-15,1.4366470928002214e-15,0.9999999999999997,0.04866207363689367,0.04866207363689368,6.938893903907228e-18,1.4259346931418657e-16,0.9976320025893576,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
9,161145,6,1,0.9288936517891129,2.159634073795377,0.08585249199730365,0.9963078588558123,0.09859611610895158,0.04866207363689368,0.049934042472057905,1.026138812839222,0.9902788058882301,-0.00735319670112744,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,5,2,0.9295310407903201,2.1666164675132578,0.08655327053338885,0.996247224016194,0.09920547501185088,0.04866207363689368,0.050543401374957206,1.0386610680034019,0.9901582737276731,-0.007473728861684514,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,4,3,0.9590130460933548,2.2346107654675644,0.24490401144356994,0.9695473300354384,0.2494071862291112,0.04866207363689368,0.20074511259221753,4.125288907540848,0.9377960554572775,-0.05983594713208007,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
10,161414,7,0,2.494805899924638e-15,1.5543122344752192e-15,2.449407064440849e-15,1.0,0.02654490415499677,0.026544904154996753,1.734723475976807e-17,6.535052701066926e-16,0.999295368063402,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
10,161414,6,1,0.17820986515802492,0.10378943196983859,0.0076899807287729785,0.9999704316610519,0.027635594280402975,0.026544904154996753,0.001090690125406222,0.0410884936346953,0.9992362739287689,-5.9094134633119744e-05,1,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
10,161414,5,2,0.3886020726774719,0.29793619262170057,0.022829775663561164,0.999739366706718,0.03500661852032508,0.026544904154996753,0.008461714365328325,0.3187698217299908,0.9987745366597724,-0.0005208314036295736,1,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
10,161414,4,3,0.5220024063294956,0.28487800574820965,0.1364089107570952,0.9906526177556204,0.13892052227308355,0.026544904154996753,0.1123756181180868,4.233415854957203,0.9807010884913737,-0.018594279572028305,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
11,165017,7,0,4.361839596715595e-15,3.219646771412954e-15,6.399142385377021e-15,0.9999999999999994,0.04931204876519167,0.04931204876519167,0.0,0.0,0.9975683218465794,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,6,1,0.2521563984336141,0.20209840127198167,0.016634415123305865,0.999861638544807,0.052035651868802,0.04931204876519167,0.0027236031036103267,0.05523200053153754,0.9972922909345888,-0.00027603091199057683,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
11,165017,5,2,0.4933906037421584,0.3719447269126677,0.04550745657358333,0.9989639990491166,0.06706393162776918,0.04931204876519167,0.017751882862577506,0.35999077927396567,0.9955024290746259,-0.0020658927719534592,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
11,165017,4,3,0.5494125849580832,0.426594407246952,0.12453164626906314,0.9922156363802772,0.13379872306094398,0.04931204876519167,0.08448667429575231,1.713306918113448,0.9820979017072609,-0.015470420139318541,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
12,165022,7,0,3.9895688237338665e-15,2.220446049250313e-15,3.14785518172753e-15,0.9999999999999998,0.0895375734133368,0.08953757341333683,2.7755575615628914e-17,3.099880257810778e-16,0.9919830229472513,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,6,1,0.1568537077364086,0.0952028405196903,0.013311320932543481,0.9999114004425738,0.09051379883428076,0.08953757341333683,0.0009762254209439297,0.010902969376189368,0.9918072522205874,-0.00017577072666385973,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
12,165022,5,2,0.18754648436066967,0.10534993747336818,0.01796868140731047,0.9998385502112238,0.09130860909428706,0.08953757341333683,0.001771035680950231,0.01977980431493815,0.9916627379052667,-0.0003202850419845582,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
12,165022,4,3,0.4150237632906776,0.30250677035666884,0.15285191120009153,0.9882491048528596,0.17661647009644124,0.08953757341333683,0.08707889668310441,0.9725402796110714,0.9688066224906728,-0.023176400456578428,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
13,165026,7,0,3.7137562641621056e-15,2.1649348980190553e-15,2.7947027441307527e-15,1.0,0.059817782432270004,0.05981778243226998,2.7755575615628914e-17,4.640020824418779e-16,0.9964218329048856,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,6,1,0.2882488301450933,0.17593272113751568,0.022040638114038107,0.9997570756296383,0.06373553629465126,0.05981778243226998,0.0039177538623812805,0.06549480276734063,0.9959377814132332,-0.00048405149165242634,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
13,165026,5,2,0.4007707682066862,0.2834298980825521,0.03517629572157722,0.9993811226050381,0.06936217523128979,0.05981778243226998,0.009544392799019814,0.15955778383838465,0.9951888886471838,-0.001232944257701818,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
13,165026,4,3,0.5166443464172091,0.30032144574284214,0.1352926785750438,0.9908056777814654,0.14770504666746814,0.05981778243226998,0.08788726423519816,1.4692497893031895,0.978183219188961,-0.018238613715924612,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,7,0,2.83936669788543e-15,3.219646771412954e-15,3.3407806503378822e-15,0.9999999999999999,0.06976534194906724,0.06976534194906724,0.0,0.0,0.9951327970627297,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,6,1,0.4913059755641028,0.5058586324708848,0.04250515241046965,0.999096247625104,0.08164004778083823,0.06976534194906724,0.011874705831770999,0.1702092400040131,0.9933349025983425,-0.001797894464387273,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,5,2,0.5380453910994284,0.5315934555380422,0.05008778928406662,0.9987448189425743,0.08581246295821307,0.06976534194906724,0.016047121009145834,0.23001565764360388,0.9926362212010453,-0.0024965758616843914,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,4,3,0.5383964999191455,0.5246490738073206,0.05068129349043657,0.9987148774751162,0.0861585432865376,0.06976534194906724,0.016393201337470367,0.23497629165837278,0.9925767054187419,-0.0025560916439878456,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
15,165028,7,0,7.022708929256313e-15,3.941291737419306e-15,9.664409196127818e-15,1.0,0.04329262624339236,0.043292626243392376,1.3877787807814457e-17,3.2055777188920855e-16,0.9981257485129499,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,6,1,0.20484896489226068,0.1659365763078532,0.011333677554145428,0.9999357718139192,0.044748888054750975,0.043292626243392376,0.0014562618113585987,0.0336376408114264,0.9979975370178633,-0.00012821149508657204,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
15,165028,5,2,0.5365406684707429,0.40917522675119333,0.05536867662091476,0.9984659782132029,0.07024383220684055,0.043292626243392376,0.026951205963448174,0.6225357134013332,0.9950658040368973,-0.003059944476052623,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
15,165028,4,3,0.616271099467926,0.43174492898266315,0.16929620736660286,0.9855652155850896,0.1745902030702778,0.043292626243392376,0.13129757682688542,3.032793069395321,0.9695182609918792,-0.028607487521070674,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,7,0,3.64515340076141e-15,1.9984014443252818e-15,2.182048349936415e-15,0.9999999999999999,0.05206050094790474,0.05206050094790474,0.0,0.0,0.9972897042410532,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,6,1,0.12281141661595282,0.08692212030894414,0.006960765999990673,0.9999757735748865,0.05252253518528658,0.05206050094790474,0.00046203423738183647,0.008874947973400608,0.9972413832977103,-4.8320943342949896e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
16,165029,5,2,0.4143426400862825,0.28876392732194944,0.03507206433657737,0.9993847859073961,0.0627456106616169,0.05206050094790474,0.01068510971371215,0.20524408177332346,0.9960629883427008,-0.0012267158983524373,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,4,3,0.5116113110608433,0.33450805090676883,0.14158618749235782,0.9899259323360411,0.15067385938240271,0.05206050094790474,0.09861335843449798,1.894206867759019,0.977297388098812,-0.019992316142241284,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
17,165031,7,0,4.862353936475836e-15,2.0643209364124004e-15,4.9274252806597715e-15,1.0,0.049675564727845366,0.04967556472784536,6.938893903907228e-18,1.3968424801857422e-16,0.9975323382689697,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,6,1,0.19679937110009427,0.11240823516294962,0.012857279943215486,0.9999173417600389,0.051308512454343924,0.04967556472784536,0.0016329477264985653,0.03287225289626537,0.9973674365497225,-0.00016490171924721242,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
17,165031,5,2,0.25094664825504115,0.17595980885599405,0.018332449475585703,0.9998319465271268,0.05294252644377049,0.04967556472784536,0.0032669617159251305,0.06576597032813977,0.9971970888937507,-0.00033524937521900444,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
17,165031,4,3,0.39692744329779905,0.25448302201329304,0.12342165731442621,0.9923543190341645,0.1329021353001128,0.04967556472784536,0.08322657057226744,1.675402605450675,0.9823370224326705,-0.015195315836299184,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
18,165042,7,0,5.668699082698833e-15,4.3576253716537394e-15,2.332017361386903e-15,1.0,0.038934280019154124,0.03893428001915412,6.938893903907228e-18,1.7822068111939892e-16,0.9984841218393901,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
18,165042,6,1,0.2030335634906747,0.13642972788439178,0.011776403910224418,0.9999306557511592,0.04067372151759879,0.03893428001915412,0.0017394414984446757,0.04467634941724606,0.9983456483779088,-0.00013847346148121442,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
18,165042,5,2,0.5082049987362607,0.3949028110731642,0.041316386820034905,0.9991461135290154,0.056747989480041595,0.03893428001915412,0.017813709460887478,0.45753278221976584,0.9967796656899731,-0.0017044561494169441,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
18,165042,4,3,0.6235885345911513,0.40794106957413223,0.17046655129011665,0.9853634633429709,0.17473028816059044,0.03893428001915412,0.13579600814143633,3.487826359563516,0.969469326399317,-0.029014795440073016,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
19,165043,7,0,4.745806651926238e-15,2.379606928171185e-15,1.5171276480582178e-15,0.9999999999999999,0.03685618234511295,0.036856182345112974,2.0816681711721685e-17,5.648084089881695e-16,0.9986416218229438,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
19,165043,6,1,0.19839522108824764,0.11848018052570486,0.013298297124995005,0.999911573737186,0.03917885477513262,0.036856182345112974,0.0023226724300196427,0.06301988654903537,0.9984650173385091,-0.00017660448443468368,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
19,165043,5,2,0.46107587804056227,0.34696106956060657,0.04391683795727402,0.9990351902429835,0.05731009461378354,0.036856182345112974,0.020453912268670563,0.5549655706916193,0.9967155530553592,-0.00192606876758461,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
19,165043,4,3,0.5751511001234368,0.35789072022129903,0.14611631431754588,0.9892674171781143,0.15059666046610032,0.036856182345112974,0.11374047812098734,3.086062388555171,0.9773206458564581,-0.021320975966485745,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
20,165860,7,0,2.656726609674153e-15,2.5758818318609245e-15,3.0851601400368514e-15,1.0,0.061219937015623144,0.06121993701562313,1.3877787807814457e-17,2.266873911397959e-16,0.9962521193118031,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
20,165860,6,1,0.7409285146854698,0.9048189162585152,0.06322501494856987,0.9979992973368031,0.08792213268429015,0.06121993701562313,0.026702195668667023,0.4361682969692091,0.9922696985842461,-0.003982420727557057,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
20,165860,5,2,0.760096110257149,0.9636500714556127,0.06752674243662898,0.9977174645438954,0.09105301652074158,0.06121993701562313,0.029833079505118446,0.4873098692915129,0.9917093481824736,-0.004542771129329548,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
20,165860,4,3,0.7629739059110884,0.9888139403509217,0.07506156959203243,0.997178901085648,0.09675227884352403,0.06121993701562313,0.035532341827900896,0.580404743291921,0.990638996538585,-0.005613122773218127,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
21,165861,7,0,1.8573568846572108e-15,1.27675647831893e-15,1.2474948179719015e-15,0.9999999999999999,0.03494720140370842,0.034947201403708425,6.938893903907228e-18,1.9855363591920435e-16,0.9987786931140487,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
21,165861,6,1,0.18596990801431593,0.12992197930635713,0.007816288519396532,0.9999694523503115,0.035809588620921845,0.034947201403708425,0.00086238721721342,0.02467686059467649,0.9987176733628004,-6.1019751248281295e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
21,165861,5,2,0.5101797345702139,0.4290270734964446,0.042226912476888145,0.9991080461404906,0.05479271207150074,0.034947201403708425,0.019845510667792318,0.5678712420642027,0.9969977587038497,-0.0017809344101989977,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
