target,shot_id,rrv,n_grid_samples,grid_dt_ms
ece22,160720,0.46200026966005814,215,20.0
ece22,161138,0.11347439317973838,188,20.0
ece22,165022,0.04376283531167427,214,20.0
ece22,165028,0.12708973516239552,215,20.0
ece22,165042,0.07747753135172696,214,20.0
ece22,165861,0.08428825364708876,215,20.0
ece22,170396,0.2956809488888341,230,20.0
ece22,187017,0.5156660643654284,250,20.0
ece22,187020,0.16795868715348927,257,20.0
ece22,187024,0.07561061840854226,257,20.0
ece22,189647,0.22375810404111784,218,20.0
ece22,189651,0.28513492738665636,218,20.0
ece22,195264,0.12066404348931811,264,20.0
ece22,195267,0.21953239946663597,268,20.0
ece22,195273,0.29899914852254095,268,20.0
ece22,195638,0.21987625382751336,238,20.0
ece22,195647,0.08515318747058825,238,20.0
ece22,195650,0.10261409688888672,238,20.0
ece22,195655,0.09181013648016308,239,20.0
ece23,160715,0.11403074767801068,215,20.0
ece23,160720,0.44266655353594764,215,20.0
ece23,161138,0.10580078404636503,188,20.0
ece23,165022,0.04321303598349569,214,20.0
ece23,165028,0.12897535427376514,215,20.0
ece23,165042,0.07942747017562243,214,20.0
ece23,165861,0.08682529062948001,215,20.0
ece23,170396,0.1394216489423654,230,20.0
ece23,187017,0.5214803489726916,250,20.0
ece23,187020,0.17126149080213807,257,20.0
ece23,187024,0.06904986248031424,257,20.0
ece23,189647,0.20966661429500172,218,20.0
ece23,189651,0.33017458579539355,218,20.0
ece23,195264,0.10991368544895179,264,20.0
ece23,195267,0.21661120607377707,268,20.0
ece23,195273,0.29629465658206533,268,20.0
ece23,195638,0.3758532365375259,238,20.0
ece23,195647,0.10747160981312126,238,20.0
ece23,195650,0.0963134894820686,238,20.0
ece23,195655,0.05617076214810144,239,20.0
ece24,160715,0.12093613611405403,215,20.0
ece24,160720,0.43878285379629145,215,20.0
ece24,161138,0.10151492485364293,188,20.0
ece24,165022,0.043105390140617095,214,20.0
ece24,165028,0.13326874863756716,215,20.0
ece24,165042,0.07679421967260897,214,20.0
ece24,165861,0.08724061629707443,215,20.0
ece24,170396,0.08164927155675882,230,20.0
ece24,187017,0.5471474754358071,250,20.0
ece24,187020,0.16842054336814694,257,20.0
ece24,187024,0.06003630250627864,257,20.0
ece24,189647,0.27183643275106695,218,20.0
ece24,189651,0.33543028202711633,218,20.0
ece24,195264,0.10416987968729023,264,20.0
ece24,195267,0.2158487052228933,268,20.0
ece24,195273,0.28708783451725634,268,20.0
ece24,195638,0.43796473428727345,238,20.0
ece24,195647,0.14212385876290995,238,20.0
ece24,195650,0.14771625707724773,238,20.0
ece24,195655,0.05096994333670866,239,20.0
ece25,160715,0.11431876272997742,215,20.0
ece25,160720,0.44972347285047654,215,20.0
ece25,161138,0.09679601984082614,188,20.0
ece25,165022,0.04401197196467894,214,20.0
ece25,165028,0.13396196445471226,215,20.0
ece25,165042,0.07282647020541401,214,20.0
ece25,165861,0.09335366775073986,215,20.0
ece25,170396,0.0633181848373836,230,20.0
ece25,187017,0.5767180351299767,250,20.0
ece25,187020,0.1630113387181554,257,20.0
ece25,187024,0.05386598415982877,257,20.0
ece25,189647,0.25722164942344306,218,20.0
ece25,189651,0.32601874990673146,218,20.0
ece25,195264,0.11191745128792804,264,20.0
ece25,195267,0.23719995250499412,268,20.0
ece25,195273,0.2941968514188548,268,20.0
ece25,195638,0.2722448792834451,238,20.0
ece25,195647,0.12944747909405468,238,20.0
ece25,195650,0.26915523746707404,238,20.0
ece25,195655,0.04495315275355052,239,20.0
ece26,160715,0.12240390470854383,215,20.0
ece26,160720,0.46087108704574214,215,20.0
ece26,161138,0.09120382419429598,188,20.0
ece26,165022,0.0481838540076871,214,20.0
ece26,165028,0.14195922981292078,215,20.0
ece26,165042,0.0658086865100914,214,20.0
ece26,165861,0.10264651629885578,215,20.0
ece26,170396,0.06076666095256756,230,20.0
ece26,187017,0.5650392808589934,250,20.0
ece26,187020,0.1540449155407654,257,20.0
ece26,187024,0.04646037258112766,257,20.0
ece26,189647,0.25707879993699706,218,20.0
ece26,189651,0.3190109455027331,218,20.0
ece26,195264,0.113264204234345,264,20.0
ece26,195267,0.2602525153301386,268,20.0
ece26,195273,0.31241429187281466,268,20.0
ece26,195638,0.21881698701895747,238,20.0
ece26,195647,0.08131148470527126,238,20.0
ece26,195650,0.4261121402614903,238,20.0
ece26,195655,0.04434991369917483,239,20.0
ece27,160715,0.12297296391162513,215,20.0
ece27,160720,0.45331212116042174,215,20.0
ece27,161138,0.09129824930293387,188,20.0
ece27,165022,0.050621928270720436,214,20.0
ece27,165028,0.1466438226413068,215,20.0
ece27,165042,0.0624751640312742,214,20.0
ece27,165861,0.09007228672299307,215,20.0
ece27,170396,0.05671247180274808,230,20.0
ece27,187017,0.6273001355077862,250,20.0
ece27,187020,0.14424762004578168,257,20.0
ece27,187024,0.049847687309418125,257,20.0
ece27,189647,0.2819454309131385,218,20.0
ece27,189651,0.2583960652367282,218,20.0
ece27,195264,0.11442191538242638,264,20.0
ece27,195267,0.27385324052740334,268,20.0
ece27,195273,0.3312318148997762,268,20.0
ece27,195638,0.2091978557907443,238,20.0
ece27,195647,0.15410660796027864,238,20.0
ece27,195650,0.5639857652528423,238,20.0
ece27,195655,0.043444087051871014,239,20.0
ece28,160715,0.2035582599410508,215,20.0
ece28,160720,0.8412928196134806,215,20.0
ece28,161138,0.21720273935216405,188,20.0
ece28,165022,0.04821634850068379,214,20.0
ece28,165028,0.15445412873331232,215,20.0
ece28,165042,0.06686653121064243,214,20.0
ece28,165861,0.0881333586512454,215,20.0
ece28,170396,0.05780695403378026,230,20.0
ece28,187017,0.7502093899542184,250,20.0
ece28,187020,0.14627698862310712,257,20.0
ece28,187024,0.049571811625803194,257,20.0
ece28,189647,0.27934183031212817,218,20.0
ece28,189651,0.2499203564520899,218,20.0
ece28,195264,0.11963602478875865,264,20.0
ece28,195267,0.28758798703966926,268,20.0
ece28,195273,0.34741467936086123,268,20.0
ece28,195638,0.18370884559791983,238,20.0
ece28,195647,0.1954598364910542,238,20.0
ece28,195650,0.5748231510978679,238,20.0
ece28,195655,0.04464259053680522,239,20.0
ece29,160715,0.09552231754909665,215,20.0
ece29,160720,0.4653183551642899,215,20.0
ece29,161138,0.10871789444910951,188,20.0
ece29,165022,0.0566426825030895,214,20.0
ece29,165028,0.17269327822794756,215,20.0
ece29,165042,0.04825643168504606,214,20.0
ece29,165861,0.07579692668596179,215,20.0
ece29,170396,0.06420528271210206,230,20.0
ece29,187017,0.3463276334550161,250,20.0
ece29,187020,0.1146349206824948,257,20.0
ece29,187024,0.04920003778641337,257,20.0
ece29,189647,0.2739196285839853,218,20.0
ece29,189651,0.22626156850659196,218,20.0
ece29,195264,0.13243301619575334,264,20.0
ece29,195267,0.3445091622702206,268,20.0
ece29,195273,0.3836246600098399,268,20.0
ece29,195638,0.1132373862738292,238,20.0
ece29,195647,0.3413473899688108,238,20.0
ece29,195650,0.15112290591256128,238,20.0
ece29,195655,0.049132128063494374,239,20.0
ece30,160715,0.0811650647727582,215,20.0
ece30,160720,0.4274610596932798,215,20.0
ece30,161138,0.09931832875812367,188,20.0
ece30,165022,0.06303575079783745,214,20.0
ece30,165028,0.16942615110134274,215,20.0
ece30,165042,0.038413967241230036,214,20.0
ece30,165861,0.0557710531605077,215,20.0
ece30,170396,0.06644849219332856,230,20.0
ece30,187017,0.2596617102435819,250,20.0
ece30,187020,0.10042231079336505,257,20.0
ece30,187024,0.045857230607412675,257,20.0
ece30,189647,0.2531483599310634,218,20.0
ece30,189651,0.2384382299823017,218,20.0
ece30,195264,0.13008554016697604,264,20.0
ece30,195267,0.33732694283604236,268,20.0
ece30,195273,0.36689688410606636,268,20.0
ece30,195638,0.09700305154885903,238,20.0
ece30,195647,0.28940775244284944,238,20.0
ece30,195650,0.10786275126510325,238,20.0
ece30,195655,0.06544566568658391,239,20.0
ece31,160715,0.08171883638356028,215,20.0
ece31,160720,0.40422178928185126,215,20.0
ece31,161138,0.09723176660320502,188,20.0
ece31,165022,0.07436621317134665,214,20.0
ece31,165028,0.16468063585631548,215,20.0
ece31,165042,0.042359543110998744,214,20.0
ece31,165861,0.043696346148380756,215,20.0
ece31,170396,0.07615234758926034,230,20.0
ece31,187017,0.22631707301896803,250,20.0
ece31,187020,0.08841009780650855,257,20.0
ece31,187024,0.06554405897139165,257,20.0
ece31,189647,0.3052182312928917,218,20.0
ece31,189651,0.26717965366253854,218,20.0
ece31,195264,0.1272919553843293,264,20.0
ece31,195267,0.3271916824944657,268,20.0
ece31,195273,0.3636797852113056,268,20.0
ece31,195638,0.10957613937059353,238,20.0
ece31,195647,0.20131902290794063,238,20.0
ece31,195650,0.09379386346115784,238,20.0
ece31,195655,0.0648892926536361,239,20.0
ece32,160715,0.0774730393353508,215,20.0
ece32,160720,0.37529733724158487,215,20.0
ece32,161138,0.09374761880028348,188,20.0
ece32,165022,0.07445452327950919,214,20.0
ece32,165028,0.16292549527524483,215,20.0
ece32,165042,0.04292227924911326,214,20.0
ece32,165861,0.04163043849791877,215,20.0
ece32,170396,0.07713088280096639,230,20.0
ece32,187017,0.19195734340464599,250,20.0
ece32,187020,0.0803671565867649,257,20.0
ece32,187024,0.07635197440953972,257,20.0
ece32,189647,0.38085202723162925,218,20.0
ece32,189651,0.3216221369695067,218,20.0
ece32,195264,0.10864906605759783,264,20.0
ece32,195267,0.29556834250929503,268,20.0
ece32,195273,0.35157927312647996,268,20.0
ece32,195638,0.13351375157098955,238,20.0
ece32,195647,0.09611287872107653,238,20.0
ece32,195650,0.09179784772256862,238,20.0
ece32,195655,0.0637961446978927,239,20.0
ece33,160715,0.09029207546753412,215,20.0
ece33,160720,0.3750505518087274,215,20.0
ece33,161138,0.09386207944323832,188,20.0
ece33,165022,0.07278891954721495,214,20.0
ece33,165028,0.1769893159860136,215,20.0
ece33,165042,0.08764943282624639,214,20.0
ece33,165861,0.061795956430957824,215,20.0
ece33,170396,0.07057805908053427,230,20.0
ece33,187017,0.16586384222899936,250,20.0
ece33,187020,0.07792388533151448,257,20.0
ece33,187024,0.09642955551751917,257,20.0
ece33,189647,0.2295833367858537,218,20.0
ece33,189651,0.5450660914320762,218,20.0
ece33,195264,0.1133839889216374,264,20.0
ece33,195267,0.24241837192800347,268,20.0
ece33,195273,0.3396942516580293,268,20.0
ece33,195638,0.13020503184140378,238,20.0
ece33,195647,0.0561498303006997,238,20.0
ece33,195650,0.08830796399770234,238,20.0
ece33,195655,0.055070599706510535,239,20.0
ece34,160715,0.0935020053352348,215,20.0
ece34,160720,0.38597752147445563,215,20.0
ece34,161138,0.09106964285943764,188,20.0
ece34,165022,0.06690092245581356,214,20.0
ece34,165028,0.1746179772867275,215,20.0
ece34,165042,0.0726961467480451,214,20.0
ece34,165861,0.0647491833115572,215,20.0
ece34,170396,0.07136705525713519,230,20.0
ece34,187017,0.15315078324130832,250,20.0
ece34,187020,0.08013968038690153,257,20.0
ece34,187024,0.09993671662297203,257,20.0
ece34,189647,0.20994792659129377,218,20.0
ece34,189651,0.4434979281335026,218,20.0
ece34,195264,0.11373436136785343,264,20.0
ece34,195267,0.21346013906358827,268,20.0
ece34,195273,0.3541759269691765,268,20.0
ece34,195638,0.13094979677806945,238,20.0
ece34,195647,0.06340617059426508,238,20.0
ece34,195650,0.09453045175442215,238,20.0
ece34,195655,0.07188960902131908,239,20.0
ece35,160715,0.0920297846258384,215,20.0
ece35,160720,0.3961368216926484,215,20.0
ece35,161138,0.09002349723946468,188,20.0
ece35,165022,0.059938617953261365,214,20.0
ece35,165028,0.2001872825013068,215,20.0
ece35,165042,0.030560150984448326,214,20.0
ece35,165861,0.04330223648881047,215,20.0
ece35,170396,0.0735141544431378,230,20.0
ece35,187017,0.14822712399030422,250,20.0
ece35,187020,0.11204317251310712,257,20.0
ece35,187024,0.12921347649204026,257,20.0
ece35,189647,0.13246085816503544,218,20.0
ece35,189651,0.3646998464180478,218,20.0
ece35,195264,0.09094619871510923,264,20.0
ece35,195267,0.22155014419933142,268,20.0
ece35,195273,0.3024623190023817,268,20.0
ece35,195638,0.15429029004712927,238,20.0
ece35,195647,0.07017924169398125,238,20.0
ece35,195650,0.10747110652289185,238,20.0
ece35,195655,0.05775024701431312,239,20.0
ece36,160715,0.08573319081184624,215,20.0
ece36,160720,0.3022216578389311,215,20.0
ece36,161138,0.0853861623138132,188,20.0
ece36,165022,0.04398466085784086,214,20.0
ece36,165028,0.16705704737277158,215,20.0
ece36,165042,0.04402028684162972,214,20.0
ece36,165861,0.04753807285787327,215,20.0
ece36,170396,0.08026406490912862,230,20.0
ece36,187017,0.1489257429149866,250,20.0
ece36,187020,0.13504193934667907,257,20.0
ece36,187024,0.15280962367317236,257,20.0
ece36,189647,0.12966582334269325,218,20.0
ece36,189651,0.3186222318909673,218,20.0
ece36,195264,0.0821033052612568,264,20.0
ece36,195267,0.15122693821394745,268,20.0
ece36,195273,0.21543916556696036,268,20.0
ece36,195638,0.12425616696364009,238,20.0
ece36,195647,0.07455029867025319,238,20.0
ece36,195650,0.12131815870943546,238,20.0
ece36,195655,0.04532401582717096,239,20.0
ece37,160715,0.07278015513921768,215,20.0
ece37,160720,0.2493786269796619,215,20.0
ece37,161138,0.07959507412241702,188,20.0
ece37,165022,0.03737420473220335,214,20.0
ece37,165028,0.13972444383875562,215,20.0
ece37,165042,0.028860710135868887,214,20.0
ece37,165861,0.03498880284429493,215,20.0
ece37,170396,0.04421511704503418,230,20.0
ece37,187017,0.16429999926858782,250,20.0
ece37,187020,0.1603927363732951,257,20.0
ece37,187024,0.15234803715068096,257,20.0
ece37,189647,0.1707262412880754,218,20.0
ece37,189651,0.2995763635894184,218,20.0
ece37,195264,0.09772766559929698,264,20.0
ece37,195267,0.2697051667847475,268,20.0
ece37,195273,0.32009421131089527,268,20.0
ece37,195638,0.07758820591472783,238,20.0
ece37,195647,0.0673095837766392,238,20.0
ece37,195650,0.12347612200643453,238,20.0
ece37,195655,0.054640820420127224,239,20.0
ece38,160715,0.09422825016172978,215,20.0
ece38,160720,0.3459306164078987,215,20.0
ece38,161138,0.0867404447327382,188,20.0
ece38,165022,0.09556373192221376,214,20.0
ece38,165028,0.1949553918462948,215,20.0
ece38,165042,0.061470012458373656,214,20.0
ece38,165861,0.08721285324765005,215,20.0
ece38,170396,0.16838973684390884,230,20.0
ece38,187017,0.18128114716837165,250,20.0
ece38,187020,0.19878560808150822,257,20.0
ece38,187024,0.13564772337444972,257,20.0
ece38,189647,0.19475840184685508,218,20.0
ece38,189651,0.26328575540755156,218,20.0
ece38,195264,0.1475553326310018,264,20.0
ece38,195267,0.27857660840585624,268,20.0
ece38,195273,0.4179628351149632,268,20.0
ece38,195638,0.05580975855079477,238,20.0
ece38,195647,0.03207935914958253,238,20.0
ece38,195650,0.07122174980048455,238,20.0
ece38,195655,0.056599874328911656,239,20.0
ece39,160715,0.11829598097071953,215,20.0
ece39,160720,0.3798147153910247,215,20.0
ece39,161138,0.07014685323955877,188,20.0
ece39,165022,0.10408767867907566,214,20.0
ece39,165028,0.2458834062568083,215,20.0
ece39,165042,0.10310988715979814,214,20.0
ece39,165861,0.1651625321341493,215,20.0
ece39,170396,0.21106328234868346,230,20.0
ece39,187017,0.18975212609258787,250,20.0
ece39,187020,0.16586242645642257,257,20.0
ece39,187024,0.10487167552565278,257,20.0
ece39,189647,0.2232874923928071,218,20.0
ece39,189651,0.24146934823135693,218,20.0
ece39,195264,0.17622943640493724,264,20.0
ece39,195267,0.30418655269102973,268,20.0
ece39,195273,0.5080767437315319,268,20.0
ece39,195638,0.07365953065818802,238,20.0
ece39,195647,0.04654926564721781,238,20.0
ece39,195650,0.10778299100103347,238,20.0
ece39,195655,0.05200591307985229,239,20.0
ece40,160715,0.10725436071228814,215,20.0
ece40,160720,0.43971932229959204,215,20.0
ece40,161138,0.086715909041668,188,20.0
ece40,165022,0.10098381472687132,214,20.0
ece40,165028,0.2752999436998882,215,20.0
ece40,165042,0.11140620286065109,214,20.0
ece40,165861,0.16355213253512266,215,20.0
ece40,170396,0.16888983254740317,230,20.0
ece40,187017,0.1770768824426866,250,20.0
ece40,187020,0.13745255498063672,257,20.0
ece40,187024,0.10479882822391329,257,20.0
ece40,189647,0.21807228814950183,218,20.0
ece40,189651,0.24260818510772592,218,20.0
ece40,195264,0.17187984339605022,264,20.0
ece40,195267,0.29338435816557873,268,20.0
ece40,195273,0.5266072950024082,268,20.0
ece40,195638,0.10948304757716942,238,20.0
ece40,195647,0.05840283597434738,238,20.0
ece40,195650,0.150470469410595,238,20.0
ece40,195655,0.06601907753456404,239,20.0
cerqrott3,160715,0.08901956839421891,215,20.0
cerqrott3,160720,0.21013702191407604,215,20.0
cerqrott3,161138,0.06679163141884897,188,20.0
cerqrott3,165022,0.16991111554596797,214,20.0
cerqrott3,165028,0.08533331933952436,215,20.0
cerqrott3,165042,0.14342411549915318,214,20.0
cerqrott3,165861,0.07471931371312604,215,20.0
cerqrott3,170396,0.17725160791157105,230,20.0
cerqrott3,187017,0.12690354772916548,250,20.0
cerqrott3,187020,0.220972565927173,257,20.0
cerqrott3,187024,0.2416753752227059,257,20.0
cerqrott3,189647,0.27375684375163084,218,20.0
cerqrott3,189651,0.48229080903385707,218,20.0
cerqrott3,195264,0.11227571173095861,264,20.0
cerqrott3,195267,0.23989233206024813,268,20.0
cerqrott3,195273,0.12379133808715598,268,20.0
cerqrott3,195638,0.3609201065740165,238,20.0
cerqrott3,195647,0.207053428184332,238,20.0
cerqrott3,195650,0.1707378431910135,238,20.0
cerqrott3,195655,0.1345545361634031,239,20.0
cerqrott6,160715,0.14457526423754027,215,20.0
cerqrott6,160720,0.24007927815757238,215,20.0
cerqrott6,161138,0.10250956100758085,188,20.0
cerqrott6,165022,0.324694884034273,214,20.0
cerqrott6,165028,0.11411871801155811,215,20.0
cerqrott6,165042,0.1868411207091638,214,20.0
cerqrott6,165861,0.09700077932163641,215,20.0
cerqrott6,170396,0.16210339964321735,230,20.0
cerqrott6,187017,0.11793020029186972,250,20.0
cerqrott6,187020,0.11261172606132681,257,20.0
cerqrott6,187024,0.13892657166523717,257,20.0
cerqrott6,189647,0.29563151274550786,218,20.0
cerqrott6,189651,0.44912868041506115,218,20.0
cerqrott6,195264,0.1255759497715739,264,20.0
cerqrott6,195267,0.16172386048795206,268,20.0
cerqrott6,195273,0.19131619924674795,268,20.0
cerqrott6,195638,0.22185476315236347,238,20.0
cerqrott6,195647,0.19399078704173758,238,20.0
cerqrott6,195650,0.14722589337249314,238,20.0
cerqrott6,195655,0.148148723022582,239,20.0
cerqrott8,160715,0.16424720460340833,215,20.0
cerqrott8,160720,0.20269350001698425,215,20.0
cerqrott8,161138,0.116065862446104,188,20.0
cerqrott8,165022,0.35059075285003455,214,20.0
cerqrott8,165028,0.12812943931008486,215,20.0
cerqrott8,165042,0.1921200202373824,214,20.0
cerqrott8,165861,0.12209936095213321,215,20.0
cerqrott8,170396,0.16722400582856473,230,20.0
cerqrott8,187017,0.10032725182819881,250,20.0
cerqrott8,187020,0.10576340317715686,257,20.0
cerqrott8,187024,0.1392448813594519,257,20.0
cerqrott8,189647,0.21567401546509396,218,20.0
cerqrott8,189651,0.35059286040462456,218,20.0
cerqrott8,195264,0.1329693818551374,264,20.0
cerqrott8,195267,0.20981932165687692,268,20.0
cerqrott8,195273,0.22316707938587652,268,20.0
cerqrott8,195638,0.25920684467102295,238,20.0
cerqrott8,195647,0.25165692356642694,238,20.0
cerqrott8,195650,0.1152752760382464,238,20.0
cerqrott8,195655,0.17216285954423485,239,20.0
cerqrott10,160715,0.4047950728693354,215,20.0
cerqrott10,160720,0.4577223936501909,215,20.0
cerqrott10,161138,0.13833565124509833,188,20.0
cerqrott10,165022,0.35435931661343506,214,20.0
cerqrott10,165028,0.21235706438447102,215,20.0
cerqrott10,165042,0.21108028356729663,214,20.0
cerqrott10,165861,0.14451258342166462,215,20.0
cerqrott10,170396,0.2662818429866181,230,20.0
cerqrott10,187017,0.13765979962148323,250,20.0
cerqrott10,187020,0.09580851062005101,257,20.0
cerqrott10,187024,0.11097963055669136,257,20.0
cerqrott10,189647,0.23142356489170363,218,20.0
cerqrott10,189651,0.2041295911378404,218,20.0
cerqrott10,195264,0.2938311191938124,264,20.0
cerqrott10,195267,0.36965753257309986,268,20.0
cerqrott10,195273,0.2928539804133048,268,20.0
cerqrott10,195638,0.45014728923111125,238,20.0
cerqrott10,195647,0.25658901323442257,238,20.0
cerqrott10,195650,0.14725865525701765,238,20.0
cerqrott10,195655,0.17509680082995083,239,20.0
cerqrott11,160715,0.6220824871145365,215,20.0
cerqrott11,160720,0.7377782279783727,215,20.0
cerqrott11,161138,0.19178284177166613,188,20.0
cerqrott11,165022,0.39778640005045846,214,20.0
cerqrott11,165028,0.29613112469173064,215,20.0
cerqrott11,165042,0.23733225451121387,214,20.0
cerqrott11,165861,0.18845123981709858,215,20.0
cerqrott11,170396,0.36478842672646034,230,20.0
cerqrott11,187017,0.18743590454761547,250,20.0
cerqrott11,187020,0.07847950564201936,257,20.0
cerqrott11,187024,0.08608637409645639,257,20.0
cerqrott11,189647,0.27183071108274043,218,20.0
cerqrott11,189651,0.2653275338910285,218,20.0
cerqrott11,195264,0.4506724933891498,264,20.0
cerqrott11,195267,0.44837862684442104,268,20.0
cerqrott11,195273,0.36896980780703564,268,20.0
cerqrott11,195638,0.5071502320032976,238,20.0
cerqrott11,195647,0.3688153492438137,238,20.0
cerqrott11,195650,0.2162161473032554,238,20.0
cerqrott11,195655,0.36110648919331223,239,20.0
cerqrott12,160715,0.7406686426482785,215,20.0
cerqrott12,160720,0.66109992272159,215,20.0
cerqrott12,161138,0.2388069110533942,188,20.0
cerqrott12,165022,0.4208947459486951,214,20.0
cerqrott12,165028,0.4386750427328132,215,20.0
cerqrott12,165042,0.2495578957014131,214,20.0
cerqrott12,165861,0.26849370479461226,215,20.0
cerqrott12,170396,0.523756419736476,230,20.0
cerqrott12,187017,0.41210296465432666,250,20.0
cerqrott12,187020,0.2641887534339826,257,20.0
cerqrott12,187024,0.18889331537238938,257,20.0
cerqrott12,189647,0.4893544985525499,218,20.0
cerqrott12,189651,0.2242321904592437,218,20.0
cerqrott12,195264,0.43953568010165944,264,20.0
cerqrott12,195267,0.4560850494453894,268,20.0
cerqrott12,195273,0.3255381414381816,268,20.0
cerqrott12,195638,0.5049850185476844,238,20.0
cerqrott12,195647,0.6349503235010953,238,20.0
cerqrott12,195650,0.3461547572758087,238,20.0
cerqrott12,195655,0.5186290202214816,239,20.0
cerqrott13,160715,0.3671791178401075,215,20.0
cerqrott13,160720,0.3859326678573081,215,20.0
cerqrott13,161138,0.46014008436025744,188,20.0
cerqrott13,165022,0.20279476928185186,214,20.0
cerqrott13,165028,0.34709252140931374,215,20.0
cerqrott13,165042,0.48264446873826244,214,20.0
cerqrott13,165861,0.38853899560090005,215,20.0
cerqrott13,170396,0.38256173725300846,230,20.0
cerqrott13,187017,0.7535455277063109,250,20.0
cerqrott13,187020,0.7969663608733629,257,20.0
cerqrott13,187024,0.2983763800355908,257,20.0
cerqrott13,189647,0.17763273903808147,218,20.0
cerqrott13,189651,0.2459661094736444,218,20.0
cerqrott13,195264,0.6930073095659444,264,20.0
cerqrott13,195267,0.7279786595627085,268,20.0
cerqrott13,195273,0.7264432024069757,268,20.0
cerqrott13,195638,0.43338470137740964,238,20.0
cerqrott13,195647,0.3102128935375767,238,20.0
cerqrott13,195650,0.34067526730638387,238,20.0
cerqrott13,195655,0.23221799298501036,239,20.0
cerqtit3,160715,0.11839911896651231,215,20.0
cerqtit3,160720,0.45130870756395136,215,20.0
cerqtit3,161138,0.0777909957555696,188,20.0
cerqtit3,165022,0.12038854842108596,214,20.0
cerqtit3,165028,0.2578689374033673,215,20.0
cerqtit3,165042,0.09475204907612311,214,20.0
cerqtit3,165861,0.12562108908619501,215,20.0
cerqtit3,170396,0.19469173508764614,230,20.0
cerqtit3,187017,0.2701435946155887,250,20.0
cerqtit3,187020,0.2741491802506944,257,20.0
cerqtit3,187024,0.15881659070280357,257,20.0
cerqtit3,189647,0.3668306540832281,218,20.0
cerqtit3,189651,0.25749941200602505,218,20.0
cerqtit3,195264,0.15725209803180032,264,20.0
cerqtit3,195267,0.20998571857327533,268,20.0
cerqtit3,195273,0.2134597927071143,268,20.0
cerqtit3,195638,0.15002123660474811,238,20.0
cerqtit3,195647,0.08408878526353326,238,20.0
cerqtit3,195650,0.1907658008410718,238,20.0
cerqtit3,195655,0.11404101303381421,239,20.0
cerqtit6,160715,0.16489364710364288,215,20.0
cerqtit6,160720,0.34644504070729865,215,20.0
cerqtit6,161138,0.06411054098701013,188,20.0
cerqtit6,165022,0.1406307399996593,214,20.0
cerqtit6,165028,0.26433353912538005,215,20.0
cerqtit6,165042,0.0813594798187574,214,20.0
cerqtit6,165861,0.1325852673444017,215,20.0
cerqtit6,170396,0.1591124716532491,230,20.0
cerqtit6,187017,0.23141886912391213,250,20.0
cerqtit6,187020,0.2686035133351887,257,20.0
cerqtit6,187024,0.15399415195672359,257,20.0
cerqtit6,189647,0.2621752775428633,218,20.0
cerqtit6,189651,0.3191616550520771,218,20.0
cerqtit6,195264,0.1534058495783336,264,20.0
cerqtit6,195267,0.2226762092857156,268,20.0
cerqtit6,195273,0.30039251915912535,268,20.0
cerqtit6,195638,0.11249791840187146,238,20.0
cerqtit6,195647,0.10433517140186424,238,20.0
cerqtit6,195650,0.19884141525106133,238,20.0
cerqtit6,195655,0.11140908519725784,239,20.0
cerqtit8,160715,0.14754223704217964,215,20.0
cerqtit8,160720,0.37281336380000796,215,20.0
cerqtit8,161138,0.07391343236482951,188,20.0
cerqtit8,165022,0.16706516246647074,214,20.0
cerqtit8,165028,0.3165129128171385,215,20.0
cerqtit8,165042,0.0780396429170888,214,20.0
cerqtit8,165861,0.11371235445944561,215,20.0
cerqtit8,170396,0.14660072287885964,230,20.0
cerqtit8,187017,0.26924491646373894,250,20.0
cerqtit8,187020,0.2652973055604174,257,20.0
cerqtit8,187024,0.17988537884528985,257,20.0
cerqtit8,189647,0.2279992682584616,218,20.0
cerqtit8,189651,0.359635027181536,218,20.0
cerqtit8,195264,0.17396218410073924,264,20.0
cerqtit8,195267,0.27183003959985924,268,20.0
cerqtit8,195273,0.40039895057384245,268,20.0
cerqtit8,195638,0.17452668139593455,238,20.0
cerqtit8,195647,0.08547734092378641,238,20.0
cerqtit8,195650,0.2193328047020327,238,20.0
cerqtit8,195655,0.0801094580364836,239,20.0
cerqtit10,160715,0.1436068428560441,215,20.0
cerqtit10,160720,0.3094056616840714,215,20.0
cerqtit10,161138,0.1164302923945091,188,20.0
cerqtit10,165022,0.15959081107666664,214,20.0
cerqtit10,165028,0.26229429455382447,215,20.0
cerqtit10,165042,0.06599000687601042,214,20.0
cerqtit10,165861,0.10085689687945894,215,20.0
cerqtit10,170396,0.18520941045912626,230,20.0
cerqtit10,187017,0.2861687578739075,250,20.0
cerqtit10,187020,0.2750884442164937,257,20.0
cerqtit10,187024,0.18199853226398394,257,20.0
cerqtit10,189647,0.22346273418689847,218,20.0
cerqtit10,189651,0.31627798735319207,218,20.0
cerqtit10,195264,0.19582038887049438,264,20.0
cerqtit10,195267,0.4128498100920704,268,20.0
cerqtit10,195273,0.4641772653829601,268,20.0
cerqtit10,195638,0.24391955368883828,238,20.0
cerqtit10,195647,0.09735030504853379,238,20.0
cerqtit10,195650,0.21697626674185658,238,20.0
cerqtit10,195655,0.08894002107128966,239,20.0
cerqtit11,160715,0.16891153998328845,215,20.0
cerqtit11,160720,0.3656460816379867,215,20.0
cerqtit11,161138,0.0914220538821872,188,20.0
cerqtit11,165022,0.16776671338869062,214,20.0
cerqtit11,165028,0.22814326700334206,215,20.0
