canonical_or_augmentation,noise_sigma,noise_percent,noise_replicate,dev_noise_seed,conf_noise_seed,representation_id,representation_label,n_coordinates,n_features,n_active_terms,stlsq_threshold,estimator,cohort,trajectory_id,support_scope,rmse,nrmse,n_samples
augmentation,0.005,0.5,1,5051,5551,C_compact,compact (12 coordinates),12,12,12,0.0001,pysindy.STLSQ,confirmation_24,conf_021,native,2.890421842315495,0.3391681000911365,2288
augmentation,0.005,0.5,1,5051,5551,C_compact,compact (12 coordinates),12,12,12,0.0001,pysindy.STLSQ,confirmation_24,conf_021,common,2.7393197777087024,0.3143062243693693,2098
augmentation,0.005,0.5,1,5051,5551,C_compact,compact (12 coordinates),12,12,12,0.0001,pysindy.STLSQ,confirmation_24,conf_022,native,3.686550093168541,0.4261459258670936,2304
augmentation,0.005,0.5,1,5051,5551,C_compact,compact (12 coordinates),12,12,12,0.0001,pysindy.STLSQ,confirmation_24,conf_022,common,3.466583073793076,0.3930298036931536,2111
augmentation,0.005,0.5,1,5051,5551,C_compact,compact (12 coordinates),12,12,12,0.0001,pysindy.STLSQ,confirmation_24,conf_023,native,3.422818477442424,0.369365464991522,2243
augmentation,0.005,0.5,1,5051,5551,C_compact,compact (12 coordinates),12,12,12,0.0001,pysindy.STLSQ,confirmation_24,conf_023,common,3.222836950388476,0.3422897103342724,2062
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_000,native,1.9989610393958064,0.2268275134130788,2035
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_000,common,1.9989610393958064,0.2268275134130788,2035
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_001,native,1.687764753062362,0.1816723755050686,2076
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_001,common,1.687764753062362,0.1816723755050686,2076
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_002,native,1.2624757138377078,0.1661782788511552,2097
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_002,common,1.2624757138377078,0.1661782788511552,2097
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_003,native,1.7068184521148912,0.2154832754305869,2063
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_003,common,1.7068184521148912,0.2154832754305869,2063
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_004,native,1.925539895174256,0.2143075977184679,2061
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_004,common,1.925539895174256,0.2143075977184679,2061
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_005,native,1.6938757576159131,0.196417323353518,2009
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_005,common,1.6938757576159131,0.196417323353518,2009
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_006,native,1.994684571698009,0.2162536584651516,2062
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_006,common,1.994684571698009,0.2162536584651516,2062
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_007,native,2.02345692152903,0.2532461908496281,2030
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_007,common,2.02345692152903,0.2532461908496281,2030
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_008,native,1.736570071083318,0.2014295994622592,2079
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_008,common,1.736570071083318,0.2014295994622592,2079
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_009,native,1.7472277807794092,0.1956151061984701,2060
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_009,common,1.7472277807794092,0.1956151061984701,2060
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_010,native,2.00075946433997,0.2376256766760993,2077
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_010,common,2.00075946433997,0.2376256766760993,2077
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_011,native,1.9082903084381693,0.2147765773765268,2081
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_011,common,1.9082903084381693,0.2147765773765268,2081
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_012,native,1.7695000224530042,0.1895278835881428,2075
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_012,common,1.7695000224530042,0.1895278835881428,2075
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_013,native,1.8426300840120224,0.2037105454888421,2112
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_013,common,1.8426300840120224,0.2037105454888421,2112
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_014,native,2.0252468234844363,0.2446044943101641,2050
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_014,common,2.0252468234844363,0.2446044943101641,2050
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_015,native,2.0638354564791785,0.2170414914617727,2053
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_015,common,2.0638354564791785,0.2170414914617727,2053
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_016,native,1.8530420916907344,0.2178724226185339,2092
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_016,common,1.8530420916907344,0.2178724226185339,2092
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_017,native,1.7713330370841462,0.2000472818413356,2087
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_017,common,1.7713330370841462,0.2000472818413356,2087
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_018,native,1.8165549305159423,0.1932933246681268,2124
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_018,common,1.8165549305159423,0.1932933246681268,2124
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_019,native,1.8722360117551016,0.196453347081882,2064
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_019,common,1.8722360117551016,0.196453347081882,2064
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_020,native,1.9835129860884515,0.2241614689158223,2099
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_020,common,1.9835129860884515,0.2241614689158223,2099
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_021,native,1.671348241622045,0.1917684673784263,2098
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_021,common,1.671348241622045,0.1917684673784263,2098
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_022,native,1.81574276028918,0.2058629507623099,2111
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_022,common,1.81574276028918,0.2058629507623099,2111
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_023,native,1.84860124058532,0.1963354624835284,2062
augmentation,0.005,0.5,1,5051,5551,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_023,common,1.84860124058532,0.1963354624835284,2062
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_000,native,3.1597606787445747,0.3639805549504247,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_000,common,2.917714955332033,0.3301830378607641,2046
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_001,native,2.684479511089818,0.3023217624492964,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_001,common,2.5846776373260987,0.2792010056380372,2102
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_002,native,2.134433870138112,0.2902898532109797,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_002,common,2.043146159462194,0.2705239149721606,2131
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_003,native,2.7532892917786,0.3463368962412477,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_003,common,2.628035730397097,0.3282585640296426,2044
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_004,native,2.901119631460044,0.3334870768702647,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_004,common,2.8180681039129087,0.3127228178403141,2053
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_005,native,2.93336979450196,0.3411926015029808,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_005,common,2.661183465371471,0.3081089138005395,2019
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_006,native,2.973318256764573,0.3326157949405961,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_006,common,2.9322138988859288,0.3167816332568998,2082
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_007,native,3.135773891513739,0.3880106657071611,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_007,common,2.879259569001505,0.3622108225916358,2033
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_008,native,2.693255619235932,0.3212534283823718,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_008,common,2.5980989038870987,0.3010280134151887,2070
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_009,native,2.8099587182154817,0.3250118361361215,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_009,common,2.6906946713495885,0.2994575101906529,2056
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_010,native,2.9892847390315804,0.3581087660495236,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_010,common,2.7758983770379992,0.3298577513144914,2060
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_011,native,2.851024848657432,0.330875694116821,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_011,common,2.7847579071613144,0.3140636651344942,2061
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_012,native,2.7700480832441774,0.310134628952267,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_012,common,2.672644798848489,0.2864667475077121,2080
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_013,native,2.810285647832888,0.3205417045294401,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_013,common,2.73358735961692,0.3017916869932064,2101
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_014,native,3.042586571875339,0.3678335356185013,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_014,common,2.820775637781137,0.3403446641647844,2037
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_015,native,3.2417810217599405,0.35097562099062,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_015,common,3.067960192933126,0.3227533296877893,2047
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_016,native,2.779606605417625,0.3337292887820443,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_016,common,2.6085618050195616,0.306374368142897,2069
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_017,native,2.8255883304637828,0.3279890107277092,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_017,common,2.7422595148659985,0.3102397881947014,2085
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_018,native,2.794069893898498,0.309087627615117,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_018,common,2.683066886744597,0.2840318330935759,2111
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_019,native,2.921043808974829,0.3205902283396827,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_019,common,2.833209048668288,0.297959037193344,2078
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_020,native,2.975421327238903,0.3437452671148871,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_020,common,2.8419056493968347,0.3211318685741117,2085
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_021,native,2.6667579559905925,0.3164591198741649,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_021,common,2.587633629580904,0.2974454636106037,2093
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_022,native,2.60244776428099,0.3054431971821192,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_022,common,2.516970337830737,0.2840899768863954,2093
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_023,native,2.954998205550603,0.3247869594320341,2397
augmentation,0.005,0.5,2,5052,5552,C0_poly2,conventional quadratic,10,65,60,0.5,pysindy.STLSQ,confirmation_24,conf_023,common,2.8661926321649247,0.3036730380579949,2048
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_000,native,3.0811119933283675,0.3584544746815971,2247
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_000,common,2.941548137957031,0.3328801185425598,2046
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_001,native,3.5324776230733685,0.3882361067970052,2259
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_001,common,3.33727983149074,0.3604982964187715,2102
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_002,native,2.5512842915241785,0.3443352962140855,2325
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_002,common,2.4313960624972357,0.3219303614812288,2131
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_003,native,2.4370447189139224,0.3119688107485786,2247
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_003,common,2.3686473379254536,0.2958592856431827,2044
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_004,native,3.308387796665836,0.3761827734727626,2255
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_004,common,3.101498964107743,0.344175321468584,2053
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_005,native,2.682860914940137,0.3161396365453211,2187
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_005,common,2.4433896491951157,0.2828929837424424,2019
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_006,native,3.400691687441011,0.3755249463657581,2258
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_006,common,3.160819869042069,0.3414790718120662,2082
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_007,native,2.6408723173284265,0.339292044197764,2226
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_007,common,2.455208005926408,0.3088651405502056,2033
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_008,native,2.986250169505964,0.3532112894143356,2265
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_008,common,2.8150777333823416,0.3261682056913116,2070
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_009,native,3.364705383875973,0.3843297355313928,2241
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_009,common,3.3247637107798784,0.3700254337304635,2056
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_010,native,2.975163865678051,0.3609893745682038,2258
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_010,common,2.7339862795602223,0.3248773707857038,2060
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_011,native,3.104435635026809,0.3558277713507513,2253
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_011,common,3.002110545572972,0.3385765917593448,2061
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_012,native,3.905694272997699,0.4265131918865174,2245
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_012,common,3.7944520961461214,0.406707375041056,2080
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_013,native,3.4248844350218874,0.3849734413116641,2285
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_013,common,3.2326150638230358,0.356885010489484,2101
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_014,native,2.790739625773102,0.3440858952132314,2249
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_014,common,2.4894245903515,0.3003650360626363,2037
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_015,native,3.9225657370621545,0.4196452714171037,2223
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_015,common,3.680151282708537,0.3871566140215757,2047
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_016,native,2.9525893529815312,0.3544065552568587,2283
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_016,common,2.6965834063151872,0.3167124641879976,2069
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_017,native,3.1159263379779065,0.3593970909897195,2273
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_017,common,2.9408962841305604,0.3327121431597378,2085
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_018,native,3.637261558434163,0.3936550823728504,2287
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_018,common,3.374028943407544,0.3571776873850444,2111
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_019,native,3.6080788885335298,0.3868372555108358,2251
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_019,common,3.4482746188173743,0.3626434081466762,2078
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_020,native,3.111142338909445,0.3592767209617573,2287
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_020,common,2.9303788126733816,0.3311292280035812,2085
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_021,native,3.206559534451677,0.3766203277957581,2292
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_021,common,2.996373102164386,0.3444295886152854,2093
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_022,native,3.253951030107734,0.3760934428406443,2302
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_022,common,3.035942481886616,0.3426662668781897,2093
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_023,native,3.4524462589753853,0.3724748523775373,2240
augmentation,0.005,0.5,2,5052,5552,C_compact,compact (12 coordinates),12,12,10,0.5,pysindy.STLSQ,confirmation_24,conf_023,common,3.2251199609084256,0.3417013796071291,2048
augmentation,0.005,0.5,2,5052,5552,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_000,native,2.023676298907211,0.2290092069476924,2046
