canonical_run_id,realization_index,shot,included_canonical,inclusion_basis,exclusion_reason,source_file,source_absolute_path,source_format,source_file_sha256,data_snapshot_or_revision,raw_time_key,raw_start_time,raw_end_time,common_start_time,common_end_time,native_sample_count,aligned_sample_count,valid_sample_count,grid_dt_seconds,pcdiamag3_available,pinj_available,density_available,ip_available,betan_available,q95_available,li_available,kappa_available,prmtan_teped_available,prmtan_teped_admitted_to_search,pcdiamag3_finite_fraction,pinj_finite_fraction,density_finite_fraction,ip_finite_fraction,betan_finite_fraction,q95_finite_fraction,li_finite_fraction,kappa_finite_fraction,prmtan_teped_finite_fraction,mask_or_invalid_interval_summary,alignment_status,preprocessing_status,notes
D3D-CANONICAL-62SHOT-UNASSIGNED,11,165017,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165017_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165017_resampled.npz,numpy_npz_paired_signal_times_ms,6afc602ac0dde2ec3538abbdd49030a7c8a04ee7da8abb4e58ab325fc4123f2b,resampled_data_v6; companion metadata=shot_165017_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4885.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,12,165022,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165022_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165022_resampled.npz,numpy_npz_paired_signal_times_ms,02284dd8fb467875f3e8ec77164bb39d4b14c91a135be68cf8265e59fdf6aecf,resampled_data_v6; companion metadata=shot_165022_metadata.json,<signal>_times,0.000000 ms,4894.999988 ms,105.317505 ms,4865.000000 ms,pcdiamag3=4896;pinj=48950;density=4789;ip=4895;betan=239;q95=239;li=239;kappa=239,1000,1000,0.004764447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,13,165026,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165026_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165026_resampled.npz,numpy_npz_paired_signal_times_ms,106cd700d649f7ae64a67000d4e029c33751d45c35c076d974aa59c61a2f5651,resampled_data_v6; companion metadata=shot_165026_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4885.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,14,165027,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165027_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165027_resampled.npz,numpy_npz_paired_signal_times_ms,36e2a0a60889abed0116678a75e5659fe48ee242f27507fdf9e9e986e9f78fa2,resampled_data_v6; companion metadata=shot_165027_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4665.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=229;q95=229;li=229;kappa=229,1000,1000,0.004564247,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,15,165028,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165028_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165028_resampled.npz,numpy_npz_paired_signal_times_ms,1fa4cbc4c4e29f699fdce7198f4c0778adc04e43144dac63659d5d9378a74344,resampled_data_v6; companion metadata=shot_165028_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4885.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,16,165029,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165029_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165029_resampled.npz,numpy_npz_paired_signal_times_ms,3cdff03417e93f8d39ce7faf50344f844cfe5e76dd501501b985d446ed916615,resampled_data_v6; companion metadata=shot_165029_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4885.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,17,165031,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165031_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165031_resampled.npz,numpy_npz_paired_signal_times_ms,47aedd4a455d06fd03a0749d5db91f639e0f657039055f8355d09bf733e73362,resampled_data_v6; companion metadata=shot_165031_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4885.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,18,165042,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165042_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165042_resampled.npz,numpy_npz_paired_signal_times_ms,555179c580d5f84242dd53fdcefb223da764fb9060d8275a40b5f5c26357441d,resampled_data_v6; companion metadata=shot_165042_metadata.json,<signal>_times,0.000000 ms,4894.999988 ms,105.317505 ms,4865.000000 ms,pcdiamag3=4896;pinj=48950;density=4789;ip=4895;betan=239;q95=239;li=239;kappa=239,1000,1000,0.004764447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,19,165043,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165043_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165043_resampled.npz,numpy_npz_paired_signal_times_ms,5e1f246ff810ae6884246ef06124f3df00c9ec3310f5e72ee658bd23af2463eb,resampled_data_v6; companion metadata=shot_165043_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,105.317505 ms,4885.000000 ms,pcdiamag3=4906;pinj=49050;density=4799;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,20,165860,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165860_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165860_resampled.npz,numpy_npz_paired_signal_times_ms,7e7fbaa2a60f29157460f3bc2f234602442a5f460913d0a9651cfaff7a44dccd,resampled_data_v6; companion metadata=shot_165860_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,100.317505 ms,4520.000000 ms,pcdiamag3=4906;pinj=49050;density=4804;ip=4905;betan=222;q95=222;li=222;kappa=222,1000,1000,0.004424107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,21,165861,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165861_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165861_resampled.npz,numpy_npz_paired_signal_times_ms,d992c48dad65b59b8c7b5a97c39ba15d88695e1063dc28f68399f588fab145a9,resampled_data_v6; companion metadata=shot_165861_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,100.317505 ms,4880.000000 ms,pcdiamag3=4906;pinj=49050;density=4804;ip=4905;betan=240;q95=240;li=240;kappa=240,1000,1000,0.004784467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,22,165955,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165955_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165955_resampled.npz,numpy_npz_paired_signal_times_ms,b67b24dce5cf9456c39daf2460b5444ba6a403c9aecafac89999341f9ba0d938,resampled_data_v6; companion metadata=shot_165955_metadata.json,<signal>_times,0.000000 ms,4904.999988 ms,100.317505 ms,4660.000000 ms,pcdiamag3=4906;pinj=49050;density=4804;ip=4905;betan=229;q95=229;li=229;kappa=229,1000,1000,0.004564247,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,23,165965,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_165965_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_165965_resampled.npz,numpy_npz_paired_signal_times_ms,ba90a02648abe6c3a60cdbbf1fe6cb9fcfb572465b4f34734c9f6818934feccc,resampled_data_v6; companion metadata=shot_165965_metadata.json,<signal>_times,0.000000 ms,4899.999988 ms,100.317505 ms,4860.000000 ms,pcdiamag3=4901;pinj=49000;density=4799;ip=4900;betan=239;q95=239;li=239;kappa=239,1000,1000,0.004764447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,24,170394,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_170394_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_170394_resampled.npz,numpy_npz_paired_signal_times_ms,b949d668b69928b728a3358ecacedc619a93e4b8e708acc28012c5ce7faa37c7,resampled_data_v6; companion metadata=shot_170394_metadata.json,<signal>_times,0.000000 ms,5019.999987 ms,100.317505 ms,5000.000000 ms,pcdiamag3=5021;pinj=50200;density=4919;ip=5020;betan=246;q95=246;li=246;kappa=246,1000,1000,0.004904587,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,25,170396,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_170396_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_170396_resampled.npz,numpy_npz_paired_signal_times_ms,9de7318d8d5fdea29d8030f54c25bacca94de492cc8c0289a1229570880d31a0,resampled_data_v6; companion metadata=shot_170396_metadata.json,<signal>_times,0.000000 ms,5019.999987 ms,100.317505 ms,5000.000000 ms,pcdiamag3=5021;pinj=50200;density=4919;ip=5020;betan=246;q95=246;li=246;kappa=246,1000,1000,0.004904587,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,26,170411,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_170411_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_170411_resampled.npz,numpy_npz_paired_signal_times_ms,8bb249051c12eb0ce309de7c59deca70b6dbcecf0ea1e725e515ec1c687b4578,resampled_data_v6; companion metadata=shot_170411_metadata.json,<signal>_times,0.000000 ms,5019.999987 ms,100.317505 ms,5000.000000 ms,pcdiamag3=5021;pinj=50200;density=4919;ip=5020;betan=246;q95=246;li=246;kappa=246,1000,1000,0.004904587,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
D3D-CANONICAL-62SHOT-UNASSIGNED,27,186997,TRUE,ADMISSIBLE_SHOTS in Paper Examples/.../SIR_to_dFL_provider_on_ELM_shots_with_phaseders.py; corroborated by FEATURE_EXPORTS/*/shot_* and figures/d3d_discharge_validation_metrics.csv,,shot_186997_resampled.npz,D:\DIII-D ELM data set\resampled_data_v6\shot_186997_resampled.npz,numpy_npz_paired_signal_times_ms,9f0cf977017ea0486f376187f2e158d3c554cff6f2b00970010a69e5ff021884,resampled_data_v6; companion metadata=shot_186997_metadata.json,<signal>_times,0.000000 ms,5994.999985 ms,100.317505 ms,5960.000000 ms,pcdiamag3=5996;pinj=59950;density=5894;ip=5995;betan=294;q95=294;li=294;kappa=294,1000,1000,0.005865548,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no_nonfinite_after_load_for_canonical_signals,OK_INTERSECTION_LINSPACE_TARGET_N_1000_PAPER_PROVIDER,SOURCE_CLEANED_FINITE_SORTED_DEDUP; PROVIDER_RESAMPLE_BLOCKAVG_OR_LINEAR_INTERP; SMOOTH_RATE_0; SIR_ZSCORE_PER_REALIZATION_DOWNSTREAM,time_units=ms_from_provider_docstring; native_median_dt_ms={pcdiamag3:1.0000; pinj:0.1000; density:1.0000; ip:1.0000; betan:20.0000; q95:20.0000; li:20.0000; kappa:20.0000}; grid_dt_NOT_fixed_0.020s; metadata_json=present; export_present=True
