analysis,realization_index,shot,parameter,feature,display_name,coefficient,canonical_coefficient
fixed_threshold,10,161414,0.05,d[kappa]/d[betan],D_betaN kappa,-0.15370014254040504,-0.319904704717554
fixed_threshold,10,161414,0.05,d[betan]/d[t],dot beta_N,0.6043661869089882,0.715150349286067
fixed_threshold,10,161414,0.05,d[li]/d[betan],D_betaN l_i,0.00043858471267571586,-0.0009556580383259
fixed_threshold,10,161414,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.39390925717383374,0.0959730645521332
fixed_threshold,10,161414,0.1,d[kappa]/d[t],dot kappa,0.36928646297656487,0.2771417317728035
fixed_threshold,10,161414,0.1,r[q95]/r[kappa],q95 / kappa,-0.02705486763606587,-0.0076589008054548
fixed_threshold,10,161414,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.44071378133405265,0.5755249191539983
fixed_threshold,10,161414,0.1,d[kappa]/d[betan],D_betaN kappa,-0.15370014254040504,-0.319904704717554
fixed_threshold,10,161414,0.1,d[betan]/d[t],dot beta_N,0.6043661869089882,0.715150349286067
fixed_threshold,10,161414,0.1,d[li]/d[betan],D_betaN l_i,0.00043858471267571586,-0.0009556580383259
fixed_rank,10,161414,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.09597306455213318,0.0959730645521332
fixed_rank,10,161414,7.0,d[kappa]/d[t],dot kappa,0.2771417317728035,0.2771417317728035
fixed_rank,10,161414,7.0,r[q95]/r[kappa],q95 / kappa,-0.007658900805454015,-0.0076589008054548
fixed_rank,10,161414,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5755249191539981,0.5755249191539983
fixed_rank,10,161414,7.0,d[kappa]/d[betan],D_betaN kappa,-0.319904704717553,-0.319904704717554
fixed_rank,10,161414,7.0,d[betan]/d[t],dot beta_N,0.7151503492860686,0.715150349286067
fixed_rank,10,161414,7.0,d[li]/d[betan],D_betaN l_i,-0.0009556580383268869,-0.0009556580383259
fixed_rank,10,161414,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.16604113255892636,0.0959730645521332
fixed_rank,10,161414,6.0,d[kappa]/d[t],dot kappa,0.37641569475885306,0.2771417317728035
fixed_rank,10,161414,6.0,r[q95]/r[kappa],q95 / kappa,-0.012585109935059844,-0.0076589008054548
fixed_rank,10,161414,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5442764635373107,0.5755249191539983
fixed_rank,10,161414,6.0,d[kappa]/d[betan],D_betaN kappa,-0.39864877228655293,-0.319904704717554
fixed_rank,10,161414,6.0,d[betan]/d[t],dot beta_N,0.6113609173162284,0.715150349286067
fixed_rank,10,161414,6.0,d[li]/d[betan],D_betaN l_i,0.0017910274822010095,-0.0009556580383259
fixed_rank,10,161414,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.39390925717383374,0.0959730645521332
fixed_rank,10,161414,5.0,d[kappa]/d[t],dot kappa,0.36928646297656487,0.2771417317728035
fixed_rank,10,161414,5.0,r[q95]/r[kappa],q95 / kappa,-0.02705486763606587,-0.0076589008054548
fixed_rank,10,161414,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.44071378133405265,0.5755249191539983
fixed_rank,10,161414,5.0,d[kappa]/d[betan],D_betaN kappa,-0.15370014254040504,-0.319904704717554
fixed_rank,10,161414,5.0,d[betan]/d[t],dot beta_N,0.6043661869089882,0.715150349286067
fixed_rank,10,161414,5.0,d[li]/d[betan],D_betaN l_i,0.00043858471267571586,-0.0009556580383259
fixed_rank,10,161414,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.3556257080448427,0.0959730645521332
fixed_rank,10,161414,4.0,d[kappa]/d[t],dot kappa,0.2958919715034045,0.2771417317728035
fixed_rank,10,161414,4.0,r[q95]/r[kappa],q95 / kappa,0.01580406799403633,-0.0076589008054548
fixed_rank,10,161414,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5151435185021586,0.5755249191539983
fixed_rank,10,161414,4.0,d[kappa]/d[betan],D_betaN kappa,-0.09272556298778419,-0.319904704717554
fixed_rank,10,161414,4.0,d[betan]/d[t],dot beta_N,0.43027234353785737,0.715150349286067
fixed_rank,10,161414,4.0,d[li]/d[betan],D_betaN l_i,-0.27704200879302554,-0.0009556580383259
fixed_threshold,11,165017,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18318949267391738,0.1831894926739201
fixed_threshold,11,165017,0.001,d[kappa]/d[t],dot kappa,0.4368414783882173,0.4368414783882156
fixed_threshold,11,165017,0.001,r[q95]/r[kappa],q95 / kappa,-0.021362530439979776,-0.0213625304399808
fixed_threshold,11,165017,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7475852638852526,0.7475852638852558
fixed_threshold,11,165017,0.001,d[kappa]/d[betan],D_betaN kappa,-0.44619364025573405,-0.4461936402557333
fixed_threshold,11,165017,0.001,d[betan]/d[t],dot beta_N,0.5349953017486591,0.534995301748658
fixed_threshold,11,165017,0.001,d[li]/d[betan],D_betaN l_i,-0.004335442071214153,-0.0043354420712134
fixed_threshold,11,165017,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18318949267391738,0.1831894926739201
fixed_threshold,11,165017,0.005,d[kappa]/d[t],dot kappa,0.4368414783882173,0.4368414783882156
fixed_threshold,11,165017,0.005,r[q95]/r[kappa],q95 / kappa,-0.021362530439979776,-0.0213625304399808
fixed_threshold,11,165017,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7475852638852526,0.7475852638852558
fixed_threshold,11,165017,0.005,d[kappa]/d[betan],D_betaN kappa,-0.44619364025573405,-0.4461936402557333
fixed_threshold,11,165017,0.005,d[betan]/d[t],dot beta_N,0.5349953017486591,0.534995301748658
fixed_threshold,11,165017,0.005,d[li]/d[betan],D_betaN l_i,-0.004335442071214153,-0.0043354420712134
fixed_threshold,11,165017,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18318949267391738,0.1831894926739201
fixed_threshold,11,165017,0.01,d[kappa]/d[t],dot kappa,0.4368414783882173,0.4368414783882156
fixed_threshold,11,165017,0.01,r[q95]/r[kappa],q95 / kappa,-0.021362530439979776,-0.0213625304399808
fixed_threshold,11,165017,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7475852638852526,0.7475852638852558
fixed_threshold,11,165017,0.01,d[kappa]/d[betan],D_betaN kappa,-0.44619364025573405,-0.4461936402557333
fixed_threshold,11,165017,0.01,d[betan]/d[t],dot beta_N,0.5349953017486591,0.534995301748658
fixed_threshold,11,165017,0.01,d[li]/d[betan],D_betaN l_i,-0.004335442071214153,-0.0043354420712134
fixed_threshold,11,165017,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18318949267391738,0.1831894926739201
fixed_threshold,11,165017,0.02,d[kappa]/d[t],dot kappa,0.4368414783882173,0.4368414783882156
fixed_threshold,11,165017,0.02,r[q95]/r[kappa],q95 / kappa,-0.021362530439979776,-0.0213625304399808
fixed_threshold,11,165017,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7475852638852526,0.7475852638852558
fixed_threshold,11,165017,0.02,d[kappa]/d[betan],D_betaN kappa,-0.44619364025573405,-0.4461936402557333
fixed_threshold,11,165017,0.02,d[betan]/d[t],dot beta_N,0.5349953017486591,0.534995301748658
fixed_threshold,11,165017,0.02,d[li]/d[betan],D_betaN l_i,-0.004335442071214153,-0.0043354420712134
fixed_threshold,11,165017,0.05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5186835238792512,0.1831894926739201
fixed_threshold,11,165017,0.05,d[kappa]/d[t],dot kappa,0.3862299041688446,0.4368414783882156
fixed_threshold,11,165017,0.05,r[q95]/r[kappa],q95 / kappa,-0.03753067584617848,-0.0213625304399808
fixed_threshold,11,165017,0.05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5146624398127511,0.7475852638852558
fixed_threshold,11,165017,0.05,d[kappa]/d[betan],D_betaN kappa,-0.0742489133430656,-0.4461936402557333
fixed_threshold,11,165017,0.05,d[betan]/d[t],dot beta_N,0.5188226936101876,0.534995301748658
fixed_threshold,11,165017,0.05,d[li]/d[betan],D_betaN l_i,-0.030702113337554293,-0.0043354420712134
fixed_threshold,11,165017,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5186835238792512,0.1831894926739201
fixed_threshold,11,165017,0.1,d[kappa]/d[t],dot kappa,0.3862299041688446,0.4368414783882156
fixed_threshold,11,165017,0.1,r[q95]/r[kappa],q95 / kappa,-0.03753067584617848,-0.0213625304399808
fixed_threshold,11,165017,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5146624398127511,0.7475852638852558
fixed_threshold,11,165017,0.1,d[kappa]/d[betan],D_betaN kappa,-0.0742489133430656,-0.4461936402557333
fixed_threshold,11,165017,0.1,d[betan]/d[t],dot beta_N,0.5188226936101876,0.534995301748658
fixed_threshold,11,165017,0.1,d[li]/d[betan],D_betaN l_i,-0.030702113337554293,-0.0043354420712134
fixed_rank,11,165017,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18318949267391738,0.1831894926739201
fixed_rank,11,165017,7.0,d[kappa]/d[t],dot kappa,0.4368414783882173,0.4368414783882156
fixed_rank,11,165017,7.0,r[q95]/r[kappa],q95 / kappa,-0.021362530439979776,-0.0213625304399808
fixed_rank,11,165017,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7475852638852526,0.7475852638852558
fixed_rank,11,165017,7.0,d[kappa]/d[betan],D_betaN kappa,-0.44619364025573405,-0.4461936402557333
fixed_rank,11,165017,7.0,d[betan]/d[t],dot beta_N,0.5349953017486591,0.534995301748658
fixed_rank,11,165017,7.0,d[li]/d[betan],D_betaN l_i,-0.004335442071214153,-0.0043354420712134
fixed_rank,11,165017,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18287674459521108,0.1831894926739201
fixed_rank,11,165017,6.0,d[kappa]/d[t],dot kappa,0.2927382173040908,0.4368414783882156
fixed_rank,11,165017,6.0,r[q95]/r[kappa],q95 / kappa,-0.018281661461425066,-0.0213625304399808
fixed_rank,11,165017,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7459777430765743,0.7475852638852558
fixed_rank,11,165017,6.0,d[kappa]/d[betan],D_betaN kappa,-0.24409523898375166,-0.4461936402557333
fixed_rank,11,165017,6.0,d[betan]/d[t],dot beta_N,0.6727929198574316,0.534995301748658
fixed_rank,11,165017,6.0,d[li]/d[betan],D_betaN l_i,-0.01329961174973538,-0.0043354420712134
fixed_rank,11,165017,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5186835238792512,0.1831894926739201
fixed_rank,11,165017,5.0,d[kappa]/d[t],dot kappa,0.3862299041688446,0.4368414783882156
fixed_rank,11,165017,5.0,r[q95]/r[kappa],q95 / kappa,-0.03753067584617848,-0.0213625304399808
fixed_rank,11,165017,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5146624398127511,0.7475852638852558
fixed_rank,11,165017,5.0,d[kappa]/d[betan],D_betaN kappa,-0.0742489133430656,-0.4461936402557333
fixed_rank,11,165017,5.0,d[betan]/d[t],dot beta_N,0.5188226936101876,0.534995301748658
fixed_rank,11,165017,5.0,d[li]/d[betan],D_betaN l_i,-0.030702113337554293,-0.0043354420712134
fixed_rank,11,165017,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4650584536397698,0.1831894926739201
fixed_rank,11,165017,4.0,d[kappa]/d[t],dot kappa,0.3624232700301582,0.4368414783882156
fixed_rank,11,165017,4.0,r[q95]/r[kappa],q95 / kappa,0.00032363972455745627,-0.0213625304399808
fixed_rank,11,165017,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5608154603484977,0.7475852638852558
fixed_rank,11,165017,4.0,d[kappa]/d[betan],D_betaN kappa,-0.019599233008781317,-0.4461936402557333
fixed_rank,11,165017,4.0,d[betan]/d[t],dot beta_N,0.3988362289368397,0.534995301748658
fixed_rank,11,165017,4.0,d[li]/d[betan],D_betaN l_i,-0.25374775897339175,-0.0043354420712134
fixed_threshold,12,165022,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.515953564933159,0.5159535649331588
fixed_threshold,12,165022,0.001,d[kappa]/d[t],dot kappa,0.45959038422724796,0.4595903842272494
fixed_threshold,12,165022,0.001,r[q95]/r[kappa],q95 / kappa,-0.044778157525043605,-0.044778157525042
fixed_threshold,12,165022,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41522246365055115,0.4152224636505492
fixed_threshold,12,165022,0.001,d[kappa]/d[betan],D_betaN kappa,-0.22915829605757948,-0.2291582960575817
fixed_threshold,12,165022,0.001,d[betan]/d[t],dot beta_N,0.46011962854986876,0.4601196285498679
fixed_threshold,12,165022,0.001,d[li]/d[betan],D_betaN l_i,0.03407213596599745,0.034072135965997
fixed_threshold,12,165022,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.515953564933159,0.5159535649331588
fixed_threshold,12,165022,0.005,d[kappa]/d[t],dot kappa,0.45959038422724796,0.4595903842272494
fixed_threshold,12,165022,0.005,r[q95]/r[kappa],q95 / kappa,-0.044778157525043605,-0.044778157525042
fixed_threshold,12,165022,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41522246365055115,0.4152224636505492
fixed_threshold,12,165022,0.005,d[kappa]/d[betan],D_betaN kappa,-0.22915829605757948,-0.2291582960575817
fixed_threshold,12,165022,0.005,d[betan]/d[t],dot beta_N,0.46011962854986876,0.4601196285498679
fixed_threshold,12,165022,0.005,d[li]/d[betan],D_betaN l_i,0.03407213596599745,0.034072135965997
fixed_threshold,12,165022,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.515953564933159,0.5159535649331588
fixed_threshold,12,165022,0.01,d[kappa]/d[t],dot kappa,0.45959038422724796,0.4595903842272494
fixed_threshold,12,165022,0.01,r[q95]/r[kappa],q95 / kappa,-0.044778157525043605,-0.044778157525042
fixed_threshold,12,165022,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41522246365055115,0.4152224636505492
fixed_threshold,12,165022,0.01,d[kappa]/d[betan],D_betaN kappa,-0.22915829605757948,-0.2291582960575817
fixed_threshold,12,165022,0.01,d[betan]/d[t],dot beta_N,0.46011962854986876,0.4601196285498679
fixed_threshold,12,165022,0.01,d[li]/d[betan],D_betaN l_i,0.03407213596599745,0.034072135965997
fixed_threshold,12,165022,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.515953564933159,0.5159535649331588
fixed_threshold,12,165022,0.02,d[kappa]/d[t],dot kappa,0.45959038422724796,0.4595903842272494
fixed_threshold,12,165022,0.02,r[q95]/r[kappa],q95 / kappa,-0.044778157525043605,-0.044778157525042
fixed_threshold,12,165022,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41522246365055115,0.4152224636505492
fixed_threshold,12,165022,0.02,d[kappa]/d[betan],D_betaN kappa,-0.22915829605757948,-0.2291582960575817
fixed_threshold,12,165022,0.02,d[betan]/d[t],dot beta_N,0.46011962854986876,0.4601196285498679
fixed_threshold,12,165022,0.02,d[li]/d[betan],D_betaN l_i,0.03407213596599745,0.034072135965997
fixed_threshold,12,165022,0.05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4207507244134685,0.5159535649331588
fixed_threshold,12,165022,0.05,d[kappa]/d[t],dot kappa,0.39516662765117616,0.4595903842272494
fixed_threshold,12,165022,0.05,r[q95]/r[kappa],q95 / kappa,-0.03659195968376879,-0.044778157525042
fixed_threshold,12,165022,0.05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4689484875088579,0.4152224636505492
fixed_threshold,12,165022,0.05,d[kappa]/d[betan],D_betaN kappa,-0.22000117111613993,-0.2291582960575817
fixed_threshold,12,165022,0.05,d[betan]/d[t],dot beta_N,0.5394276500833278,0.4601196285498679
fixed_threshold,12,165022,0.05,d[li]/d[betan],D_betaN l_i,0.029013558110853196,0.034072135965997
fixed_threshold,12,165022,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4573651223437886,0.5159535649331588
fixed_threshold,12,165022,0.1,d[kappa]/d[t],dot kappa,0.36631449449603043,0.4595903842272494
fixed_threshold,12,165022,0.1,r[q95]/r[kappa],q95 / kappa,-0.0387025240891245,-0.044778157525042
fixed_threshold,12,165022,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.44721919680761135,0.4152224636505492
fixed_threshold,12,165022,0.1,d[kappa]/d[betan],D_betaN kappa,-0.14026742173581158,-0.2291582960575817
fixed_threshold,12,165022,0.1,d[betan]/d[t],dot beta_N,0.5654695660232361,0.4601196285498679
fixed_threshold,12,165022,0.1,d[li]/d[betan],D_betaN l_i,0.025796638766799107,0.034072135965997
fixed_rank,12,165022,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.515953564933159,0.5159535649331588
fixed_rank,12,165022,7.0,d[kappa]/d[t],dot kappa,0.45959038422724796,0.4595903842272494
fixed_rank,12,165022,7.0,r[q95]/r[kappa],q95 / kappa,-0.044778157525043605,-0.044778157525042
fixed_rank,12,165022,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41522246365055115,0.4152224636505492
fixed_rank,12,165022,7.0,d[kappa]/d[betan],D_betaN kappa,-0.22915829605757948,-0.2291582960575817
fixed_rank,12,165022,7.0,d[betan]/d[t],dot beta_N,0.46011962854986876,0.4601196285498679
fixed_rank,12,165022,7.0,d[li]/d[betan],D_betaN l_i,0.03407213596599745,0.034072135965997
fixed_rank,12,165022,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4207507244134685,0.5159535649331588
fixed_rank,12,165022,6.0,d[kappa]/d[t],dot kappa,0.39516662765117616,0.4595903842272494
fixed_rank,12,165022,6.0,r[q95]/r[kappa],q95 / kappa,-0.03659195968376879,-0.044778157525042
fixed_rank,12,165022,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4689484875088579,0.4152224636505492
fixed_rank,12,165022,6.0,d[kappa]/d[betan],D_betaN kappa,-0.22000117111613993,-0.2291582960575817
fixed_rank,12,165022,6.0,d[betan]/d[t],dot beta_N,0.5394276500833278,0.4601196285498679
fixed_rank,12,165022,6.0,d[li]/d[betan],D_betaN l_i,0.029013558110853196,0.034072135965997
fixed_rank,12,165022,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4573651223437886,0.5159535649331588
fixed_rank,12,165022,5.0,d[kappa]/d[t],dot kappa,0.36631449449603043,0.4595903842272494
fixed_rank,12,165022,5.0,r[q95]/r[kappa],q95 / kappa,-0.0387025240891245,-0.044778157525042
fixed_rank,12,165022,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.44721919680761135,0.4152224636505492
fixed_rank,12,165022,5.0,d[kappa]/d[betan],D_betaN kappa,-0.14026742173581158,-0.2291582960575817
fixed_rank,12,165022,5.0,d[betan]/d[t],dot beta_N,0.5654695660232361,0.4601196285498679
fixed_rank,12,165022,5.0,d[li]/d[betan],D_betaN l_i,0.025796638766799107,0.034072135965997
fixed_rank,12,165022,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.39795942143179425,0.5159535649331588
fixed_rank,12,165022,4.0,d[kappa]/d[t],dot kappa,0.3348839053744339,0.4595903842272494
fixed_rank,12,165022,4.0,r[q95]/r[kappa],q95 / kappa,-0.011209173263704353,-0.044778157525042
fixed_rank,12,165022,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.49869559532180047,0.4152224636505492
fixed_rank,12,165022,4.0,d[kappa]/d[betan],D_betaN kappa,-0.06870086130660381,-0.2291582960575817
fixed_rank,12,165022,4.0,d[betan]/d[t],dot beta_N,0.40388575890298195,0.4601196285498679
fixed_rank,12,165022,4.0,d[li]/d[betan],D_betaN l_i,-0.26843463439067183,0.034072135965997
fixed_threshold,13,165026,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14762952087289383,0.147629520872896
fixed_threshold,13,165026,0.001,d[kappa]/d[t],dot kappa,0.258682327212268,0.258682327212267
fixed_threshold,13,165026,0.001,r[q95]/r[kappa],q95 / kappa,-0.011367991523244763,-0.0113679915232459
fixed_threshold,13,165026,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5654543861518843,0.5654543861518834
fixed_threshold,13,165026,0.001,d[kappa]/d[betan],D_betaN kappa,-0.2417732310499428,-0.2417732310499414
fixed_threshold,13,165026,0.001,d[betan]/d[t],dot beta_N,0.7097233719002405,0.7097233719002398
fixed_threshold,13,165026,0.001,d[li]/d[betan],D_betaN l_i,-0.0038948714797896276,-0.0038948714797893
fixed_threshold,13,165026,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14762952087289383,0.147629520872896
fixed_threshold,13,165026,0.005,d[kappa]/d[t],dot kappa,0.258682327212268,0.258682327212267
fixed_threshold,13,165026,0.005,r[q95]/r[kappa],q95 / kappa,-0.011367991523244763,-0.0113679915232459
fixed_threshold,13,165026,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5654543861518843,0.5654543861518834
fixed_threshold,13,165026,0.005,d[kappa]/d[betan],D_betaN kappa,-0.2417732310499428,-0.2417732310499414
fixed_threshold,13,165026,0.005,d[betan]/d[t],dot beta_N,0.7097233719002405,0.7097233719002398
fixed_threshold,13,165026,0.005,d[li]/d[betan],D_betaN l_i,-0.0038948714797896276,-0.0038948714797893
fixed_threshold,13,165026,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14762952087289383,0.147629520872896
fixed_threshold,13,165026,0.01,d[kappa]/d[t],dot kappa,0.258682327212268,0.258682327212267
fixed_threshold,13,165026,0.01,r[q95]/r[kappa],q95 / kappa,-0.011367991523244763,-0.0113679915232459
fixed_threshold,13,165026,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5654543861518843,0.5654543861518834
fixed_threshold,13,165026,0.01,d[kappa]/d[betan],D_betaN kappa,-0.2417732310499428,-0.2417732310499414
fixed_threshold,13,165026,0.01,d[betan]/d[t],dot beta_N,0.7097233719002405,0.7097233719002398
fixed_threshold,13,165026,0.01,d[li]/d[betan],D_betaN l_i,-0.0038948714797896276,-0.0038948714797893
fixed_threshold,13,165026,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14762952087289383,0.147629520872896
fixed_threshold,13,165026,0.02,d[kappa]/d[t],dot kappa,0.258682327212268,0.258682327212267
fixed_threshold,13,165026,0.02,r[q95]/r[kappa],q95 / kappa,-0.011367991523244763,-0.0113679915232459
fixed_threshold,13,165026,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5654543861518843,0.5654543861518834
fixed_threshold,13,165026,0.02,d[kappa]/d[betan],D_betaN kappa,-0.2417732310499428,-0.2417732310499414
fixed_threshold,13,165026,0.02,d[betan]/d[t],dot beta_N,0.7097233719002405,0.7097233719002398
fixed_threshold,13,165026,0.02,d[li]/d[betan],D_betaN l_i,-0.0038948714797896276,-0.0038948714797893
fixed_threshold,13,165026,0.05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.2713866669788939,0.147629520872896
fixed_threshold,13,165026,0.05,d[kappa]/d[t],dot kappa,0.4049614700249323,0.258682327212267
fixed_threshold,13,165026,0.05,r[q95]/r[kappa],q95 / kappa,-0.019480263910390847,-0.0113679915232459
fixed_threshold,13,165026,0.05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5035390017579671,0.5654543861518834
fixed_threshold,13,165026,0.05,d[kappa]/d[betan],D_betaN kappa,-0.33684339175154937,-0.2417732310499414
fixed_threshold,13,165026,0.05,d[betan]/d[t],dot beta_N,0.5337906507627241,0.7097233719002398
fixed_threshold,13,165026,0.05,d[li]/d[betan],D_betaN l_i,-0.011253582501426967,-0.0038948714797893
fixed_threshold,13,165026,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4310594189554481,0.147629520872896
fixed_threshold,13,165026,0.1,d[kappa]/d[t],dot kappa,0.3745632666285708,0.258682327212267
fixed_threshold,13,165026,0.1,r[q95]/r[kappa],q95 / kappa,-0.027247392926433578,-0.0113679915232459
fixed_threshold,13,165026,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.42123647402226116,0.5654543861518834
fixed_threshold,13,165026,0.1,d[kappa]/d[betan],D_betaN kappa,-0.13266916353779934,-0.2417732310499414
fixed_threshold,13,165026,0.1,d[betan]/d[t],dot beta_N,0.5405223849282942,0.7097233719002398
fixed_threshold,13,165026,0.1,d[li]/d[betan],D_betaN l_i,-0.027885072654353582,-0.0038948714797893
fixed_rank,13,165026,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14762952087289383,0.147629520872896
fixed_rank,13,165026,7.0,d[kappa]/d[t],dot kappa,0.258682327212268,0.258682327212267
fixed_rank,13,165026,7.0,r[q95]/r[kappa],q95 / kappa,-0.011367991523244763,-0.0113679915232459
fixed_rank,13,165026,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5654543861518843,0.5654543861518834
fixed_rank,13,165026,7.0,d[kappa]/d[betan],D_betaN kappa,-0.2417732310499428,-0.2417732310499414
fixed_rank,13,165026,7.0,d[betan]/d[t],dot beta_N,0.7097233719002405,0.7097233719002398
fixed_rank,13,165026,7.0,d[li]/d[betan],D_betaN l_i,-0.0038948714797896276,-0.0038948714797893
fixed_rank,13,165026,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.2713866669788939,0.147629520872896
fixed_rank,13,165026,6.0,d[kappa]/d[t],dot kappa,0.4049614700249323,0.258682327212267
fixed_rank,13,165026,6.0,r[q95]/r[kappa],q95 / kappa,-0.019480263910390847,-0.0113679915232459
fixed_rank,13,165026,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5035390017579671,0.5654543861518834
fixed_rank,13,165026,6.0,d[kappa]/d[betan],D_betaN kappa,-0.33684339175154937,-0.2417732310499414
fixed_rank,13,165026,6.0,d[betan]/d[t],dot beta_N,0.5337906507627241,0.7097233719002398
fixed_rank,13,165026,6.0,d[li]/d[betan],D_betaN l_i,-0.011253582501426967,-0.0038948714797893
fixed_rank,13,165026,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4310594189554481,0.147629520872896
fixed_rank,13,165026,5.0,d[kappa]/d[t],dot kappa,0.3745632666285708,0.258682327212267
fixed_rank,13,165026,5.0,r[q95]/r[kappa],q95 / kappa,-0.027247392926433578,-0.0113679915232459
fixed_rank,13,165026,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.42123647402226116,0.5654543861518834
fixed_rank,13,165026,5.0,d[kappa]/d[betan],D_betaN kappa,-0.13266916353779934,-0.2417732310499414
fixed_rank,13,165026,5.0,d[betan]/d[t],dot beta_N,0.5405223849282942,0.7097233719002398
fixed_rank,13,165026,5.0,d[li]/d[betan],D_betaN l_i,-0.027885072654353582,-0.0038948714797893
fixed_rank,13,165026,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.3462356878196462,0.147629520872896
fixed_rank,13,165026,4.0,d[kappa]/d[t],dot kappa,0.33627225487563606,0.258682327212267
fixed_rank,13,165026,4.0,r[q95]/r[kappa],q95 / kappa,-0.016537974959101642,-0.0113679915232459
fixed_rank,13,165026,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4680873046774851,0.5654543861518834
fixed_rank,13,165026,4.0,d[kappa]/d[betan],D_betaN kappa,-0.07014196567107339,-0.2417732310499414
fixed_rank,13,165026,4.0,d[betan]/d[t],dot beta_N,0.4094019261573977,0.7097233719002398
fixed_rank,13,165026,4.0,d[li]/d[betan],D_betaN l_i,-0.29457251345842483,-0.0038948714797893
fixed_threshold,14,165027,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.336488459699908,0.3364884596999079
