realization_index,feature,display_name,var_primary,var_short,var_long,var_ratio_short_over_primary,var_ratio_long_over_primary,interval_width_primary,interval_width_ratio_short,interval_width_ratio_long,sign_stability_primary,sign_stability_short,sign_stability_long,mc_se_var_short_B300,mc_se_var_long_B300,n_primary,n_sensitivity
5,d[pcdiamag3]/d[betan],D_betaN W_dia,0.12509247384590014,0.12416810797557573,0.13296334956574565,0.9926105396919153,1.0629204577850266,1.399312349592582,0.981016882130751,0.9573112043014136,0.984,0.99,0.9866666666666667,0.010155223062035312,0.010874551412035095,1000,300
5,d[kappa]/d[betan],D_betaN kappa,0.13807804548004426,0.14325227347352665,0.14037556573952054,1.0374732128883601,1.0166392872341774,1.465345658005802,1.062462572194222,1.027800088325027,0.986,0.9866666666666667,0.9866666666666667,0.011716042186561327,0.01148076753190636,1000,300
5,d[betan]/d[t],dot beta_N,0.014731937013766084,0.01541814783975735,0.012101339323398744,1.0465798099292745,0.8214357224098088,0.5173692900378365,1.023818955905889,0.8557798274117518,0.999,1.0,1.0,0.0012609899036793936,0.000989721130345861,1000,300
5,d[li]/d[betan],D_betaN l_i,0.0018461270337664002,0.0014859949880293704,0.002295404567603074,0.8049256420874236,1.243362198602376,0.18220579469551168,0.9281519674519372,1.018417735098561,0.999,1.0,1.0,0.0001215337079588353,0.00018773214621430127,1000,300
6,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.02623879517145953,0.016438684317612282,0.028337456422174213,0.626503016247216,1.0799831408797855,0.6380708488157951,0.7294236137565672,0.9253394002058198,1.0,1.0,1.0,0.0013444555837524063,0.0023176095349257487,1000,300
6,d[kappa]/d[t],dot kappa,0.005193961507272429,0.00509116428603065,0.0050375964236259365,0.9802083205472653,0.9698948320222329,0.27849499929710986,1.018673513977003,1.0025088331026313,1.0,1.0,1.0,0.00041638637982853807,0.00041200527424075474,1000,300
6,r[q95]/r[kappa],q95 / kappa,0.0005317212510734655,0.0004325480562732796,0.0009642115292499646,0.8134864939101643,1.8133778315298967,0.09413219783003288,0.955381375560093,1.2491644403313698,0.603,0.6233333333333333,0.6133333333333333,3.537641080404479e-05,7.885908320714408e-05,1000,300
6,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0614246924108991,0.03885119645332662,0.0649550541137786,0.632501278043566,1.0574746338046468,0.9767389389231438,0.7369263232524045,0.9218295707991299,0.999,1.0,0.9966666666666667,0.0031774871393554197,0.005312419382775391,1000,300
6,d[kappa]/d[betan],D_betaN kappa,0.0813368820926414,0.05745553338416628,0.08442001287344594,0.7063896710317141,1.0379056917536242,1.1285834577929221,0.8208954771515118,0.9626945941003332,0.999,1.0,0.9966666666666667,0.0046990629653404755,0.006904382096233364,1000,300
6,d[betan]/d[t],dot beta_N,0.0032303591193404936,0.002779579571100576,0.0033889238182620665,0.8604552832714314,1.0490857805784595,0.23616137668720544,0.8339706590645589,0.9216959799461859,0.992,0.9966666666666667,0.9933333333333333,0.00022733092275800147,0.00027716680132925357,1000,300
6,d[li]/d[betan],D_betaN l_i,0.0001770708687925735,0.00015166320585226916,0.0001353484012994312,0.8565113329281301,0.7643741865748829,0.05163472623906464,0.8692929357088833,0.9293609596790274,0.979,0.9933333333333333,0.9833333333333333,1.2403939391877743e-05,1.1069615448726667e-05,1000,300
7,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.2659873135585388,0.2395580343726747,0.2858842596141456,0.9006370686170058,1.0748041167430638,1.4426541467030232,0.9571101266412751,0.9798162304875118,1.0,1.0,1.0,0.019592513045586287,0.02338135350244311,1000,300
7,d[kappa]/d[t],dot kappa,0.037525860330901765,0.03635830048323235,0.03996422668495962,0.9688865268544435,1.0649782931705343,0.5879937612762297,0.9932797372289152,0.9704471379521435,1.0,1.0,1.0,0.0029736029451005157,0.0032685175211604267,1000,300
7,r[q95]/r[kappa],q95 / kappa,0.0002096302641988782,6.937483405644404e-05,0.00014258487683318168,0.33093901933275954,0.6801731485579299,0.037466049044854004,0.9198306366209287,1.29674385940409,0.701,0.6066666666666667,0.7433333333333333,5.673895867636592e-06,1.166145843020024e-05,1000,300
7,d[pcdiamag3]/d[betan],D_betaN W_dia,0.45996332847852234,0.4127101688214636,0.49512505728708145,0.8972675499732471,1.0764446351079073,1.9141091756183313,0.9557668115683364,0.9764130755997411,0.838,0.8766666666666667,0.8066666666666666,0.03375394771398651,0.04049433854095908,1000,300
7,d[kappa]/d[betan],D_betaN kappa,0.6447615515298153,0.5948625690354548,0.6965832311273379,0.9226086258152862,1.0803734023447369,2.262188411801011,0.9769720231804677,0.9752362000672232,0.855,0.89,0.8066666666666666,0.04865147885637994,0.05697081326843513,1000,300
7,d[betan]/d[t],dot beta_N,0.0494292225847858,0.048401441195995466,0.05056563653985267,0.9792070088290913,1.0229907309004826,0.651804044242925,1.0044022534565105,0.9655361237741746,0.912,0.9333333333333333,0.88,0.003958564239104008,0.004135565296984435,1000,300
7,d[li]/d[betan],D_betaN l_i,3.1888163634698114e-05,3.578214860507275e-05,2.4099005305747613e-05,1.1221138041996723,0.7557351242241189,0.022023649262979096,1.1160302076447894,0.9111813993358631,0.747,0.71,0.7966666666666666,2.9264817403425898e-06,1.9709632243182674e-06,1000,300
8,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18751429794318228,0.1535190130911138,0.1887778178258938,0.818705638850168,1.0067382588771678,1.1190669637965087,0.9674366665794621,1.0030234928417576,1.0,1.0,1.0,0.01255571859491041,0.01543939809055731,1000,300
8,d[kappa]/d[t],dot kappa,0.021690362269574163,0.01871853363075667,0.022948136619678264,0.8629885198834978,1.0579877059899745,0.4572749103227608,0.9806708616026705,0.9366799378576963,1.0,1.0,1.0,0.0015309155266498482,0.001876838183575562,1000,300
8,r[q95]/r[kappa],q95 / kappa,2.6553182931784207e-05,3.472018068545522e-05,3.94831357889216e-05,1.3075713286294992,1.4869454969053904,0.02136712187807035,1.2366167293681312,1.4131341455373394,0.955,0.9166666666666666,0.9466666666666667,2.839627544975749e-06,3.229170981682338e-06,1000,300
8,d[pcdiamag3]/d[betan],D_betaN W_dia,0.314064744159135,0.25691950034945527,0.3174642419148459,0.8180462949998472,1.0108241941158107,1.4474896952751022,0.9676039959913301,1.006924354214576,0.999,1.0,1.0,0.021012439325793632,0.02596415652479263,1000,300
8,d[kappa]/d[betan],D_betaN kappa,0.423327648795249,0.361799989729473,0.42117732335041547,0.8546571214025875,0.9949204228664177,1.7586954295757526,0.9801130236286039,0.9898718451729231,0.999,1.0,1.0,0.029590203631576658,0.03444644310869078,1000,300
8,d[betan]/d[t],dot beta_N,0.028436145477677456,0.025127844648218767,0.029055988707648778,0.8836586051349425,1.021797723269418,0.49551314459037255,0.9895051348296784,0.9448249991721496,0.995,0.9933333333333333,0.9966666666666667,0.002055107963157708,0.0023763754753530894,1000,300
8,d[li]/d[betan],D_betaN l_i,1.9362150086480735e-05,2.2435752542240333e-05,1.3685293464683007e-05,1.1587428277351122,0.706806496363155,0.015800602786326536,1.0786966577661468,0.7882476311694779,0.894,0.8766666666666667,0.93,1.8349322973971167e-06,1.1192665336465244e-06,1000,300
9,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.1902277342559273,0.14257879789340624,0.21924980485778992,0.7495163544427468,1.152564875544473,1.221601446877305,0.9870505593700611,1.0136013315619166,0.999,1.0,1.0,0.011660961257533225,0.017931582520984663,1000,300
9,d[kappa]/d[t],dot kappa,0.07978245410727006,0.058451261383674395,0.087281633779315,0.7326330336377571,1.093995349678791,0.8448909792930397,0.9385355693772003,1.0164985370698993,1.0,1.0,1.0,0.0047804996571688485,0.007138422858325028,1000,300
9,r[q95]/r[kappa],q95 / kappa,0.00010100006963464235,0.00014718206986578562,7.17657714634983e-05,1.4572472117910615,0.7105517028166792,0.03977914401943712,1.1572232070518644,0.8313956603514926,0.796,0.74,0.8066666666666666,1.2037444836584967e-05,5.869441270492987e-06,1000,300
9,d[pcdiamag3]/d[betan],D_betaN W_dia,0.3256681753493056,0.24404521862976727,0.3769800509613198,0.7493677218168737,1.1575587653198782,1.5969009438669033,0.9795946698130996,1.0145615486287198,0.986,0.99,0.98,0.01995950226523512,0.030831721364415768,1000,300
9,d[kappa]/d[betan],D_betaN kappa,0.5559638968470016,0.4324658774927822,0.6221174915244554,0.7778668362197528,1.1189890117912797,2.169685559853924,0.9852455696107665,1.0042701865237917,0.986,0.99,0.98,0.03536968972356347,0.05088055218226751,1000,300
9,d[betan]/d[t],dot beta_N,0.09170392737922713,0.06861320038137253,0.09821325984434211,0.7482035103865667,1.0709820468015145,0.8855190904128484,0.9388486824518788,1.0067166478170735,0.842,0.9033333333333333,0.81,0.00561160483342489,0.008032477724192407,1000,300
9,d[li]/d[betan],D_betaN l_i,5.113060830811545e-05,7.17141010013471e-05,3.301026751365035e-05,1.4025669432523578,0.6456067824331158,0.027813912349242985,1.2535339137142236,0.7688605536724562,0.606,0.5866666666666667,0.5966666666666667,5.865215345837945e-06,2.6997804460749073e-06,1000,300
10,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.01573184934691924,0.008161015991906582,0.022250600395119672,0.5187575733748525,1.414366480662809,0.46149676463425826,0.780065645219425,1.2360039284319246,1.0,1.0,1.0,0.0006674575232067712,0.0018197894287082022,1000,300
10,d[kappa]/d[t],dot kappa,0.009272955704815974,0.004863034487535335,0.013791371148117182,0.524431976420386,1.4872680930584556,0.3714901253238507,0.775542272862989,1.2260079819689318,1.0,1.0,1.0,0.000397728537419658,0.0011279422117634037,1000,300
10,r[q95]/r[kappa],q95 / kappa,3.5422156253244454e-05,2.5467191616701664e-05,3.851149781436202e-05,0.7189622064401859,1.087214949282897,0.02456575628761942,0.7753884223807106,1.0667462958414489,0.965,0.99,0.9133333333333333,2.082861822152219e-06,3.1497045186100524e-06,1000,300
10,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0033531157950393684,0.0017369331990304251,0.004738460305926474,0.51800573114715,1.4131514076956715,0.21298406283091303,0.7799400242306307,1.2466870666561767,1.0,1.0,1.0,0.00014205696106344941,0.0003875401031861484,1000,300
10,d[kappa]/d[betan],D_betaN kappa,0.0012867635541006321,0.00161036017671024,0.0010615571159879873,1.2514810289570113,0.8249822685799878,0.13786779570103846,1.0781267232257619,0.8966232164971962,1.0,1.0,1.0,0.00013170504947959658,8.682059734750435e-05,1000,300
10,d[betan]/d[t],dot beta_N,0.008653755901562338,0.004557052549410572,0.012696528524337801,0.5265982310164131,1.467169708593882,0.3610440679542291,0.7649726443339376,1.2150695810121965,1.0,1.0,1.0,0.0003727034735343158,0.0010383993231458963,1000,300
10,d[li]/d[betan],D_betaN l_i,1.0422513291393794e-05,1.0901025425243326e-05,1.1288366779765533e-05,1.0459113958861204,1.0830753067100143,0.01299019089495283,0.9560050014921799,1.019104083918981,0.578,0.5733333333333334,0.5,8.915521594324352e-07,9.232312912196221e-07,1000,300
11,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.06662370199955707,0.040512487716191974,0.08442519945211764,0.6080792045518773,1.2671946607331865,0.9755308923293633,0.9402444298416556,1.0137219214477342,1.0,1.0,1.0,0.0033133576428242056,0.006904806286181964,1000,300
11,d[kappa]/d[t],dot kappa,0.019740377906838195,0.011527180576095404,0.02589372116990771,0.5839392047354024,1.3117135493610768,0.5384977654693142,0.9364809124469022,1.03555434639413,1.0,1.0,1.0,0.000942762935951604,0.0021177460031708236,1000,300
11,r[q95]/r[kappa],q95 / kappa,0.00027927474230228034,0.00014033441263274548,0.00028197084918508915,0.5024958987549646,1.0096539588957552,0.07117962928048908,0.6943232592914469,0.9728083494662431,0.877,0.96,0.8566666666666667,1.147740178054065e-05,2.306129099614978e-05,1000,300
11,d[pcdiamag3]/d[betan],D_betaN W_dia,0.03198554313280731,0.01952219929531937,0.04058289427593051,0.6103444676321788,1.2687886557819605,0.6811431656846874,0.9345528012284344,1.0192394840572745,1.0,1.0,1.0,0.0015966441926011602,0.0033191159194930903,1000,300
11,d[kappa]/d[betan],D_betaN kappa,0.012821116317715603,0.00978645048727739,0.01481378087065493,0.7633072070140213,1.1554205190530844,0.46614287329792914,1.0043585804063175,0.9968965921959705,0.998,0.9966666666666667,1.0,0.0008003954421486003,0.001211561097179672,1000,300
11,d[betan]/d[t],dot beta_N,0.017109259395971653,0.010193794985865312,0.022196208245820158,0.5958057417882988,1.297321393762153,0.5204318861566481,0.9060787602119285,1.0370321817522237,1.0,1.0,1.0,0.0008337105527168226,0.0018153409079248403,1000,300
11,d[li]/d[betan],D_betaN l_i,6.771800246619751e-05,5.486964082161319e-05,6.764921601117504e-05,0.8102666768560135,0.9989842220308136,0.03359925061687774,0.8972541156884903,1.0090856057971558,0.666,0.75,0.6166666666666667,4.487572944147995e-06,5.532764328666641e-06,1000,300
12,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.12117227853585302,0.10379460270833325,0.13871125646918292,0.8565870342829447,1.1447441456516012,1.1763517436283009,0.9180862175115785,0.9871968921097185,1.0,1.0,1.0,0.008488953889398035,0.01134465019743094,1000,300
12,d[kappa]/d[t],dot kappa,0.03267027703818389,0.028231040336394092,0.04313555816403398,0.8641200165948586,1.3203303453355668,0.695577082619706,0.976418513458908,1.0086417605355926,1.0,1.0,1.0,0.0023089061802068515,0.0035278882975919193,1000,300
12,r[q95]/r[kappa],q95 / kappa,0.0015771066160526345,0.0010415772155274502,0.0013018781172692386,0.660435512048279,0.8254851663280256,0.165128316130519,0.7511404486967241,0.8456701442838889,0.914,0.96,0.86,8.518651956986818e-05,0.00010647551046724713,1000,300
12,d[pcdiamag3]/d[betan],D_betaN W_dia,0.04987035653167911,0.04498550079998714,0.05622894593877853,0.9020489109880543,1.1275023851706425,0.7377430227707666,0.9249535854897233,0.9959842124742663,0.976,0.9866666666666667,0.98,0.003679187857731543,0.0045987451839383875,1000,300
12,d[kappa]/d[betan],D_betaN kappa,0.030722343341005348,0.0370813076214151,0.02673299960048206,1.2069817464712203,0.8701484552710314,0.5675894824330127,1.0194981227042585,0.9687866535668483,0.985,0.9966666666666667,0.9933333333333333,0.0030327348661984346,0.0021863872977238015,1000,300
12,d[betan]/d[t],dot beta_N,0.03629284961922519,0.033511178048805615,0.04463281960449561,0.9233548316099695,1.2297965046220163,0.7036862722003127,0.9451176385840101,1.0270544482094563,0.975,0.9833333333333333,0.9733333333333334,0.0027407479561832662,0.003650343444553352,1000,300
12,d[li]/d[betan],D_betaN l_i,0.0005588317423013727,0.0005375767060098473,0.000543791045884187,0.9619652308868618,0.9730854651254324,0.07996840850996967,0.962676994206076,1.0313920378825496,0.862,0.8266666666666667,0.8933333333333333,4.3966292564899375e-05,4.4474539075506064e-05,1000,300
13,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.06668687089767994,0.05301404240303701,0.10141884956561542,0.7949697097705838,1.5208218379480722,0.9563454094910981,0.9416454015400679,1.0476230559211435,1.0,1.0,1.0,0.004335810819706928,0.008294650348029935,1000,300
13,d[kappa]/d[t],dot kappa,0.03358398213901688,0.027135928642968158,0.05352666997829043,0.8080021163256408,1.5938154610946127,0.7362867039516134,0.9954756926915375,1.0295969215719794,1.0,1.0,1.0,0.002219341285437164,0.004377736620617681,1000,300
13,r[q95]/r[kappa],q95 / kappa,0.0002060480944554793,0.00018108994492268608,0.00036195787326115354,0.8788722137967362,1.7566669287463932,0.0596235493537491,0.8440925826970999,1.1504040221248328,0.923,0.9633333333333334,0.8333333333333334,1.4810637086805778e-05,2.960311630704686e-05,1000,300
13,d[pcdiamag3]/d[betan],D_betaN W_dia,0.019908755913572013,0.01602797075037072,0.029745725391110277,0.8050714379116115,1.4941026712187624,0.5391320472855231,0.9239520521374025,1.0364902147678399,1.0,1.0,1.0,0.0013108649302589767,0.002432786336312634,1000,300
13,d[kappa]/d[betan],D_betaN kappa,0.005509668791964958,0.00559357750865891,0.004647059921828313,1.0152293576732454,0.8434372549953214,0.2631137964274733,1.0766756093577479,0.9108816893378048,0.996,0.9933333333333333,0.9966666666666667,0.00045747678885780016,0.0003800648238764635,1000,300
13,d[betan]/d[t],dot beta_N,0.0323166977506812,0.025939359037231113,0.05075612323489857,0.8026611888798055,1.5705850773019865,0.7178610487818552,0.9821527871831759,1.0488691641588634,1.0,1.0,1.0,0.0021214785455305404,0.004151144457447456,1000,300
13,d[li]/d[betan],D_betaN l_i,0.00012006546717342753,0.0001312846921180864,0.00014766223698401706,1.0934425627016748,1.2298476861021796,0.04774414107456852,1.1343907919676368,1.0098050754020735,0.664,0.7133333333333334,0.5933333333333334,1.0737260596352539e-05,1.2076715823895605e-05,1000,300
14,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.09170046816889102,0.06388137614712937,0.11733689143415353,0.6966308615728621,1.2795669834318202,1.014304331671266,0.9056437436454826,1.031232427730256,1.0,1.0,1.0,0.005224607468541664,0.009596524625743978,1000,300
14,d[kappa]/d[t],dot kappa,0.0300479973842391,0.021588372503996586,0.038309454372014475,0.7184629387421408,1.2749420163391225,0.6108877072253232,0.9663315489511594,0.996683202482413,1.0,1.0,1.0,0.0017656284040948689,0.0031331801770644405,1000,300
14,r[q95]/r[kappa],q95 / kappa,0.0009089148658705393,0.0006573211817818819,0.0006910248358012866,0.7231933445739317,0.7602745446785467,0.12169080426212658,0.9274211874429497,0.8375252302875605,0.851,0.92,0.8233333333333334,5.375972408074958e-05,5.6516213892449405e-05,1000,300
14,d[pcdiamag3]/d[betan],D_betaN W_dia,0.086148432325736,0.06054805012978706,0.1099090817659828,0.7028340330192976,1.2758105841137695,0.9948400195447912,0.9053162725614333,1.0306675011088473,1.0,1.0,0.9966666666666667,0.004951987793518063,0.008989033175061216,1000,300
14,d[kappa]/d[betan],D_betaN kappa,0.03918805005899974,0.03400332192319046,0.04333607842416456,0.8676961949368904,1.1058493178129492,0.7337845872748804,0.9494486811353865,1.021295692767866,0.998,1.0,0.9933333333333333,0.002780998475454893,0.0035442880640318163,1000,300
14,d[betan]/d[t],dot beta_N,0.019330511922837707,0.014248996653477956,0.02342674365222194,0.7371246405866634,1.2119049793267405,0.48783463479102346,0.9447760442368429,1.0085271082332559,0.963,0.9933333333333333,0.9233333333333333,0.001165369608875144,0.0019159815775901977,1000,300
14,d[li]/d[betan],D_betaN l_i,0.0003553436453343755,0.000255141102927975,0.0003460101622046496,0.7180122855099584,0.9737339241822007,0.07381264411696024,0.8257584949912046,0.9496308750923735,0.759,0.7933333333333333,0.7166666666666667,2.0866991168432384e-05,2.8298815502692646e-05,1000,300
15,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.07097713896257093,0.05981879662532271,0.0866204507506301,0.8427896291630963,1.2203993006298621,1.0484120046031742,1.0084668417880858,0.9941899721404358,1.0,1.0,1.0,0.004892345006595166,0.007084347288916755,1000,300
15,d[kappa]/d[t],dot kappa,0.025669996106590313,0.021393791683612145,0.03057573585302055,0.8334162418559803,1.1911079271714722,0.6468463753799737,1.007935161080438,0.9884262993983526,1.0,1.0,1.0,0.0017497144011611487,0.0025006696400203766,1000,300
15,r[q95]/r[kappa],q95 / kappa,0.00013639415944141883,0.00013298305534513975,0.00015690914598113357,0.9749908345764311,1.1504095675630883,0.049127167968087374,1.040238114984192,0.9902075786013398,0.912,0.9233333333333333,0.8666666666666667,1.087616307052471e-05,1.2832984281481597e-05,1000,300
15,d[pcdiamag3]/d[betan],D_betaN W_dia,0.03100938412478411,0.02605211791514704,0.038062288315516855,0.8401365796338084,1.2274441879384421,0.6951884866933886,1.012023307154483,0.9959088320946865,0.999,1.0,1.0,0.0021307006523672354,0.0031129654336974023,1000,300
15,d[kappa]/d[betan],D_betaN kappa,0.011102634121732822,0.011138269674894353,0.012372449114348432,1.003209648518614,1.1143706059925018,0.44751120306123354,1.1114564756660865,0.9479881194340016,0.999,1.0,1.0,0.0009109554370910211,0.0010118941379424445,1000,300
15,d[betan]/d[t],dot beta_N,0.02254795330274964,0.018798645895886406,0.027542017552810643,0.8337185040024888,1.2214863665453837,0.6233818769230319,0.9986158308485538,0.9971427852434807,1.0,1.0,1.0,0.001537467594935832,0.00225255370632128,1000,300
15,d[li]/d[betan],D_betaN l_i,3.925989248520575e-05,3.361979423170043e-05,3.24605475482979e-05,0.8563394371079679,0.8268119318087781,0.025075232504900194,0.936963342326105,0.9082138992490643,0.786,0.8133333333333334,0.82,2.749631248225218e-06,2.6548210039055333e-06,1000,300
16,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.05472367586909577,0.02820874477951985,0.06381043960630746,0.515476059155782,1.1660481243794385,1.0212564999551372,0.6870472917914459,0.9861980847578422,1.0,1.0,1.0,0.0023070827139638544,0.00521880584679643,1000,300
16,d[kappa]/d[t],dot kappa,0.02443759434815675,0.014221585476432803,0.030785166071212695,0.5819552151419312,1.2597461776565877,0.6775928903255981,0.7757904231076078,0.9736041748160889,1.0,1.0,1.0,0.0011631277561013123,0.0025177981170210113,1000,300
16,r[q95]/r[kappa],q95 / kappa,0.00037605248939169734,0.00010739132185912188,0.0007260247471301693,0.28557535154956193,1.9306473633629901,0.09205604311457477,0.32962088962251385,1.292492686216549,0.916,0.9866666666666667,0.8633333333333333,8.7831154568348e-06,5.9378719510769486e-05,1000,300
16,d[pcdiamag3]/d[betan],D_betaN W_dia,0.02111521513321589,0.011311354110881309,0.024746253902070945,0.5356968441722226,1.1719631434464122,0.6316155652768162,0.6987552468786681,0.986530360570955,1.0,1.0,1.0,0.0009251113349674698,0.002023899151098642,1000,300
16,d[kappa]/d[betan],D_betaN kappa,0.006807265275030443,0.005808705269419369,0.005402281986947202,0.8533096676467323,0.793605327349762,0.3746180804352677,0.8922758250695259,0.827515237678336,1.0,1.0,1.0,0.00047507124554218774,0.00044183147763075835,1000,300
16,d[betan]/d[t],dot beta_N,0.023285003783441838,0.014370641141309554,0.029567581865139036,0.6171629291951689,1.2698121993076417,0.643156961985287,0.7475932408304008,0.989846212432462,1.0,1.0,1.0,0.0011753184349331193,0.00241821667528783,1000,300
16,d[li]/d[betan],D_betaN l_i,7.738643112754092e-05,8.945820352282774e-05,7.071630333969854e-05,1.1559933985764415,0.913807528133074,0.03889384005003435,1.0445320315525535,0.9686334086300552,0.931,0.9333333333333333,0.94,7.31643596987052e-06,5.783609384452019e-06,1000,300
17,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.10055643770785007,0.05771923031211261,0.12680441563150796,0.5739983598047317,1.2610273247737456,1.0758169178475516,0.9384772758137724,1.012225097457725,1.0,1.0,1.0,0.0047206297039155305,0.010370836336189489,1000,300
17,d[kappa]/d[t],dot kappa,0.051570814091476735,0.027630520181188924,0.068874042712589,0.535778243333093,1.335523666359419,0.8188015092335952,0.8429414363151727,1.0844879872130009,0.997,1.0,0.9866666666666667,0.002259791989544011,0.005632938105717689,1000,300
17,r[q95]/r[kappa],q95 / kappa,0.0002845700279064922,0.00018198625211457808,0.00040391405597812574,0.6395130697825195,1.419383688962666,0.07500404033305444,0.8166718144076883,1.059879821842135,0.87,0.9466666666666667,0.7833333333333333,1.4883942540308864e-05,3.303454810760368e-05,1000,300
17,d[pcdiamag3]/d[betan],D_betaN W_dia,0.030741346338211555,0.017510928728308714,0.03880018155636063,0.5696213996503658,1.262149716199382,0.6044467319385454,0.93522073416017,1.0147222337574227,1.0,1.0,1.0,0.0014321502530614107,0.003173314830808379,1000,300
17,d[kappa]/d[betan],D_betaN kappa,0.005184377396931663,0.0031452269733573193,0.005064622282039733,0.6066740000870305,0.9769007721230313,0.24222101939315963,0.9436611307191581,1.0337214627267126,0.995,1.0,0.9833333333333333,0.0002572357911860634,0.0004142156133134019,1000,300
17,d[betan]/d[t],dot beta_N,0.04863939903395191,0.026047978421154944,0.06513925012556877,0.5355324888568749,1.3392281035400833,0.8038350578802301,0.8529591676100279,1.0829710939939938,1.0,1.0,1.0,0.002130362099372114,0.005327484052901753,1000,300
17,d[li]/d[betan],D_betaN l_i,6.951758732382661e-05,5.3833588861875736e-05,4.825174915904136e-05,0.7743880496184121,0.69409412806971,0.03450393424579384,0.8492278618171476,0.8055276341715911,0.575,0.62,0.51,4.4028383136012985e-06,3.946321513893292e-06,1000,300
18,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.05516941626130438,0.021484437978374505,0.08671713972307445,0.38942659600775237,1.5718335556125418,1.1152426224098795,0.5338524204490989,1.0477382349712632,0.848,0.8333333333333334,0.8566666666666667,0.001757128006458572,0.007092255101146643,1000,300
18,d[kappa]/d[t],dot kappa,0.02832463623379115,0.013823041742418444,0.045655188764073,0.48802186295785943,1.6118543725411232,0.7952344124018701,0.627072030177499,1.1290713999331545,1.0,1.0,1.0,0.0011305324255862625,0.003733959012484017,1000,300
18,r[q95]/r[kappa],q95 / kappa,0.00019595490097119967,8.602459429360894e-05,0.0003651405487183575,0.4390020043757535,1.863390744036679,0.05308396555963361,0.6199423771600333,1.403705448473765,0.926,0.9733333333333334,0.8766666666666667,7.035614523856066e-06,2.986341486300399e-05,1000,300
18,d[pcdiamag3]/d[betan],D_betaN W_dia,0.014687454950952111,0.005833824622294914,0.02311862473907035,0.3971977883014196,1.5740388526312852,0.5740814960558412,0.5458055071971591,1.0537528550853006,1.0,1.0,1.0,0.0004771256589965291,0.0018907817388900561,1000,300
18,d[kappa]/d[betan],D_betaN kappa,0.00486817526524027,0.002993255884447435,0.005130680322802025,0.614861980385109,1.0539226801130381,0.2973804841848414,0.7107908809187494,0.9340399716034822,0.997,1.0,1.0,0.0002448066712451858,0.0004196182416526696,1000,300
18,d[betan]/d[t],dot beta_N,0.02701941769172949,0.012974110158475771,0.04332948831454639,0.480177267567357,1.6036425658355076,0.8016155243613277,0.6061086740399033,1.1085430218343706,1.0,1.0,1.0,0.0010611016374402387,0.0035437490847861236,1000,300
18,d[li]/d[betan],D_betaN l_i,1.8547699412471926e-05,2.0643565925766304e-05,2.468067369369555e-05,1.1129987319012227,1.330659568328979,0.016869762025542908,1.0328319615975894,1.1985023613355765,0.695,0.7666666666666667,0.77,1.6883563758032393e-06,2.018535602798156e-06,1000,300
19,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.03598311105681837,0.01805376712466721,0.05810204227916801,0.5017289109927097,1.6147031363525852,0.8648803497192392,0.5090839236356567,1.1267160872518978,1.0,1.0,1.0,0.0014765468786646807,0.004751938394847897,1000,300
19,d[kappa]/d[t],dot kappa,0.01723708685130389,0.009075743110542638,0.027712511748004542,0.5265241852544306,1.6077259450548191,0.5911603957642871,0.5895461292685301,1.1731277047237165,1.0,1.0,1.0,0.0007422694703491825,0.0022664977585518,1000,300
19,r[q95]/r[kappa],q95 / kappa,0.00012489725977959544,6.506477052134177e-05,0.00013017505584525676,0.5209463413061322,1.0422571005558887,0.04563299259955853,0.5161506615791808,1.0828501008093308,0.903,0.9733333333333334,0.8533333333333334,5.3213926578822995e-06,1.0646507793140565e-05,1000,300
19,d[pcdiamag3]/d[betan],D_betaN W_dia,0.008310155139606019,0.00421423667970023,0.01327672057226182,0.5071188935589505,1.5976501460225765,0.4207360549698925,0.5108172956145012,1.117928613006025,1.0,1.0,1.0,0.00034466590669952955,0.001085850957559513,1000,300
19,d[kappa]/d[betan],D_betaN kappa,0.002410948824962691,0.0018998783349926753,0.0031876020256047717,0.7880210128566605,1.3221359128823895,0.2158755183045558,0.7832010266201518,1.0909893274614253,1.0,1.0,1.0,0.00015538360531654392,0.000260701480684392,1000,300
19,d[betan]/d[t],dot beta_N,0.016273617516668896,0.008626159761911856,0.02643709255962876,0.530070204309286,1.624536925029086,0.6002219658036201,0.5699346192866733,1.140111937791408,1.0,1.0,1.0,0.0007054998097273064,0.002162186220212955,1000,300
