realization_index,shot,tolerance,retained_rank,n_directions_removed,removed_singular_directions,relative_coefficient_change,max_abs_coefficient_change,relative_prediction_change,prediction_correlation,rmse,rmse_canonical,absolute_rmse_change,relative_rmse_change,r2,r2_change,n_sign_changes,reconstruction_label,sensitivity_class
11,165017,0.001,7,0,[],4.361839596715595e-15,3.219646771412954e-15,6.399142385377021e-15,0.9999999999999994,0.04931204876519167,0.04931204876519167,0.0,0.0,0.9975683218465794,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,0.005,7,0,[],4.361839596715595e-15,3.219646771412954e-15,6.399142385377021e-15,0.9999999999999994,0.04931204876519167,0.04931204876519167,0.0,0.0,0.9975683218465794,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,0.01,7,0,[],4.361839596715595e-15,3.219646771412954e-15,6.399142385377021e-15,0.9999999999999994,0.04931204876519167,0.04931204876519167,0.0,0.0,0.9975683218465794,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,0.02,7,0,[],4.361839596715595e-15,3.219646771412954e-15,6.399142385377021e-15,0.9999999999999994,0.04931204876519167,0.04931204876519167,0.0,0.0,0.9975683218465794,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,0.05,5,2,"[6, 7]",0.4933906037421584,0.3719447269126677,0.04550745657358333,0.9989639990491166,0.06706393162776918,0.04931204876519167,0.017751882862577506,0.35999077927396567,0.9955024290746259,-0.0020658927719534592,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
11,165017,0.1,5,2,"[6, 7]",0.4933906037421584,0.3719447269126677,0.04550745657358333,0.9989639990491166,0.06706393162776918,0.04931204876519167,0.017751882862577506,0.35999077927396567,0.9955024290746259,-0.0020658927719534592,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
12,165022,0.001,7,0,[],3.9895688237338665e-15,2.220446049250313e-15,3.14785518172753e-15,0.9999999999999998,0.0895375734133368,0.08953757341333683,2.7755575615628914e-17,3.099880257810778e-16,0.9919830229472513,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.005,7,0,[],3.9895688237338665e-15,2.220446049250313e-15,3.14785518172753e-15,0.9999999999999998,0.0895375734133368,0.08953757341333683,2.7755575615628914e-17,3.099880257810778e-16,0.9919830229472513,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.01,7,0,[],3.9895688237338665e-15,2.220446049250313e-15,3.14785518172753e-15,0.9999999999999998,0.0895375734133368,0.08953757341333683,2.7755575615628914e-17,3.099880257810778e-16,0.9919830229472513,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.02,7,0,[],3.9895688237338665e-15,2.220446049250313e-15,3.14785518172753e-15,0.9999999999999998,0.0895375734133368,0.08953757341333683,2.7755575615628914e-17,3.099880257810778e-16,0.9919830229472513,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.05,6,1,[7],0.1568537077364086,0.0952028405196903,0.013311320932543481,0.9999114004425738,0.09051379883428076,0.08953757341333683,0.0009762254209439297,0.010902969376189368,0.9918072522205874,-0.00017577072666385973,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
12,165022,0.1,5,2,"[6, 7]",0.18754648436066967,0.10534993747336818,0.01796868140731047,0.9998385502112238,0.09130860909428706,0.08953757341333683,0.001771035680950231,0.01977980431493815,0.9916627379052667,-0.0003202850419845582,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
13,165026,0.001,7,0,[],3.7137562641621056e-15,2.1649348980190553e-15,2.7947027441307527e-15,1.0,0.059817782432270004,0.05981778243226998,2.7755575615628914e-17,4.640020824418779e-16,0.9964218329048856,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,0.005,7,0,[],3.7137562641621056e-15,2.1649348980190553e-15,2.7947027441307527e-15,1.0,0.059817782432270004,0.05981778243226998,2.7755575615628914e-17,4.640020824418779e-16,0.9964218329048856,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,0.01,7,0,[],3.7137562641621056e-15,2.1649348980190553e-15,2.7947027441307527e-15,1.0,0.059817782432270004,0.05981778243226998,2.7755575615628914e-17,4.640020824418779e-16,0.9964218329048856,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,0.02,7,0,[],3.7137562641621056e-15,2.1649348980190553e-15,2.7947027441307527e-15,1.0,0.059817782432270004,0.05981778243226998,2.7755575615628914e-17,4.640020824418779e-16,0.9964218329048856,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,0.05,6,1,[7],0.2882488301450933,0.17593272113751568,0.022040638114038107,0.9997570756296383,0.06373553629465126,0.05981778243226998,0.0039177538623812805,0.06549480276734063,0.9959377814132332,-0.00048405149165242634,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
13,165026,0.1,5,2,"[6, 7]",0.4007707682066862,0.2834298980825521,0.03517629572157722,0.9993811226050381,0.06936217523128979,0.05981778243226998,0.009544392799019814,0.15955778383838465,0.9951888886471838,-0.001232944257701818,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
14,165027,0.001,7,0,[],2.83936669788543e-15,3.219646771412954e-15,3.3407806503378822e-15,0.9999999999999999,0.06976534194906724,0.06976534194906724,0.0,0.0,0.9951327970627297,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,0.005,7,0,[],2.83936669788543e-15,3.219646771412954e-15,3.3407806503378822e-15,0.9999999999999999,0.06976534194906724,0.06976534194906724,0.0,0.0,0.9951327970627297,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,0.01,7,0,[],2.83936669788543e-15,3.219646771412954e-15,3.3407806503378822e-15,0.9999999999999999,0.06976534194906724,0.06976534194906724,0.0,0.0,0.9951327970627297,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,0.02,7,0,[],2.83936669788543e-15,3.219646771412954e-15,3.3407806503378822e-15,0.9999999999999999,0.06976534194906724,0.06976534194906724,0.0,0.0,0.9951327970627297,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,0.05,5,2,"[6, 7]",0.5380453910994284,0.5315934555380422,0.05008778928406662,0.9987448189425743,0.08581246295821307,0.06976534194906724,0.016047121009145834,0.23001565764360388,0.9926362212010453,-0.0024965758616843914,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,0.1,5,2,"[6, 7]",0.5380453910994284,0.5315934555380422,0.05008778928406662,0.9987448189425743,0.08581246295821307,0.06976534194906724,0.016047121009145834,0.23001565764360388,0.9926362212010453,-0.0024965758616843914,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
15,165028,0.001,7,0,[],7.022708929256313e-15,3.941291737419306e-15,9.664409196127818e-15,1.0,0.04329262624339236,0.043292626243392376,1.3877787807814457e-17,3.2055777188920855e-16,0.9981257485129499,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,0.005,7,0,[],7.022708929256313e-15,3.941291737419306e-15,9.664409196127818e-15,1.0,0.04329262624339236,0.043292626243392376,1.3877787807814457e-17,3.2055777188920855e-16,0.9981257485129499,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,0.01,7,0,[],7.022708929256313e-15,3.941291737419306e-15,9.664409196127818e-15,1.0,0.04329262624339236,0.043292626243392376,1.3877787807814457e-17,3.2055777188920855e-16,0.9981257485129499,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,0.02,7,0,[],7.022708929256313e-15,3.941291737419306e-15,9.664409196127818e-15,1.0,0.04329262624339236,0.043292626243392376,1.3877787807814457e-17,3.2055777188920855e-16,0.9981257485129499,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,0.05,6,1,[7],0.20484896489226068,0.1659365763078532,0.011333677554145428,0.9999357718139192,0.044748888054750975,0.043292626243392376,0.0014562618113585987,0.0336376408114264,0.9979975370178633,-0.00012821149508657204,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
15,165028,0.1,5,2,"[6, 7]",0.5365406684707429,0.40917522675119333,0.05536867662091476,0.9984659782132029,0.07024383220684055,0.043292626243392376,0.026951205963448174,0.6225357134013332,0.9950658040368973,-0.003059944476052623,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,0.001,7,0,[],3.64515340076141e-15,1.9984014443252818e-15,2.182048349936415e-15,0.9999999999999999,0.05206050094790474,0.05206050094790474,0.0,0.0,0.9972897042410532,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,0.005,7,0,[],3.64515340076141e-15,1.9984014443252818e-15,2.182048349936415e-15,0.9999999999999999,0.05206050094790474,0.05206050094790474,0.0,0.0,0.9972897042410532,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,0.01,7,0,[],3.64515340076141e-15,1.9984014443252818e-15,2.182048349936415e-15,0.9999999999999999,0.05206050094790474,0.05206050094790474,0.0,0.0,0.9972897042410532,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,0.02,7,0,[],3.64515340076141e-15,1.9984014443252818e-15,2.182048349936415e-15,0.9999999999999999,0.05206050094790474,0.05206050094790474,0.0,0.0,0.9972897042410532,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,0.05,5,2,"[6, 7]",0.4143426400862825,0.28876392732194944,0.03507206433657737,0.9993847859073961,0.0627456106616169,0.05206050094790474,0.01068510971371215,0.20524408177332346,0.9960629883427008,-0.0012267158983524373,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,0.1,5,2,"[6, 7]",0.4143426400862825,0.28876392732194944,0.03507206433657737,0.9993847859073961,0.0627456106616169,0.05206050094790474,0.01068510971371215,0.20524408177332346,0.9960629883427008,-0.0012267158983524373,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
17,165031,0.001,7,0,[],4.862353936475836e-15,2.0643209364124004e-15,4.9274252806597715e-15,1.0,0.049675564727845366,0.04967556472784536,6.938893903907228e-18,1.3968424801857422e-16,0.9975323382689697,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.005,7,0,[],4.862353936475836e-15,2.0643209364124004e-15,4.9274252806597715e-15,1.0,0.049675564727845366,0.04967556472784536,6.938893903907228e-18,1.3968424801857422e-16,0.9975323382689697,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.01,7,0,[],4.862353936475836e-15,2.0643209364124004e-15,4.9274252806597715e-15,1.0,0.049675564727845366,0.04967556472784536,6.938893903907228e-18,1.3968424801857422e-16,0.9975323382689697,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.02,7,0,[],4.862353936475836e-15,2.0643209364124004e-15,4.9274252806597715e-15,1.0,0.049675564727845366,0.04967556472784536,6.938893903907228e-18,1.3968424801857422e-16,0.9975323382689697,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.05,5,2,"[6, 7]",0.25094664825504115,0.17595980885599405,0.018332449475585703,0.9998319465271268,0.05294252644377049,0.04967556472784536,0.0032669617159251305,0.06576597032813977,0.9971970888937507,-0.00033524937521900444,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
17,165031,0.1,5,2,"[6, 7]",0.25094664825504115,0.17595980885599405,0.018332449475585703,0.9998319465271268,0.05294252644377049,0.04967556472784536,0.0032669617159251305,0.06576597032813977,0.9971970888937507,-0.00033524937521900444,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
18,165042,0.001,7,0,[],5.668699082698833e-15,4.3576253716537394e-15,2.332017361386903e-15,1.0,0.038934280019154124,0.03893428001915412,6.938893903907228e-18,1.7822068111939892e-16,0.9984841218393901,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
18,165042,0.005,7,0,[],5.668699082698833e-15,4.3576253716537394e-15,2.332017361386903e-15,1.0,0.038934280019154124,0.03893428001915412,6.938893903907228e-18,1.7822068111939892e-16,0.9984841218393901,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
18,165042,0.01,7,0,[],5.668699082698833e-15,4.3576253716537394e-15,2.332017361386903e-15,1.0,0.038934280019154124,0.03893428001915412,6.938893903907228e-18,1.7822068111939892e-16,0.9984841218393901,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
18,165042,0.02,7,0,[],5.668699082698833e-15,4.3576253716537394e-15,2.332017361386903e-15,1.0,0.038934280019154124,0.03893428001915412,6.938893903907228e-18,1.7822068111939892e-16,0.9984841218393901,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
18,165042,0.05,5,2,"[6, 7]",0.5082049987362607,0.3949028110731642,0.041316386820034905,0.9991461135290154,0.056747989480041595,0.03893428001915412,0.017813709460887478,0.45753278221976584,0.9967796656899731,-0.0017044561494169441,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
18,165042,0.1,5,2,"[6, 7]",0.5082049987362607,0.3949028110731642,0.041316386820034905,0.9991461135290154,0.056747989480041595,0.03893428001915412,0.017813709460887478,0.45753278221976584,0.9967796656899731,-0.0017044561494169441,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
19,165043,0.001,7,0,[],4.745806651926238e-15,2.379606928171185e-15,1.5171276480582178e-15,0.9999999999999999,0.03685618234511295,0.036856182345112974,2.0816681711721685e-17,5.648084089881695e-16,0.9986416218229438,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
19,165043,0.005,7,0,[],4.745806651926238e-15,2.379606928171185e-15,1.5171276480582178e-15,0.9999999999999999,0.03685618234511295,0.036856182345112974,2.0816681711721685e-17,5.648084089881695e-16,0.9986416218229438,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
19,165043,0.01,7,0,[],4.745806651926238e-15,2.379606928171185e-15,1.5171276480582178e-15,0.9999999999999999,0.03685618234511295,0.036856182345112974,2.0816681711721685e-17,5.648084089881695e-16,0.9986416218229438,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
19,165043,0.02,7,0,[],4.745806651926238e-15,2.379606928171185e-15,1.5171276480582178e-15,0.9999999999999999,0.03685618234511295,0.036856182345112974,2.0816681711721685e-17,5.648084089881695e-16,0.9986416218229438,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
19,165043,0.05,6,1,[7],0.19839522108824764,0.11848018052570486,0.013298297124995005,0.999911573737186,0.03917885477513262,0.036856182345112974,0.0023226724300196427,0.06301988654903537,0.9984650173385091,-0.00017660448443468368,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
19,165043,0.1,5,2,"[6, 7]",0.46107587804056227,0.34696106956060657,0.04391683795727402,0.9990351902429835,0.05731009461378354,0.036856182345112974,0.020453912268670563,0.5549655706916193,0.9967155530553592,-0.00192606876758461,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
20,165860,0.001,7,0,[],2.656726609674153e-15,2.5758818318609245e-15,3.0851601400368514e-15,1.0,0.061219937015623144,0.06121993701562313,1.3877787807814457e-17,2.266873911397959e-16,0.9962521193118031,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
20,165860,0.005,7,0,[],2.656726609674153e-15,2.5758818318609245e-15,3.0851601400368514e-15,1.0,0.061219937015623144,0.06121993701562313,1.3877787807814457e-17,2.266873911397959e-16,0.9962521193118031,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
20,165860,0.01,7,0,[],2.656726609674153e-15,2.5758818318609245e-15,3.0851601400368514e-15,1.0,0.061219937015623144,0.06121993701562313,1.3877787807814457e-17,2.266873911397959e-16,0.9962521193118031,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
20,165860,0.02,7,0,[],2.656726609674153e-15,2.5758818318609245e-15,3.0851601400368514e-15,1.0,0.061219937015623144,0.06121993701562313,1.3877787807814457e-17,2.266873911397959e-16,0.9962521193118031,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
20,165860,0.05,5,2,"[6, 7]",0.760096110257149,0.9636500714556127,0.06752674243662898,0.9977174645438954,0.09105301652074158,0.06121993701562313,0.029833079505118446,0.4873098692915129,0.9917093481824736,-0.004542771129329548,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
20,165860,0.1,5,2,"[6, 7]",0.760096110257149,0.9636500714556127,0.06752674243662898,0.9977174645438954,0.09105301652074158,0.06121993701562313,0.029833079505118446,0.4873098692915129,0.9917093481824736,-0.004542771129329548,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
21,165861,0.001,7,0,[],1.8573568846572108e-15,1.27675647831893e-15,1.2474948179719015e-15,0.9999999999999999,0.03494720140370842,0.034947201403708425,6.938893903907228e-18,1.9855363591920435e-16,0.9987786931140487,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
21,165861,0.005,7,0,[],1.8573568846572108e-15,1.27675647831893e-15,1.2474948179719015e-15,0.9999999999999999,0.03494720140370842,0.034947201403708425,6.938893903907228e-18,1.9855363591920435e-16,0.9987786931140487,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
21,165861,0.01,7,0,[],1.8573568846572108e-15,1.27675647831893e-15,1.2474948179719015e-15,0.9999999999999999,0.03494720140370842,0.034947201403708425,6.938893903907228e-18,1.9855363591920435e-16,0.9987786931140487,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
21,165861,0.02,6,1,[7],0.18596990801431593,0.12992197930635713,0.007816288519396532,0.9999694523503115,0.035809588620921845,0.034947201403708425,0.00086238721721342,0.02467686059467649,0.9987176733628004,-6.1019751248281295e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
21,165861,0.05,5,2,"[6, 7]",0.5101797345702139,0.4290270734964446,0.042226912476888145,0.9991080461404906,0.05479271207150074,0.034947201403708425,0.019845510667792318,0.5678712420642027,0.9969977587038497,-0.0017809344101989977,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
21,165861,0.1,5,2,"[6, 7]",0.5101797345702139,0.4290270734964446,0.042226912476888145,0.9991080461404906,0.05479271207150074,0.034947201403708425,0.019845510667792318,0.5678712420642027,0.9969977587038497,-0.0017809344101989977,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
22,165955,0.001,7,0,[],4.663933865267212e-15,3.219646771412954e-15,5.147469590576823e-15,0.9999999999999997,0.03418861913501015,0.03418861913501016,6.938893903907228e-18,2.0295917411889246e-16,0.9988311383216412,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
22,165955,0.005,7,0,[],4.663933865267212e-15,3.219646771412954e-15,5.147469590576823e-15,0.9999999999999997,0.03418861913501015,0.03418861913501016,6.938893903907228e-18,2.0295917411889246e-16,0.9988311383216412,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
22,165955,0.01,7,0,[],4.663933865267212e-15,3.219646771412954e-15,5.147469590576823e-15,0.9999999999999997,0.03418861913501015,0.03418861913501016,6.938893903907228e-18,2.0295917411889246e-16,0.9988311383216412,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
22,165955,0.02,7,0,[],4.663933865267212e-15,3.219646771412954e-15,5.147469590576823e-15,0.9999999999999997,0.03418861913501015,0.03418861913501016,6.938893903907228e-18,2.0295917411889246e-16,0.9988311383216412,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
22,165955,0.05,6,1,[7],0.15717380057864283,0.09698541698317042,0.010079487771435214,0.9999492006728464,0.035641815334464026,0.03418861913501016,0.001453196199453867,0.042505261581790785,0.998729660999664,-0.00010147732197718362,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
22,165955,0.1,5,2,"[6, 7]",0.47499723795171717,0.38782085634512214,0.054109542040576594,0.9985350056258225,0.06397876190779735,0.03418861913501016,0.029790142772787187,0.87134676762304,0.9959067180247454,-0.002924420296895769,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
23,165965,0.001,7,0,[],2.765498953171741e-15,1.847889449733707e-15,2.257147637686916e-15,1.0,0.036984575444760255,0.03698457544476026,6.938893903907228e-18,1.8761588636513872e-16,0.9986321411791709,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
23,165965,0.005,7,0,[],2.765498953171741e-15,1.847889449733707e-15,2.257147637686916e-15,1.0,0.036984575444760255,0.03698457544476026,6.938893903907228e-18,1.8761588636513872e-16,0.9986321411791709,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
23,165965,0.01,7,0,[],2.765498953171741e-15,1.847889449733707e-15,2.257147637686916e-15,1.0,0.036984575444760255,0.03698457544476026,6.938893903907228e-18,1.8761588636513872e-16,0.9986321411791709,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
23,165965,0.02,7,0,[],2.765498953171741e-15,1.847889449733707e-15,2.257147637686916e-15,1.0,0.036984575444760255,0.03698457544476026,6.938893903907228e-18,1.8761588636513872e-16,0.9986321411791709,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
23,165965,0.05,6,1,[7],0.050822866143895286,0.03288097353307812,0.0028084789095454625,0.9999960562153308,0.03709090974288046,0.03698457544476026,0.00010633429812019479,0.002875098519895452,0.9986242644144455,-7.876764725356367e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
23,165965,0.1,5,2,"[6, 7]",0.49819349022878545,0.3758424251654152,0.05647672836205033,0.9984039158344286,0.06747678649950682,0.03698457544476026,0.03049221105474656,0.82445751203197,0.9954468832837,-0.003185257895470861,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
24,170394,0.001,7,0,[],1.7803868771880378e-15,3.608224830031759e-15,1.9886712276788882e-15,1.0,0.13197480505839881,0.13197480505839873,8.326672684688674e-17,6.309289626155588e-16,0.9825826508297977,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
24,170394,0.005,7,0,[],1.7803868771880378e-15,3.608224830031759e-15,1.9886712276788882e-15,1.0,0.13197480505839881,0.13197480505839873,8.326672684688674e-17,6.309289626155588e-16,0.9825826508297977,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
24,170394,0.01,7,0,[],1.7803868771880378e-15,3.608224830031759e-15,1.9886712276788882e-15,1.0,0.13197480505839881,0.13197480505839873,8.326672684688674e-17,6.309289626155588e-16,0.9825826508297977,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
24,170394,0.02,7,0,[],1.7803868771880378e-15,3.608224830031759e-15,1.9886712276788882e-15,1.0,0.13197480505839881,0.13197480505839873,8.326672684688674e-17,6.309289626155588e-16,0.9825826508297977,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
24,170394,0.05,6,1,[7],0.8673599939936958,1.5083365897705008,0.11103369275382936,0.9938166425822471,0.17184615398582026,0.13197480505839873,0.03987134892742153,0.30211333829800463,0.9704688993602817,-0.012113751469515988,3,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
24,170394,0.1,5,2,"[6, 7]",0.8749793550420841,1.5874387268584291,0.11781541396917868,0.9930355120695694,0.17622729617028196,0.13197480505839873,0.04425249111188323,0.3353101456925904,0.9689439400845117,-0.013638710745285998,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
25,170396,0.001,7,0,[],2.776963302778307e-15,5.384581669432009e-15,5.143776506482921e-15,1.0,0.10855730909459962,0.10855730909459965,2.7755575615628914e-17,2.556767098145527e-16,0.9882153106421395,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
25,170396,0.005,7,0,[],2.776963302778307e-15,5.384581669432009e-15,5.143776506482921e-15,1.0,0.10855730909459962,0.10855730909459965,2.7755575615628914e-17,2.556767098145527e-16,0.9882153106421395,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
