realization_index,shot,feature,display_name,max_abs_diff,max_rel_diff,rmse_diff,pearson_corr,mean_diff,std_diff,n_mismatch_gt_1e-12,status
28,187017,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
28,187017,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
28,187017,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
28,187017,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
28,187017,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
28,187017,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
28,187017,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
29,187018,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
30,187019,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
31,187020,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
32,187021,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
33,187022,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
34,187024,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
35,189646,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
36,189647,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
37,189649,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
38,189650,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
39,189651,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
40,189652,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
41,195261,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
42,195264,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
43,195265,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
44,195266,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
45,195267,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
46,195268,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
47,195269,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
48,195273,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
49,195274,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
50,195626,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
51,195638,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
52,195642,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
53,195645,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
54,195647,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,d[kappa]/d[betan],D_betaN kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,d[betan]/d[t],dot beta_N,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
55,195648,d[li]/d[betan],D_betaN l_i,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
56,195649,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0,0.0,0.0,1.0,0.0,0.0,0,EXACTLY_REPRODUCED
56,195649,d[kappa]/d[t],dot kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
56,195649,r[q95]/r[kappa],q95 / kappa,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0,EXACTLY_REPRODUCED
