realization_index,shot,sample_index,crossing_time,A_left,A_right,B_left,B_right,y,residual,den_kappa,den_betan,B_also_small
19,165043,518,2584.8154232170555,-0.01554672700551396,0.04947138718174404,0.004097558713296983,0.028366589396643802,-0.3709834115399331,0.001670019109488552,17.345832554042605,16.91044352816685,False
19,165043,523,2609.218737344379,0.00653980138445065,-0.012715119351101145,-0.0056484884031121245,-0.001766271042114719,-0.30322636682098547,0.0036654481895752045,17.630953291718807,17.292929793266904,False
19,165043,527,2628.006972642061,-0.0013843329871948695,0.0038088658767785333,-0.001550897868708835,-0.00032101840036249534,-0.33690809345910794,0.002017290856136611,17.38972411465172,17.1627822268584,False
19,165043,530,2642.9808161196624,0.0026183152372553087,-0.003989502977864601,-0.00029951308201284243,0.0012870646050652664,-0.03741283202549883,0.00020155449385445,17.28045872048245,17.24364882690607,True
19,165043,534,2662.2951893510517,-0.00943451080266311,0.012347337034648631,0.003413765756310711,-0.0033395920205684018,-0.575904213294792,0.00201960876531615,17.32631113730258,17.020948226642233,False
19,165043,539,2684.5016112497133,0.002940870573477472,-0.03653711219472655,-0.0019058638246577519,0.032397070747452385,0.9337505974622999,0.004651903479702346,17.423787127703292,17.239980729376086,False
19,165043,543,2705.6663253752263,-0.018503318905191857,0.018642655471833303,0.014467533367852062,0.006180226547124444,-1.4402164788482612,0.012181251432789031,16.951604586655257,16.884057568928352,False
19,165043,560,2787.587365645213,0.006390075168749121,-0.003909579506309768,-0.004494564823911388,-0.004120062914703945,0.25864232610653365,0.006147308729554546,17.50661158799107,17.298342356304858,False
19,165043,568,2825.6188573287914,-0.016732944927531745,0.012655731563799066,0.007820312395751872,-0.002926911638774356,-0.8445793132924322,0.0063119867405033725,17.15843814080749,16.901628398389715,False
19,165043,576,2865.22076403914,0.02011757501584599,-0.003646623798630788,0.00015986795008958183,-0.0006880700857079942,0.18070850624320745,0.0034755489802610895,17.51180797709768,17.5568500065102,True
19,165043,588,2922.693580589002,-0.05940806057664583,0.009757474045921644,0.05912072719913909,4.2036418016283956e-05,-0.1456370844412943,-0.05046871046444604,17.316809454575868,16.167674248376635,False
19,165043,594,2948.311543270969,0.010315064847052802,-0.03803790883344005,-0.0026481488742759757,0.022548245542541333,1.6229303675959632,0.019388780858281107,17.392244811025712,17.37928459692513,False
19,165043,601,2982.850559821029,-0.005300301973875099,0.006959893418020391,-0.0007476880824510838,-0.004460261945710127,-0.24637922418619534,0.0020535723707265363,17.429136273632345,17.08887772433916,False
19,165043,610,3024.2459863865606,0.0020288313475079756,-0.02201983965983456,-0.0017074049445588491,0.005788439422184767,1.1153022358389049,0.003970165082574972,17.379462762727332,17.22611902500153,False
19,165043,619,3067.3172232755073,-0.0016558378710804789,0.01744928972690374,-0.004601631567323651,-0.007469108167596852,1.3867462917436404,0.002305404539873823,17.43541174126048,17.154802433565248,False
19,165043,635,3144.7259910118737,0.011189414921767171,-0.03089930389766482,-0.0012490757180433703,0.019852141888510512,0.41718969266788447,0.005917184290386512,17.387156832358215,17.396043390433427,False
19,165043,652,3228.3976680991923,-0.03637607184522362,0.011865168792730585,0.024564442989570365,-0.005861898487423478,-0.2850174362247676,-0.014196628252320487,17.245704513085595,16.554761733412946,False
19,165043,659,3262.160356060826,0.02541738410882788,-0.0059321320760027385,0.003285537689341533,-0.001981828703907082,-0.02542583617890046,-0.0039317959337901755,17.514133224539894,17.65870994931723,False
19,165043,672,3322.330067765927,-0.020561841434948547,0.03259319701316721,0.010365372046750834,0.016656364476463802,-0.47151583136031033,-0.0006701382882509099,17.212617026040505,16.830453939378906,False
19,165043,707,3489.008067633364,0.004642673422688204,-0.016070019362698917,-0.010736806182528985,-0.004793024176457148,0.2719501221727405,0.01199938178703841,17.810557214925677,17.246201918527394,False
19,165043,709,3501.470062066095,-0.01607001936269903,0.0033189211923994044,-0.004542287208310279,-0.009962294250952505,-1.9367388540614452,0.03566571809357133,17.801824959773302,16.87252542988347,False
19,165043,723,3568.3222859410635,0.0035665197401881787,-0.0008828024805568324,-0.004392058377049185,-0.008933252758869182,-0.23073724972434453,0.0035691294211123437,17.46961868803583,17.248487925565726,False
19,165043,731,3605.8985336513847,-0.009377263463891339,0.004930706276132568,0.003109223707793759,-0.0008805443497467584,-0.48772530395019786,0.0014643049653546014,17.292708435637604,17.02418778716105,False
19,165043,743,3660.2428719382337,0.000165759135511645,-0.011775493533375703,-0.0033684248732941445,-0.00010570420985692955,-0.7911783190614509,0.003237279839090834,17.46640569629096,17.186107541104622,False
19,165043,756,3725.300972080392,-0.007478259582762603,0.004748008047896546,-0.0003100268660647962,-0.003624961193167028,0.3000835439720101,-0.0019340757722748902,17.37618721461132,17.052934227876953,True
19,165043,761,3750.4139539209914,0.0037764527873335174,-0.000612158990228262,-0.0036815473886740845,-0.0030444059766154613,0.7339451905946203,0.006453256749441416,17.520338271688885,17.24901384775044,False
19,165043,768,3782.7299735019787,-0.034260059038615065,0.02145881877619904,0.030598542318472963,0.0026916977271502617,-0.48915976636681324,-0.013839899843429981,16.870893032641195,16.61499142960622,False
19,165043,773,3808.4548749313853,0.04810387464780319,-0.00040615684058842305,0.025156263403599048,-0.0015414174428819048,0.37860520498277617,-0.006943886082103667,17.64954693050224,18.099393746211522,False
19,165043,778,3828.045864543578,-0.000345035784188652,0.0036514772377280735,-0.004410525569253357,-0.005649801086501738,-0.3047798861439848,0.004515685536277014,17.576440997295236,17.169558109671698,False
19,165043,780,3839.926817848864,0.0036514772377281846,-0.0027594743291253776,-0.005519211111009398,-0.0034277537194418004,-0.33530708795719105,0.004294844911685358,17.642648606345663,17.238706637081954,False
19,165043,786,3867.336803812318,-0.005205923961638437,0.012233095366945057,0.0015567927259692426,7.697144534546526e-06,-0.5458802190396852,0.0012850181865127208,17.28828101034733,17.099877801260323,False
19,165043,794,3904.230438864769,0.00042278905386861076,-0.04339335858894533,-0.0003309895157709528,0.038963250411738724,0.014110308995746713,0.00033695519996075445,17.31829904681755,17.200666323755453,True
19,165043,798,3925.596834751753,-0.020737285017027318,0.022880383729017573,0.010210035031005172,-6.27419814609861e-05,-0.1183667975966108,-0.007755429012690593,17.24617982569095,16.825192384122197,False
