realization_index,shot,sample_index_left,sample_index_right,value_left,value_right,crossing_time
1,159310,826,827,0.012589943437946172,-0.0031403735046159342,4205.089557887835
1,159310,828,829,-0.003140373504615712,0.0027958792830917734,4213.6717171151995
1,159310,841,842,0.00845464524408801,-0.007307578561203121,4278.248721600604
1,159310,845,846,-0.019762044407007462,0.0036371797749764623,4299.63728155572
1,159310,854,855,0.0175861549841958,-0.010379776169246235,4343.248143526465
1,159310,857,858,-0.01037977616924235,0.02057776542910128,4356.684705875112
1,159310,882,883,0.003439686364479888,-0.042746950337299694,4479.506019636219
1,159310,886,887,-0.0008323027898730073,0.05492338284482934,4499.068983566856
1,159310,915,916,0.004547606938176796,-0.0024901880649846886,4646.1776425253565
1,159310,918,919,-0.0014120535859751815,0.0002595269940047773,4662.057425246343
1,159310,921,922,0.0008968872863743815,-0.011493953057091444,4673.11687939451
1,159310,939,940,-0.009802947774568804,0.007814789814877043,4764.883624725395
1,159310,955,956,0.007518390539605568,-0.007134245837872255,4844.102927801569
1,159310,958,959,-0.0026409632515632664,0.01272714036420719,4857.3026271269455
1,159310,975,976,0.014871361435145114,-0.04370584621762841,4942.108874552684
1,159310,983,984,-0.0044123675215651526,0.04335308841705743,4981.024258488578
1,159310,986,987,0.039852044185582636,-0.0036705444552057598,5000.00553314001
1,159310,995,996,-0.03140291224838809,0.011403907524194512,5043.783456772823
2,160715,275,276,0.058581174227654076,-0.011038319802851526,1420.0717989384407
2,160715,280,281,-0.007209671807021478,0.05635068615958139,1440.5109578883294
2,160715,293,294,0.0096538500345833,-0.00329178402186614,1505.7342092299118
2,160715,295,296,-0.003291784021866695,0.0015668840198473921,1514.9767709303528
2,160715,301,302,0.012236084119035762,-0.007736472496085223,1543.3732395530974
2,160715,304,305,-0.007736472496086666,0.010848895997325525,1556.7870762682046
2,160715,309,310,0.0011557770627698138,-0.04164075776491616,1578.847007027695
2,160715,313,314,-0.030019708190871852,0.00780238392727306,1601.6531351212982
2,160715,409,410,0.043432371159588534,-0.01520245954013022,2060.7084736965867
2,160715,417,418,-0.049328290352668724,0.019899060986275696,2098.849423581806
2,160715,443,444,0.04141762075464739,-0.00687849934174356,2223.939415824598
2,160715,446,447,-0.008621521384304498,0.024380923503455554,2235.439658709208
2,160715,488,489,0.04302151483044181,-0.0398528889993911,2437.6210806830354
2,160715,493,494,-0.053931129767282204,0.03703860971598594,2461.896173685017
2,160715,535,536,0.03384243929803632,-0.00544621190407002,2664.1285714241826
2,160715,538,539,-0.005446211904072795,0.0236912440005711,2675.25501655121
2,160715,811,812,0.0025967589516942002,-0.024354692357428487,3980.98119214531
2,160715,814,815,-0.02435469235742893,0.004433442052791725,3998.9212595389754
2,160715,861,862,0.02923818191351646,-0.013763480230718717,4222.996668727463
2,160715,864,865,-0.016176167839268563,0.010549911019345992,4236.992796093197
2,160715,915,916,0.03342051770197385,-0.009595486331629544,4481.82198152268
2,160715,919,920,-0.00719623560667404,0.038228422826183106,4498.000604737705
2,160715,945,946,0.0002891261666215783,-0.029000243372173884,4621.686013285285
2,160715,948,949,-0.020773441720300934,0.02530082999256389,4638.14935078606
3,160717,278,279,0.012044432648537273,-0.05886758285056448,1420.0740319165736
3,160717,283,284,-0.005358711600977006,0.008199971276876217,1444.865433357924
3,160717,295,296,0.0069373600176309,-0.03805544552980333,1500.6549815649864
3,160717,298,299,-0.0388325079836046,0.003574238342222147,1518.5012721461385
3,160717,362,363,0.02508017259505868,-0.005362868756748962,1821.7086958155587
3,160717,366,367,-0.012442340843832445,0.012237123666843597,1839.169697479256
3,160717,446,447,0.0911473008339817,-0.0051058931489974535,2220.824663885557
3,160717,451,452,-0.020938952532181143,0.04495184196558466,2241.5617433722437
3,160717,481,482,0.0015592080617171655,-0.023114289057769688,2382.686671984293
3,160717,484,485,-0.007259630939579376,0.04169687846514036,2397.323673635132
3,160717,501,502,0.03618558029214103,-0.005518306654934135,2481.3920316774697
3,160717,505,506,-0.024074134496863797,0.010809197456227437,2499.5273855489627
3,160717,519,520,0.015537482402765312,-0.004380585475939225,2566.376061385143
3,160717,521,522,-0.004380585475941445,0.007544191157269342,2573.9068039668205
3,160717,569,570,0.03779338316859171,-0.005420925831136292,2804.0456960379643
3,160717,577,578,-0.008567705601800202,0.027458619721563715,2838.980148621641
3,160717,721,722,0.0010449816569245707,-0.03087328555525648,3521.204644879195
3,160717,725,726,-0.005872436009608517,0.017673534782321254,3541.2102977205104
3,160717,772,773,0.0010801592935474336,-0.032225318659704905,3763.1689593858637
3,160717,783,784,-0.011650715449913696,0.051127756129731194,3816.0842772543747
3,160717,796,797,0.07359220377983233,-0.00781309185179857,3881.1704026336797
3,160717,801,802,-0.003970582479672746,0.042283559031372486,3901.01074406716
3,160717,825,826,0.019268165338715226,-0.005354863807630839,4018.1823539179936
3,160717,834,835,-0.024065369225163336,0.06060801953841488,4058.517990792786
3,160717,851,852,0.013741382412488123,-0.02100928008033598,4139.700894438196
3,160717,864,865,-0.01133588625821813,0.04541561914491943,4200.450045829688
3,160717,881,882,0.04190358191376409,-0.019729428964828877,4283.383305010587
3,160717,890,891,-0.003155725025923095,0.029993043285449383,4323.309129542401
3,160717,944,945,0.00019531775444225907,-0.02900444028301985,4579.088254852615
3,160717,952,953,-0.02031187044359728,0.006303017950661571,4620.6327721270845
4,160719,13,14,0.005359777005091493,-0.011057190095026814,164.34439448870452
4,160719,24,25,-0.010897280729176617,0.009588047660904708,218.1809651704617
4,160719,158,159,0.013586318168891665,-0.0024193701155031944,863.5047037106931
4,160719,162,163,-0.0014363904247985948,0.0018038750875845055,880.7741964794252
4,160719,279,280,0.02226752328504522,-0.021334139775391225,1443.2230413552027
4,160719,292,293,-0.014459392691143713,0.00380659213590806,1507.030945835814
4,160719,294,295,0.00380659213590806,-0.007269428700471425,1514.4878773273078
4,160719,303,304,-0.03521948472185987,0.03777433676417308,1558.3952231803098
4,160719,341,342,0.03235473602120309,-0.01868207454365023,1741.6933655906619
4,160719,345,346,-0.01378341787525783,0.021544977718838787,1759.7399903323674
4,160719,387,388,0.013339568528282664,-0.024102454385153238,1961.365674239032
4,160719,394,395,-0.0003008509887583166,0.024638150403803016,1993.3433346325432
4,160719,408,409,0.04658233486980623,-0.02728814283556147,2063.577877810828
4,160719,411,412,-0.027288142835556806,0.004403687581787885,2079.0985417073503
4,160719,416,417,0.019125834312060275,-0.001719503640442932,2103.392260806782
4,160719,423,424,-0.02084795322702271,0.010667985569358773,2135.793690797152
4,160719,446,447,0.01441017911667386,-0.0005612299177502056,2247.743081134366
4,160719,448,449,-0.0005612299177502056,0.006250835283874379,2253.1235031664373
4,160719,470,471,0.03650052940427728,-0.01462137179756462,2361.856742427293
4,160719,475,476,-0.005981760715717543,0.0015529858809764097,2386.2630560220928
4,160719,495,496,0.006810790149872181,-0.016052129622729727,2479.9698022167995
4,160719,499,500,-0.0014012006033191637,0.03418076292688388,2497.945707336001
4,160719,511,512,0.0022827425642596433,-0.0021951309639081096,2557.8595971960003
4,160719,519,520,-0.0011186305845656275,0.014119929755562755,2594.1989358515957
4,160719,541,542,5.106382407660259e-05,-0.0036111352567409494,2699.6119534987315
4,160719,544,545,-0.0039593781721953825,0.012522930522936848,2715.1125564181048
4,160719,582,583,0.004881629442530677,-0.00941841373522967,2898.169044149321
4,160719,586,587,-0.016571353450210102,0.012612449077362697,2918.474994219727
4,160719,600,601,0.005985635517553267,-0.0007912322499490365,2987.2532339177337
4,160719,602,603,-0.0007912322499492586,0.012559478788366607,2992.9034068769597
4,160719,645,646,0.006935237921861015,-0.021124924436057513,3200.3990661957323
4,160719,649,650,-0.007178819966692784,0.018919807887120443,3219.7511026419406
4,160719,661,662,0.025080535609443122,-0.004926955400946009,3280.0990342398486
4,160719,669,670,-0.0071403529544354916,0.00554437433938515,3317.2237870659765
4,160719,703,704,0.015232480541399807,-0.02281190439236458,3479.795507856141
4,160719,707,708,-0.02808709044526736,0.003593974599965133,3501.3492558954886
4,160719,749,750,0.014561753764769425,-0.0024044317507094792,3703.0018541102017
4,160719,752,753,-0.006589757352782222,0.009694057551915214,3715.2360020399337
4,160719,758,759,0.0117801757216639,-0.001993644896425617,3746.227715141559
4,160719,760,761,-0.001993644896424729,0.0012803512195048716,3754.6532228589313
4,160719,765,766,0.01748267907678447,-0.006556016409619891,3779.244216830603
4,160719,770,771,-0.00642769159515888,0.018724839790414727,3801.0002605271266
4,160719,787,788,0.0026184421072337205,-0.005232910914289124,3883.0510659176157
4,160719,803,804,-0.011254880672675771,0.030197530361465108,3959.6250335960212
4,160719,820,821,0.0025983304041922173,-0.002805126432881111,4042.307137286998
4,160719,827,828,-0.005093458863676625,0.01567893692228095,4074.8063148799306
4,160719,841,842,0.004330949015413199,-0.008972784171684234,4142.455128196256
4,160719,844,845,-0.008421796779315871,0.015262584165403048,4157.01291847491
4,160719,853,854,0.004254512135843491,-0.00785655599180446,4200.232674801247
4,160719,856,857,-0.01184143512871294,0.009477289071658346,4215.627002534307
4,160719,874,875,0.003554107981490917,-0.001240927945359127,4303.000240395143
4,160719,877,878,-0.0018061556722233085,0.004947667307572234,4315.137438473982
4,160719,932,933,0.013350050424301263,-0.010596005341033443,4580.77789863821
4,160719,937,938,-0.0026310442530655953,0.004034003199200997,4604.018390435576
4,160719,948,949,0.023607483439593624,-0.0635191570454825,4656.272968346508
4,160719,954,955,-0.011688258355483372,0.005524665530007078,4687.060523116353
4,160719,983,984,0.005282279925596822,-0.01754523968029309,4824.239964866912
4,160719,994,995,-0.024448071004266936,0.03010152659174037,4878.13084291471
5,160720,406,407,0.035269360752234524,-0.0024095351963424605,2047.289595621591
5,160720,408,409,-0.0024095351963461242,0.03021896778049693,2052.7333466024156
5,160720,418,419,0.0006899114403536855,-0.04263924947550091,2100.3008760246853
5,160720,421,422,-0.04263924947548503,0.04982781196387431,2116.784352689273
5,160720,439,440,0.055085360988956555,-0.0331204393427138,2203.6864463452844
5,160720,442,443,-0.03312043934271358,0.042872475798511056,2217.1371445093823
5,160720,760,761,0.11229970261202316,-0.026938162324041115,3740.3712186415637
5,160720,765,766,-0.04781113151517902,0.03195422468092579,3763.302526995262
5,160720,786,787,0.03493888412818891,-0.04979097731251925,3862.881441717356
5,160720,793,794,-0.01070131200835045,0.05448541573239618,3895.185242901848
5,160720,810,811,0.13441842396496306,-0.0035839905218030266,3980.3959561708953
5,160720,815,816,-0.06466681214522818,0.030816157879990258,4002.8984078671647
5,160720,853,854,0.002297215907035133,-0.03048132428585082,4181.803132965929
5,160720,856,857,-0.02112683897634149,0.04644422689799621,4197.317140785498
5,160720,894,895,0.05794609614341506,-0.03811731959169251,4380.516991516459
5,160720,898,899,-0.05168733476123444,0.0578727711169007,4399.026011953557
6,160721,15,16,0.0046305127104340205,-0.0006679154152496869,175.94805376162765
6,160721,25,26,-0.019250411693879976,0.00010012657074731646,224.16847243247653
6,160721,134,135,0.015819652290058883,-0.001581752502846201,743.0847634694575
6,160721,137,138,-0.006261949054187865,0.004330889052192588,755.8632355197303
6,160721,151,152,0.015280522525184081,-0.015036133364798254,822.1504202265879
6,160721,154,155,-0.016759840756460975,0.0010363469102123712,838.5293271034769
6,160721,160,161,0.0032754806487422794,-0.00408117419215015,864.7503403309574
6,160721,163,164,-0.0021537808152837234,0.0030977322014271724,878.8763789052505
6,160721,276,277,0.03040342497084414,-0.00014593950373764653,1420.0465472608105
6,160721,282,283,-0.0013847664948679617,0.001728474976321559,1446.0107634754638
6,160721,289,290,0.033481583672478,-0.007347102420494966,1481.149758144859
6,160721,301,302,-0.018142881605954897,0.009214504749585961,1537.575722128605
6,160721,319,320,0.018125336247166057,-0.007678465552721447,1623.5227646488984
6,160721,335,336,-0.013748654940315852,0.06617658608873533,1697.2268055673917
6,160721,365,366,0.03182998393835024,-0.00803637257204326,1843.1446550257515
6,160721,368,369,-0.01408922253447975,0.008082103927357753,1856.661644745012
6,160721,385,386,0.036606726632432696,-0.023464816814618095,1937.5329623857103
6,160721,393,394,-0.0024356182773228596,0.024820394267740964,1973.1709077610656
6,160721,416,417,0.01592209206641282,-0.009752254567983454,2085.2821316443324
6,160721,423,424,-0.0843027798167536,0.0286608905937904,2119.2341834605613
6,160721,433,434,0.02244082897079902,-0.0023473603185431013,2167.6363002196426
6,160721,440,441,-0.04047723155164329,0.041511212135288855,2199.026339933076
6,160721,449,450,0.041999742259652306,-0.017669636997134863,2242.9077535999963
6,160721,456,457,-0.010409728715644717,0.01084868014817153,2275.238344907852
6,160721,486,487,0.027785977337696277,-0.010289321992144052,2419.3156399058116
6,160721,491,492,-0.006921244872393206,0.027011366667923142,2440.632759094317
6,160721,516,517,0.0034697378858092875,-0.004563649168105366,2560.8299616133986
6,160721,520,521,-0.0009622612022978094,0.00925547751800293,2578.278609182814
6,160721,529,530,0.006850632156370051,-0.028131095455117272,2621.642980728207
6,160721,532,533,-0.028131095455116717,0.015582300088744505,2638.0693659256867
6,160721,558,559,0.016477156499187018,-0.006541378893293648,2762.2893908598244
6,160721,562,563,-0.005703205680496537,0.005413324417004151,2780.3810300700075
6,160721,566,567,0.007358495588539515,-0.00029092043129852474,2801.577720928896
6,160721,570,571,-0.0037895391919342547,0.004181816064455668,2818.3172541739627
6,160721,574,575,0.0105920480021795,-0.00020439773004321538,2839.7842963135718
6,160721,588,589,-0.000997732450041977,0.002252720137917663,2903.27476263848
6,160721,621,622,0.011754882222089535,-0.013066105054979293,3061.29543321779
6,160721,625,626,-0.0020545331450819715,0.023005446919576622,3078.4874550803534
6,160721,641,642,0.010960524472658828,-0.004548348602224972,3157.695153468958
6,160721,646,647,-0.015001992004086917,0.0073343250010732275,3181.3502285806126
6,160721,659,660,0.0009131878163822771,-0.012161689125187669,3240.4208026710667
6,160721,663,664,-0.004185849560309429,0.005166818134641038,3261.2781878585197
6,160721,666,667,0.006802509708609739,-0.0017873307444056241,3277.2122531096165
6,160721,675,676,-0.02320574470211967,0.007706944320615139,3319.8957977545815
6,160721,726,727,0.012429048933092157,-0.0032456778990861412,3563.0838844148007
6,160721,729,730,-0.005595285368975134,0.010625117007547757,3575.242838526566
6,160721,756,757,0.004132648696898444,-0.001494819458704666,3705.738264135309
6,160721,758,759,-0.0014948194587042218,0.004440676679713262,3712.9681846357726
6,160721,768,769,0.004194248356172325,-0.0029556225182540974,3762.2076703213306
6,160721,771,772,-0.0039040230990146085,0.0043064239967276485,3775.9715659113954
6,160721,780,781,0.014882343658726538,-0.002240706431890782,3820.7270955292083
6,160721,784,785,-0.012971067752392984,0.008869623494456191,3838.4734865850314
6,160721,797,798,0.023232884665855047,-0.002851957863158394,3901.8252490260375
6,160721,801,802,-0.010211256486323483,0.012454057677405372,3918.7860007464756
6,160721,810,811,0.01815167475763213,-0.0015716216163401686,3963.9043270053044
6,160721,813,814,-0.0036266597179629434,0.010992323156759576,3974.994827053504
6,160721,830,831,0.007086164902819991,-0.00019192634093123662,4059.4472732553104
6,160721,844,845,-0.0011641133076395471,0.03293641882577347,4121.673371181368
6,160721,894,895,0.0065086935517131295,-0.002233169226888765,4363.280407146428
6,160721,899,900,-0.00020428032947561459,0.00015060370687436375,4386.2978433314165
6,160721,906,907,0.00823182454503979,-0.009019164725805329,4419.179932485638
6,160721,911,912,-0.0016330456512035907,0.012057694592042978,4441.296977256044
6,160721,948,949,0.016374679638998746,-0.0008333047653928949,4621.546932305481
6,160721,957,958,-0.009477987182684333,0.05901123766280092,4660.552563783726
6,160721,972,973,0.00040310117820163693,-0.003524952602517728,4731.848865324245
7,161136,40,41,0.0027748148377129134,-0.002627507756949532,297.39798177056747
7,161136,45,46,-0.00041878311885990005,0.00953568376609204,319.42677263730184
7,161136,287,288,0.016089293880439892,-0.01834691050872428,1498.7153211299994
7,161136,308,309,-0.008497942820056337,0.004827710108891603,1601.7001790163536
7,161136,312,313,0.003598859530086318,-0.004919791528418038,1620.1112986696664
7,161136,319,320,-0.0010035443598885863,0.005113205434830181,1652.9061130868913
7,161136,324,325,0.023690538195480393,-0.0008954723734937442,1681.1181169144124
7,161136,328,329,-0.016616786121079086,0.005576763795159034,1699.531125261061
7,161136,349,350,0.009950828137258005,-0.00834845366514303,1800.6896778640814
7,161136,353,354,-0.00823439945935045,0.0071378367411460975,1820.1083880255394
7,161136,382,383,0.010951410068594125,-0.001710509738765853,1962.7818661469357
7,161136,385,386,-0.00551709800965372,0.006246539062882306,1975.4495689198434
7,161136,397,398,0.00010107871443099103,-0.003370463327394879,2031.684318588269
7,161136,403,404,-0.006619803481572095,0.00819096407590747,2062.904215174335
7,161136,424,425,0.007743569596920019,-0.014151942466541945,2164.6058470875078
7,161136,431,432,-0.007555347000700374,0.000860658797673497,2201.3043565248317
7,161136,435,436,0.0040561939326350105,-0.0038754281307735727,2218.883174524784
7,161136,439,440,-0.00861118541505379,0.0005323740695886148,2240.4349703320863
7,161136,443,444,0.0077568905461011806,-0.004462333353436709,2258.3999096666985
7,161136,447,448,-0.01666596204385551,0.025822569483857194,2276.6781324775534
7,161136,460,461,0.01076881485239789,-0.0072075949586101196,2340.9232637798696
7,161136,465,466,-0.0011004399245425622,0.0036765101751865537,2363.452498641024
7,161136,472,473,0.004840517194829808,-0.012813901373290526,2397.717478201378
7,161136,477,478,-0.0011266261660469734,0.016763491788746365,2421.0127877518457
7,161136,489,490,0.046231295605293266,-0.0030368954443651397,2483.6457044516505
7,161136,492,493,-0.013139651305872024,0.028429569744302774,2495.2122885388158
7,161136,505,506,0.013901284180923401,-0.015943548234475968,2559.1795956703004
7,161136,514,515,-0.020563400447229596,0.011031866640751176,2603.8607166214997
7,161136,550,551,0.004793652470977738,-0.002933657148450175,2778.8361098681034
7,161136,554,555,-0.008879411124796177,0.018643697730577724,2796.845949746972
7,161136,567,568,0.014042534691311559,-0.010302609353273984,2861.3215995953033
7,161136,574,575,-0.003944452137542576,0.00612274568951654,2894.47349654511
7,161136,592,593,0.0024693153092057996,-0.1267271795478081,2980.2223292774906
7,161136,596,597,-0.05946710565810376,0.004341923563047745,3004.1210780385527
7,161136,604,605,0.04478652121140292,-0.007470765173639871,3042.673023831837
7,161136,607,608,-0.02482517856789357,0.009646105746801692,3056.6008594339046
7,161136,613,614,0.01948097640569768,-0.00638981117195736,3085.947897049731
7,161136,615,616,-0.00638981117195736,0.009815206853655334,3093.9320785112614
7,161136,621,622,0.02198894881465896,-0.014846785834599752,3124.105090538011
7,161136,625,626,-0.004825036212800837,0.0025703539051035174,3143.8332233350975
7,161136,628,629,0.002077415106068181,-0.018754916000515043,3155.7381435038055
7,161136,640,641,-0.027447931501831557,0.016984721209472697,3216.6326486081143
7,161136,645,646,0.056853692659151744,-0.00443460045779942,3242.4629129898217
7,161136,653,654,-0.017334696119728044,0.005561026616185738,3280.549745159268
7,161136,658,659,0.0019405502710972966,-0.00934211973623067,3302.0261309782827
7,161136,665,666,-0.012331038575375208,0.00426086563514938,3338.856600330632
7,161136,674,675,0.016491089371538314,-0.011617315870434353,3381.876221667485
7,161136,677,678,-0.017536631937812297,0.0017937787709331188,3398.028990474775
7,161136,682,683,0.02215592229065544,-0.0028092617774300166,3422.2557409138844
7,161136,686,687,-0.002675260228082399,0.020210994675610383,3437.9654109645858
7,161136,693,694,0.0007873399843305595,-0.0006400267325883391,3474.131904595123
7,161136,698,699,-0.009061681407669608,0.0064183647747472206,3498.618940050323
7,161136,711,712,0.0002472770647811151,-0.0011433011937168613,3559.8754811412314
7,161136,714,715,-0.001435016451966309,0.019501199526085533,3573.9375202402175
7,161136,727,728,0.00737713857679323,-0.0026582868542650573,3640.4191802488717
7,161136,731,732,-0.005701411617551444,0.008958161516886332,3658.1933157993244
7,161136,736,737,0.0031145277020512285,-0.01042074881414412,3681.74348195725
7,161136,739,740,-0.009975556552429543,0.014941932522201995,3697.1652591719326
7,161136,749,750,0.0006707254007026764,-0.0035695500695280824,3744.632711935949
7,161136,751,752,-0.0035695500695280824,0.02327422409861457,3754.2391965423526
7,161136,765,766,0.008231861532059126,-0.01280294872605059,3823.59970684266
7,161136,768,769,-0.008000921106905645,0.01156318650927568,3838.2790343557217
7,161136,805,806,0.02780777481248453,-0.060369354693688426,4017.811970354629
7,161136,814,815,-0.022802503738821867,0.05281713854363912,4061.5256628027437
7,161136,817,818,0.05281713854363945,-0.0208059241595816,4078.14226129339
7,161136,839,840,-0.0010464169544714963,0.008719505107023129,4182.193708675869
7,161136,842,843,0.0035120326124700174,-0.019652431819952243,4197.003642671645
7,161136,847,848,-0.015036318542124616,0.0022051229232779024,4224.831237273565
7,161136,855,856,0.026507364888769147,-0.03499833312044831,4261.601719874148
7,161136,862,863,-0.01754807530195901,0.012542384720395927,4296.393948968643
7,161136,867,868,0.039093219354945474,-0.013899929238662567,4321.46838272715
7,161136,871,872,-0.015618106081228489,0.0319742588005828,4338.934348355984
7,161136,876,877,0.010383387094289875,-0.014142283017863133,4363.720207999316
7,161136,879,880,-0.00958998872198924,0.009308394879845583,4378.722870357581
7,161136,884,885,0.007384573299009101,-0.005299313234429448,4403.409235023407
7,161136,887,888,-0.004856441018828317,0.05229571679247491,4415.584090750452
