shot,realization_index,dt_seconds,feature_or_residual,integrated_autocorrelation_samples,correlation_time_seconds
187018,29,0.005885568063180472,d[li]/d[betan],3.295541137701632,0.019396131670954164
187018,29,0.005885568063180472,residual,1.9749027658391396,0.011623424646509622
187018,29,0.005885568063180472,target,1.7243686418263782,0.010148889007483218
187019,30,0.005565247742860038,d[pcdiamag3]/d[kappa],3.8667307411186633,0.021519314529258163
187019,30,0.005565247742860038,d[kappa]/d[t],7.004518463185376,0.03898188056706388
187019,30,0.005565247742860038,r[q95]/r[kappa],33.43240394638629,0.1860596106010113
187019,30,0.005565247742860038,d[pcdiamag3]/d[betan],13.340881516009889,0.07424531074473724
187019,30,0.005565247742860038,d[kappa]/d[betan],18.598063269916143,0.103502829634469
187019,30,0.005565247742860038,d[betan]/d[t],21.737157651088847,0.120972667553915
187019,30,0.005565247742860038,d[li]/d[betan],9.206614307997674,0.05123708949696698
187019,30,0.005565247742860038,residual,2.15313935103758,0.011982753913425018
187019,30,0.005565247742860038,target,1.826552183554259,0.010165215416741414
187020,31,0.006025708203320391,d[pcdiamag3]/d[kappa],6.093571677182553,0.036718084842719705
187020,31,0.006025708203320391,d[kappa]/d[t],6.541391611552062,0.03941651709486046
187020,31,0.006025708203320391,r[q95]/r[kappa],29.918790937684594,0.18028190398663385
187020,31,0.006025708203320391,d[pcdiamag3]/d[betan],13.446564328428632,0.08102507298028776
187020,31,0.006025708203320391,d[kappa]/d[betan],14.587650713184587,0.08790092656960892
187020,31,0.006025708203320391,d[betan]/d[t],17.71032754354152,0.10671726596260922
187020,31,0.006025708203320391,d[li]/d[betan],10.997962435159142,0.06627051246534794
187020,31,0.006025708203320391,residual,2.6540431801059037,0.015992489762330683
187020,31,0.006025708203320391,target,1.7524863766278467,0.010559971535853644
187021,32,0.005885568063180472,d[pcdiamag3]/d[kappa],7.45409373804457,0.04387157604458866
187021,32,0.005885568063180472,d[kappa]/d[t],7.193124128010626,0.04233562164231222
187021,32,0.005885568063180472,r[q95]/r[kappa],29.844676681532086,0.1756528759327722
187021,32,0.005885568063180472,d[pcdiamag3]/d[betan],18.18629307110831,0.10703666568695537
187021,32,0.005885568063180472,d[kappa]/d[betan],19.438667700883922,0.11440760181110018
187021,32,0.005885568063180472,d[betan]/d[t],23.74413779182171,0.13974773907530236
187021,32,0.005885568063180472,d[li]/d[betan],9.111556542259299,0.05362668619098442
187021,32,0.005885568063180472,residual,1.98251362686861,0.011668218887117979
187021,32,0.005885568063180472,target,1.5115119805331767,0.008896106639740728
187022,33,0.005565247742860038,d[pcdiamag3]/d[kappa],3.484343710937395,0.019391235972642907
187022,33,0.005565247742860038,d[kappa]/d[t],5.939370149563966,0.033054066318871145
187022,33,0.005565247742860038,r[q95]/r[kappa],32.228925851778726,0.1793619568514151
187022,33,0.005565247742860038,d[pcdiamag3]/d[betan],15.610800783351419,0.08687797382378419
187022,33,0.005565247742860038,d[kappa]/d[betan],11.632764693492772,0.0647392174536826
187022,33,0.005565247742860038,d[betan]/d[t],21.307294881296965,0.11858037474459117
187022,33,0.005565247742860038,d[li]/d[betan],9.62617028809304,0.053572022468196145
187022,33,0.005565247742860038,residual,1.816234866011934,0.01010779698857662
187022,33,0.005565247742860038,target,8.783040328266797,0.04887979536233548
187024,34,0.006025708203320391,d[pcdiamag3]/d[kappa],3.143288358223021,0.018940538445545944
187024,34,0.006025708203320391,d[kappa]/d[t],5.826477230753755,0.03510865164581238
187024,34,0.006025708203320391,r[q95]/r[kappa],27.1720008707382,0.163730548547436
187024,34,0.006025708203320391,d[pcdiamag3]/d[betan],12.252890355498819,0.07383234192951453
187024,34,0.006025708203320391,d[kappa]/d[betan],13.17268913901057,0.07937478100472542
187024,34,0.006025708203320391,d[betan]/d[t],16.95187430829767,0.10214704808116544
187024,34,0.006025708203320391,d[li]/d[betan],13.146716203275004,0.0792182756727993
187024,34,0.006025708203320391,residual,2.975883081734203,0.01793180309772815
187024,34,0.006025708203320391,target,1.4008704326504144,0.008441236457810588
189646,35,0.004964647142259309,d[pcdiamag3]/d[kappa],3.775485409308188,0.018743952847963614
189646,35,0.004964647142259309,d[kappa]/d[t],8.074241502696172,0.04008576000227206
189646,35,0.004964647142259309,r[q95]/r[kappa],35.81280632822815,0.177797946593724
189646,35,0.004964647142259309,d[pcdiamag3]/d[betan],15.255647860734046,0.07573890855510762
189646,35,0.004964647142259309,d[kappa]/d[betan],7.656624410645219,0.038012438499662654
189646,35,0.004964647142259309,d[betan]/d[t],26.225186975809482,0.1301987995746686
189646,35,0.004964647142259309,d[li]/d[betan],6.002278925584121,0.029799196914944485
189646,35,0.004964647142259309,residual,4.514200627101132,0.022411413242922815
189646,35,0.004964647142259309,target,1.8678188382246403,0.009273061457450065
189647,36,0.004944627122239467,d[pcdiamag3]/d[kappa],9.848790682516126,0.04869859753002859
189647,36,0.004944627122239467,d[kappa]/d[t],8.41392595442773,0.04160372647877795
189647,36,0.004944627122239467,r[q95]/r[kappa],24.91219989888447,0.12318153929467546
189647,36,0.004944627122239467,d[pcdiamag3]/d[betan],31.969526382283437,0.15807738723498888
