realization_index,shot,tolerance,feature,coefficient,canonical_coefficient,delta
9,161145,1e-12,d[betan]/d[t],-0.6461773307879195,-0.6461773307879173,-2.220446049250313e-15
9,161145,1e-12,d[li]/d[betan],-0.0031664791209421797,-0.0031664791209423428,1.6306400674181987e-16
9,161145,1e-10,d[pcdiamag3]/d[kappa],0.1836892746804939,0.1836892746804905,3.3861802251067274e-15
9,161145,1e-10,d[kappa]/d[t],1.5945603348940955,1.5945603348940927,2.886579864025407e-15
9,161145,1e-10,r[q95]/r[kappa],0.010865793230825684,0.010865793230826846,-1.1622647289044608e-15
9,161145,1e-10,d[pcdiamag3]/d[betan],1.424050080383356,1.4240500803833593,-3.3306690738754696e-15
9,161145,1e-10,d[kappa]/d[betan],-2.0654662459354087,-2.0654662459354074,-1.3322676295501878e-15
9,161145,1e-10,d[betan]/d[t],-0.6461773307879195,-0.6461773307879173,-2.220446049250313e-15
9,161145,1e-10,d[li]/d[betan],-0.0031664791209421797,-0.0031664791209423428,1.6306400674181987e-16
9,161145,1e-08,d[pcdiamag3]/d[kappa],0.1836892746804939,0.1836892746804905,3.3861802251067274e-15
9,161145,1e-08,d[kappa]/d[t],1.5945603348940955,1.5945603348940927,2.886579864025407e-15
9,161145,1e-08,r[q95]/r[kappa],0.010865793230825684,0.010865793230826846,-1.1622647289044608e-15
9,161145,1e-08,d[pcdiamag3]/d[betan],1.424050080383356,1.4240500803833593,-3.3306690738754696e-15
9,161145,1e-08,d[kappa]/d[betan],-2.0654662459354087,-2.0654662459354074,-1.3322676295501878e-15
9,161145,1e-08,d[betan]/d[t],-0.6461773307879195,-0.6461773307879173,-2.220446049250313e-15
9,161145,1e-08,d[li]/d[betan],-0.0031664791209421797,-0.0031664791209423428,1.6306400674181987e-16
9,161145,1e-06,d[pcdiamag3]/d[kappa],0.1836892746804939,0.1836892746804905,3.3861802251067274e-15
9,161145,1e-06,d[kappa]/d[t],1.5945603348940955,1.5945603348940927,2.886579864025407e-15
9,161145,1e-06,r[q95]/r[kappa],0.010865793230825684,0.010865793230826846,-1.1622647289044608e-15
9,161145,1e-06,d[pcdiamag3]/d[betan],1.424050080383356,1.4240500803833593,-3.3306690738754696e-15
9,161145,1e-06,d[kappa]/d[betan],-2.0654662459354087,-2.0654662459354074,-1.3322676295501878e-15
9,161145,1e-06,d[betan]/d[t],-0.6461773307879195,-0.6461773307879173,-2.220446049250313e-15
9,161145,1e-06,d[li]/d[betan],-0.0031664791209421797,-0.0031664791209423428,1.6306400674181987e-16
10,161414,1e-12,d[pcdiamag3]/d[kappa],0.09597306455213318,0.09597306455213328,-9.71445146547012e-17
10,161414,1e-12,d[kappa]/d[t],0.2771417317728035,0.27714173177280355,-5.551115123125783e-17
10,161414,1e-12,r[q95]/r[kappa],-0.007658900805454015,-0.007658900805454891,8.760353553682876e-16
10,161414,1e-12,d[pcdiamag3]/d[betan],0.5755249191539981,0.5755249191539983,-2.220446049250313e-16
10,161414,1e-12,d[kappa]/d[betan],-0.319904704717553,-0.31990470471755406,1.0547118733938987e-15
10,161414,1e-12,d[betan]/d[t],0.7151503492860686,0.715150349286067,1.5543122344752192e-15
10,161414,1e-12,d[li]/d[betan],-0.0009556580383268869,-0.0009556580383259135,-9.733967104574859e-16
10,161414,1e-10,d[pcdiamag3]/d[kappa],0.09597306455213318,0.09597306455213328,-9.71445146547012e-17
10,161414,1e-10,d[kappa]/d[t],0.2771417317728035,0.27714173177280355,-5.551115123125783e-17
10,161414,1e-10,r[q95]/r[kappa],-0.007658900805454015,-0.007658900805454891,8.760353553682876e-16
10,161414,1e-10,d[pcdiamag3]/d[betan],0.5755249191539981,0.5755249191539983,-2.220446049250313e-16
10,161414,1e-10,d[kappa]/d[betan],-0.319904704717553,-0.31990470471755406,1.0547118733938987e-15
10,161414,1e-10,d[betan]/d[t],0.7151503492860686,0.715150349286067,1.5543122344752192e-15
10,161414,1e-10,d[li]/d[betan],-0.0009556580383268869,-0.0009556580383259135,-9.733967104574859e-16
10,161414,1e-08,d[pcdiamag3]/d[kappa],0.09597306455213318,0.09597306455213328,-9.71445146547012e-17
10,161414,1e-08,d[kappa]/d[t],0.2771417317728035,0.27714173177280355,-5.551115123125783e-17
10,161414,1e-08,r[q95]/r[kappa],-0.007658900805454015,-0.007658900805454891,8.760353553682876e-16
10,161414,1e-08,d[pcdiamag3]/d[betan],0.5755249191539981,0.5755249191539983,-2.220446049250313e-16
10,161414,1e-08,d[kappa]/d[betan],-0.319904704717553,-0.31990470471755406,1.0547118733938987e-15
10,161414,1e-08,d[betan]/d[t],0.7151503492860686,0.715150349286067,1.5543122344752192e-15
10,161414,1e-08,d[li]/d[betan],-0.0009556580383268869,-0.0009556580383259135,-9.733967104574859e-16
10,161414,1e-06,d[pcdiamag3]/d[kappa],0.09597306455213318,0.09597306455213328,-9.71445146547012e-17
10,161414,1e-06,d[kappa]/d[t],0.2771417317728035,0.27714173177280355,-5.551115123125783e-17
10,161414,1e-06,r[q95]/r[kappa],-0.007658900805454015,-0.007658900805454891,8.760353553682876e-16
10,161414,1e-06,d[pcdiamag3]/d[betan],0.5755249191539981,0.5755249191539983,-2.220446049250313e-16
10,161414,1e-06,d[kappa]/d[betan],-0.319904704717553,-0.31990470471755406,1.0547118733938987e-15
10,161414,1e-06,d[betan]/d[t],0.7151503492860686,0.715150349286067,1.5543122344752192e-15
10,161414,1e-06,d[li]/d[betan],-0.0009556580383268869,-0.0009556580383259135,-9.733967104574859e-16
11,165017,1e-12,d[pcdiamag3]/d[kappa],0.18318949267391738,0.18318949267392015,-2.7755575615628914e-15
11,165017,1e-12,d[kappa]/d[t],0.4368414783882173,0.4368414783882156,1.7208456881689926e-15
11,165017,1e-12,r[q95]/r[kappa],-0.021362530439979776,-0.02136253043998086,1.0824674490095276e-15
11,165017,1e-12,d[pcdiamag3]/d[betan],0.7475852638852526,0.7475852638852558,-3.219646771412954e-15
11,165017,1e-12,d[kappa]/d[betan],-0.44619364025573405,-0.4461936402557333,-7.216449660063518e-16
11,165017,1e-12,d[betan]/d[t],0.5349953017486591,0.534995301748658,1.1102230246251565e-15
11,165017,1e-12,d[li]/d[betan],-0.004335442071214153,-0.004335442071213472,-6.808789643208968e-16
11,165017,1e-10,d[pcdiamag3]/d[kappa],0.18318949267391738,0.18318949267392015,-2.7755575615628914e-15
11,165017,1e-10,d[kappa]/d[t],0.4368414783882173,0.4368414783882156,1.7208456881689926e-15
11,165017,1e-10,r[q95]/r[kappa],-0.021362530439979776,-0.02136253043998086,1.0824674490095276e-15
11,165017,1e-10,d[pcdiamag3]/d[betan],0.7475852638852526,0.7475852638852558,-3.219646771412954e-15
11,165017,1e-10,d[kappa]/d[betan],-0.44619364025573405,-0.4461936402557333,-7.216449660063518e-16
11,165017,1e-10,d[betan]/d[t],0.5349953017486591,0.534995301748658,1.1102230246251565e-15
11,165017,1e-10,d[li]/d[betan],-0.004335442071214153,-0.004335442071213472,-6.808789643208968e-16
11,165017,1e-08,d[pcdiamag3]/d[kappa],0.18318949267391738,0.18318949267392015,-2.7755575615628914e-15
11,165017,1e-08,d[kappa]/d[t],0.4368414783882173,0.4368414783882156,1.7208456881689926e-15
11,165017,1e-08,r[q95]/r[kappa],-0.021362530439979776,-0.02136253043998086,1.0824674490095276e-15
11,165017,1e-08,d[pcdiamag3]/d[betan],0.7475852638852526,0.7475852638852558,-3.219646771412954e-15
11,165017,1e-08,d[kappa]/d[betan],-0.44619364025573405,-0.4461936402557333,-7.216449660063518e-16
11,165017,1e-08,d[betan]/d[t],0.5349953017486591,0.534995301748658,1.1102230246251565e-15
11,165017,1e-08,d[li]/d[betan],-0.004335442071214153,-0.004335442071213472,-6.808789643208968e-16
11,165017,1e-06,d[pcdiamag3]/d[kappa],0.18318949267391738,0.18318949267392015,-2.7755575615628914e-15
11,165017,1e-06,d[kappa]/d[t],0.4368414783882173,0.4368414783882156,1.7208456881689926e-15
11,165017,1e-06,r[q95]/r[kappa],-0.021362530439979776,-0.02136253043998086,1.0824674490095276e-15
11,165017,1e-06,d[pcdiamag3]/d[betan],0.7475852638852526,0.7475852638852558,-3.219646771412954e-15
11,165017,1e-06,d[kappa]/d[betan],-0.44619364025573405,-0.4461936402557333,-7.216449660063518e-16
11,165017,1e-06,d[betan]/d[t],0.5349953017486591,0.534995301748658,1.1102230246251565e-15
11,165017,1e-06,d[li]/d[betan],-0.004335442071214153,-0.004335442071213472,-6.808789643208968e-16
12,165022,1e-12,d[pcdiamag3]/d[kappa],0.515953564933159,0.5159535649331588,2.220446049250313e-16
12,165022,1e-12,d[kappa]/d[t],0.45959038422724796,0.4595903842272494,-1.4432899320127035e-15
12,165022,1e-12,r[q95]/r[kappa],-0.044778157525043605,-0.04477815752504205,-1.5543122344752192e-15
12,165022,1e-12,d[pcdiamag3]/d[betan],0.41522246365055115,0.41522246365054927,1.887379141862766e-15
12,165022,1e-12,d[kappa]/d[betan],-0.22915829605757948,-0.22915829605758173,2.248201624865942e-15
12,165022,1e-12,d[betan]/d[t],0.46011962854986876,0.46011962854986793,8.326672684688674e-16
12,165022,1e-12,d[li]/d[betan],0.03407213596599745,0.034072135965997036,4.163336342344337e-16
12,165022,1e-10,d[pcdiamag3]/d[kappa],0.515953564933159,0.5159535649331588,2.220446049250313e-16
12,165022,1e-10,d[kappa]/d[t],0.45959038422724796,0.4595903842272494,-1.4432899320127035e-15
12,165022,1e-10,r[q95]/r[kappa],-0.044778157525043605,-0.04477815752504205,-1.5543122344752192e-15
12,165022,1e-10,d[pcdiamag3]/d[betan],0.41522246365055115,0.41522246365054927,1.887379141862766e-15
12,165022,1e-10,d[kappa]/d[betan],-0.22915829605757948,-0.22915829605758173,2.248201624865942e-15
12,165022,1e-10,d[betan]/d[t],0.46011962854986876,0.46011962854986793,8.326672684688674e-16
12,165022,1e-10,d[li]/d[betan],0.03407213596599745,0.034072135965997036,4.163336342344337e-16
12,165022,1e-08,d[pcdiamag3]/d[kappa],0.515953564933159,0.5159535649331588,2.220446049250313e-16
12,165022,1e-08,d[kappa]/d[t],0.45959038422724796,0.4595903842272494,-1.4432899320127035e-15
12,165022,1e-08,r[q95]/r[kappa],-0.044778157525043605,-0.04477815752504205,-1.5543122344752192e-15
12,165022,1e-08,d[pcdiamag3]/d[betan],0.41522246365055115,0.41522246365054927,1.887379141862766e-15
12,165022,1e-08,d[kappa]/d[betan],-0.22915829605757948,-0.22915829605758173,2.248201624865942e-15
12,165022,1e-08,d[betan]/d[t],0.46011962854986876,0.46011962854986793,8.326672684688674e-16
12,165022,1e-08,d[li]/d[betan],0.03407213596599745,0.034072135965997036,4.163336342344337e-16
12,165022,1e-06,d[pcdiamag3]/d[kappa],0.515953564933159,0.5159535649331588,2.220446049250313e-16
12,165022,1e-06,d[kappa]/d[t],0.45959038422724796,0.4595903842272494,-1.4432899320127035e-15
12,165022,1e-06,r[q95]/r[kappa],-0.044778157525043605,-0.04477815752504205,-1.5543122344752192e-15
12,165022,1e-06,d[pcdiamag3]/d[betan],0.41522246365055115,0.41522246365054927,1.887379141862766e-15
12,165022,1e-06,d[kappa]/d[betan],-0.22915829605757948,-0.22915829605758173,2.248201624865942e-15
12,165022,1e-06,d[betan]/d[t],0.46011962854986876,0.46011962854986793,8.326672684688674e-16
12,165022,1e-06,d[li]/d[betan],0.03407213596599745,0.034072135965997036,4.163336342344337e-16
13,165026,1e-12,d[pcdiamag3]/d[kappa],0.14762952087289383,0.14762952087289602,-2.192690473634684e-15
13,165026,1e-12,d[kappa]/d[t],0.258682327212268,0.258682327212267,9.992007221626409e-16
13,165026,1e-12,r[q95]/r[kappa],-0.011367991523244763,-0.011367991523245961,1.1986939218999737e-15
13,165026,1e-12,d[pcdiamag3]/d[betan],0.5654543861518843,0.5654543861518834,8.881784197001252e-16
13,165026,1e-12,d[kappa]/d[betan],-0.2417732310499428,-0.24177323104994147,-1.3322676295501878e-15
13,165026,1e-12,d[betan]/d[t],0.7097233719002405,0.7097233719002398,6.661338147750939e-16
13,165026,1e-12,d[li]/d[betan],-0.0038948714797896276,-0.00389487147978935,-2.7755575615628914e-16
13,165026,1e-10,d[pcdiamag3]/d[kappa],0.14762952087289383,0.14762952087289602,-2.192690473634684e-15
13,165026,1e-10,d[kappa]/d[t],0.258682327212268,0.258682327212267,9.992007221626409e-16
13,165026,1e-10,r[q95]/r[kappa],-0.011367991523244763,-0.011367991523245961,1.1986939218999737e-15
13,165026,1e-10,d[pcdiamag3]/d[betan],0.5654543861518843,0.5654543861518834,8.881784197001252e-16
13,165026,1e-10,d[kappa]/d[betan],-0.2417732310499428,-0.24177323104994147,-1.3322676295501878e-15
13,165026,1e-10,d[betan]/d[t],0.7097233719002405,0.7097233719002398,6.661338147750939e-16
13,165026,1e-10,d[li]/d[betan],-0.0038948714797896276,-0.00389487147978935,-2.7755575615628914e-16
13,165026,1e-08,d[pcdiamag3]/d[kappa],0.14762952087289383,0.14762952087289602,-2.192690473634684e-15
13,165026,1e-08,d[kappa]/d[t],0.258682327212268,0.258682327212267,9.992007221626409e-16
13,165026,1e-08,r[q95]/r[kappa],-0.011367991523244763,-0.011367991523245961,1.1986939218999737e-15
13,165026,1e-08,d[pcdiamag3]/d[betan],0.5654543861518843,0.5654543861518834,8.881784197001252e-16
13,165026,1e-08,d[kappa]/d[betan],-0.2417732310499428,-0.24177323104994147,-1.3322676295501878e-15
13,165026,1e-08,d[betan]/d[t],0.7097233719002405,0.7097233719002398,6.661338147750939e-16
13,165026,1e-08,d[li]/d[betan],-0.0038948714797896276,-0.00389487147978935,-2.7755575615628914e-16
13,165026,1e-06,d[pcdiamag3]/d[kappa],0.14762952087289383,0.14762952087289602,-2.192690473634684e-15
13,165026,1e-06,d[kappa]/d[t],0.258682327212268,0.258682327212267,9.992007221626409e-16
13,165026,1e-06,r[q95]/r[kappa],-0.011367991523244763,-0.011367991523245961,1.1986939218999737e-15
13,165026,1e-06,d[pcdiamag3]/d[betan],0.5654543861518843,0.5654543861518834,8.881784197001252e-16
13,165026,1e-06,d[kappa]/d[betan],-0.2417732310499428,-0.24177323104994147,-1.3322676295501878e-15
13,165026,1e-06,d[betan]/d[t],0.7097233719002405,0.7097233719002398,6.661338147750939e-16
13,165026,1e-06,d[li]/d[betan],-0.0038948714797896276,-0.00389487147978935,-2.7755575615628914e-16
14,165027,1e-12,d[pcdiamag3]/d[kappa],0.336488459699908,0.3364884596999079,5.551115123125783e-17
14,165027,1e-12,d[kappa]/d[t],0.6083146987139958,0.6083146987139957,1.1102230246251565e-16
14,165027,1e-12,r[q95]/r[kappa],-0.04989768747264865,-0.04989768747264893,2.7755575615628914e-16
14,165027,1e-12,d[pcdiamag3]/d[betan],0.8844781106235389,0.8844781106235421,-3.219646771412954e-15
14,165027,1e-12,d[kappa]/d[betan],-0.5273113732191803,-0.5273113732191814,1.1102230246251565e-15
14,165027,1e-12,d[betan]/d[t],0.364333024891237,0.3643330248912371,-1.1102230246251565e-16
14,165027,1e-12,d[li]/d[betan],-0.017171055478906842,-0.01717105547890624,-6.036837696399289e-16
14,165027,1e-10,d[pcdiamag3]/d[kappa],0.336488459699908,0.3364884596999079,5.551115123125783e-17
14,165027,1e-10,d[kappa]/d[t],0.6083146987139958,0.6083146987139957,1.1102230246251565e-16
14,165027,1e-10,r[q95]/r[kappa],-0.04989768747264865,-0.04989768747264893,2.7755575615628914e-16
14,165027,1e-10,d[pcdiamag3]/d[betan],0.8844781106235389,0.8844781106235421,-3.219646771412954e-15
14,165027,1e-10,d[kappa]/d[betan],-0.5273113732191803,-0.5273113732191814,1.1102230246251565e-15
14,165027,1e-10,d[betan]/d[t],0.364333024891237,0.3643330248912371,-1.1102230246251565e-16
14,165027,1e-10,d[li]/d[betan],-0.017171055478906842,-0.01717105547890624,-6.036837696399289e-16
14,165027,1e-08,d[pcdiamag3]/d[kappa],0.336488459699908,0.3364884596999079,5.551115123125783e-17
14,165027,1e-08,d[kappa]/d[t],0.6083146987139958,0.6083146987139957,1.1102230246251565e-16
14,165027,1e-08,r[q95]/r[kappa],-0.04989768747264865,-0.04989768747264893,2.7755575615628914e-16
14,165027,1e-08,d[pcdiamag3]/d[betan],0.8844781106235389,0.8844781106235421,-3.219646771412954e-15
14,165027,1e-08,d[kappa]/d[betan],-0.5273113732191803,-0.5273113732191814,1.1102230246251565e-15
14,165027,1e-08,d[betan]/d[t],0.364333024891237,0.3643330248912371,-1.1102230246251565e-16
14,165027,1e-08,d[li]/d[betan],-0.017171055478906842,-0.01717105547890624,-6.036837696399289e-16
14,165027,1e-06,d[pcdiamag3]/d[kappa],0.336488459699908,0.3364884596999079,5.551115123125783e-17
14,165027,1e-06,d[kappa]/d[t],0.6083146987139958,0.6083146987139957,1.1102230246251565e-16
14,165027,1e-06,r[q95]/r[kappa],-0.04989768747264865,-0.04989768747264893,2.7755575615628914e-16
14,165027,1e-06,d[pcdiamag3]/d[betan],0.8844781106235389,0.8844781106235421,-3.219646771412954e-15
14,165027,1e-06,d[kappa]/d[betan],-0.5273113732191803,-0.5273113732191814,1.1102230246251565e-15
14,165027,1e-06,d[betan]/d[t],0.364333024891237,0.3643330248912371,-1.1102230246251565e-16
14,165027,1e-06,d[li]/d[betan],-0.017171055478906842,-0.01717105547890624,-6.036837696399289e-16
15,165028,1e-12,d[pcdiamag3]/d[kappa],0.07468286405191478,0.07468286405191271,2.067790383364354e-15
15,165028,1e-12,d[kappa]/d[t],0.37882723440767835,0.37882723440768235,-3.9968028886505635e-15
15,165028,1e-12,r[q95]/r[kappa],-0.010530619653631643,-0.010530619653628642,-3.0010716134398763e-15
15,165028,1e-12,d[pcdiamag3]/d[betan],0.7443771897319967,0.7443771897319928,3.885780586188048e-15
15,165028,1e-12,d[kappa]/d[betan],-0.4566589208714841,-0.4566589208714861,1.9984014443252818e-15
15,165028,1e-12,d[betan]/d[t],0.6134438682683151,0.613443868268317,-1.887379141862766e-15
15,165028,1e-12,d[li]/d[betan],0.00394019296528282,0.0039401929652802675,2.5526455948998716e-15
15,165028,1e-10,d[pcdiamag3]/d[kappa],0.07468286405191478,0.07468286405191271,2.067790383364354e-15
15,165028,1e-10,d[kappa]/d[t],0.37882723440767835,0.37882723440768235,-3.9968028886505635e-15
15,165028,1e-10,r[q95]/r[kappa],-0.010530619653631643,-0.010530619653628642,-3.0010716134398763e-15
15,165028,1e-10,d[pcdiamag3]/d[betan],0.7443771897319967,0.7443771897319928,3.885780586188048e-15
15,165028,1e-10,d[kappa]/d[betan],-0.4566589208714841,-0.4566589208714861,1.9984014443252818e-15
15,165028,1e-10,d[betan]/d[t],0.6134438682683151,0.613443868268317,-1.887379141862766e-15
15,165028,1e-10,d[li]/d[betan],0.00394019296528282,0.0039401929652802675,2.5526455948998716e-15
15,165028,1e-08,d[pcdiamag3]/d[kappa],0.07468286405191478,0.07468286405191271,2.067790383364354e-15
15,165028,1e-08,d[kappa]/d[t],0.37882723440767835,0.37882723440768235,-3.9968028886505635e-15
15,165028,1e-08,r[q95]/r[kappa],-0.010530619653631643,-0.010530619653628642,-3.0010716134398763e-15
15,165028,1e-08,d[pcdiamag3]/d[betan],0.7443771897319967,0.7443771897319928,3.885780586188048e-15
15,165028,1e-08,d[kappa]/d[betan],-0.4566589208714841,-0.4566589208714861,1.9984014443252818e-15
15,165028,1e-08,d[betan]/d[t],0.6134438682683151,0.613443868268317,-1.887379141862766e-15
15,165028,1e-08,d[li]/d[betan],0.00394019296528282,0.0039401929652802675,2.5526455948998716e-15
15,165028,1e-06,d[pcdiamag3]/d[kappa],0.07468286405191478,0.07468286405191271,2.067790383364354e-15
15,165028,1e-06,d[kappa]/d[t],0.37882723440767835,0.37882723440768235,-3.9968028886505635e-15
15,165028,1e-06,r[q95]/r[kappa],-0.010530619653631643,-0.010530619653628642,-3.0010716134398763e-15
15,165028,1e-06,d[pcdiamag3]/d[betan],0.7443771897319967,0.7443771897319928,3.885780586188048e-15
15,165028,1e-06,d[kappa]/d[betan],-0.4566589208714841,-0.4566589208714861,1.9984014443252818e-15
15,165028,1e-06,d[betan]/d[t],0.6134438682683151,0.613443868268317,-1.887379141862766e-15
15,165028,1e-06,d[li]/d[betan],0.00394019296528282,0.0039401929652802675,2.5526455948998716e-15
16,165029,1e-12,d[pcdiamag3]/d[kappa],0.18833546189815414,0.18833546189815453,-3.885780586188048e-16
16,165029,1e-12,d[kappa]/d[t],0.3814491184258321,0.3814491184258337,-1.5543122344752192e-15
16,165029,1e-12,r[q95]/r[kappa],-0.013182877089862386,-0.013182877089863362,9.766493169749424e-16
16,165029,1e-12,d[pcdiamag3]/d[betan],0.6684405297280452,0.6684405297280442,9.992007221626409e-16
16,165029,1e-12,d[kappa]/d[betan],-0.3754274988751294,-0.37542749887513116,1.7763568394002505e-15
16,165029,1e-12,d[betan]/d[t],0.5785002321050814,0.5785002321050794,1.9984014443252818e-15
16,165029,1e-12,d[li]/d[betan],-0.013024027628357415,-0.013024027628356739,-6.765421556309548e-16
16,165029,1e-10,d[pcdiamag3]/d[kappa],0.18833546189815414,0.18833546189815453,-3.885780586188048e-16
16,165029,1e-10,d[kappa]/d[t],0.3814491184258321,0.3814491184258337,-1.5543122344752192e-15
16,165029,1e-10,r[q95]/r[kappa],-0.013182877089862386,-0.013182877089863362,9.766493169749424e-16
16,165029,1e-10,d[pcdiamag3]/d[betan],0.6684405297280452,0.6684405297280442,9.992007221626409e-16
16,165029,1e-10,d[kappa]/d[betan],-0.3754274988751294,-0.37542749887513116,1.7763568394002505e-15
16,165029,1e-10,d[betan]/d[t],0.5785002321050814,0.5785002321050794,1.9984014443252818e-15
16,165029,1e-10,d[li]/d[betan],-0.013024027628357415,-0.013024027628356739,-6.765421556309548e-16
16,165029,1e-08,d[pcdiamag3]/d[kappa],0.18833546189815414,0.18833546189815453,-3.885780586188048e-16
16,165029,1e-08,d[kappa]/d[t],0.3814491184258321,0.3814491184258337,-1.5543122344752192e-15
16,165029,1e-08,r[q95]/r[kappa],-0.013182877089862386,-0.013182877089863362,9.766493169749424e-16
16,165029,1e-08,d[pcdiamag3]/d[betan],0.6684405297280452,0.6684405297280442,9.992007221626409e-16
16,165029,1e-08,d[kappa]/d[betan],-0.3754274988751294,-0.37542749887513116,1.7763568394002505e-15
16,165029,1e-08,d[betan]/d[t],0.5785002321050814,0.5785002321050794,1.9984014443252818e-15
16,165029,1e-08,d[li]/d[betan],-0.013024027628357415,-0.013024027628356739,-6.765421556309548e-16
16,165029,1e-06,d[pcdiamag3]/d[kappa],0.18833546189815414,0.18833546189815453,-3.885780586188048e-16
16,165029,1e-06,d[kappa]/d[t],0.3814491184258321,0.3814491184258337,-1.5543122344752192e-15
16,165029,1e-06,r[q95]/r[kappa],-0.013182877089862386,-0.013182877089863362,9.766493169749424e-16
16,165029,1e-06,d[pcdiamag3]/d[betan],0.6684405297280452,0.6684405297280442,9.992007221626409e-16
16,165029,1e-06,d[kappa]/d[betan],-0.3754274988751294,-0.37542749887513116,1.7763568394002505e-15
16,165029,1e-06,d[betan]/d[t],0.5785002321050814,0.5785002321050794,1.9984014443252818e-15
16,165029,1e-06,d[li]/d[betan],-0.013024027628357415,-0.013024027628356739,-6.765421556309548e-16
17,165031,1e-12,d[pcdiamag3]/d[kappa],0.26198767010711754,0.26198767010711954,-1.9984014443252818e-15
17,165031,1e-12,d[kappa]/d[t],0.30824143104278134,0.3082414310427794,1.942890293094024e-15
17,165031,1e-12,r[q95]/r[kappa],-0.021263444812068936,-0.021263444812071097,2.1614654510671016e-15
17,165031,1e-12,d[pcdiamag3]/d[betan],0.5459625185481447,0.5459625185481465,-1.7763568394002505e-15
17,165031,1e-12,d[kappa]/d[betan],-0.2010626940316212,-0.2010626940316193,-1.887379141862766e-15
17,165031,1e-12,d[betan]/d[t],0.652503673528881,0.6525036735288812,-2.220446049250313e-16
17,165031,1e-12,d[li]/d[betan],-0.004175701740656527,-0.004175701740656096,-4.3107878378023656e-16
17,165031,1e-10,d[pcdiamag3]/d[kappa],0.26198767010711754,0.26198767010711954,-1.9984014443252818e-15
17,165031,1e-10,d[kappa]/d[t],0.30824143104278134,0.3082414310427794,1.942890293094024e-15
17,165031,1e-10,r[q95]/r[kappa],-0.021263444812068936,-0.021263444812071097,2.1614654510671016e-15
17,165031,1e-10,d[pcdiamag3]/d[betan],0.5459625185481447,0.5459625185481465,-1.7763568394002505e-15
17,165031,1e-10,d[kappa]/d[betan],-0.2010626940316212,-0.2010626940316193,-1.887379141862766e-15
17,165031,1e-10,d[betan]/d[t],0.652503673528881,0.6525036735288812,-2.220446049250313e-16
17,165031,1e-10,d[li]/d[betan],-0.004175701740656527,-0.004175701740656096,-4.3107878378023656e-16
17,165031,1e-08,d[pcdiamag3]/d[kappa],0.26198767010711754,0.26198767010711954,-1.9984014443252818e-15
17,165031,1e-08,d[kappa]/d[t],0.30824143104278134,0.3082414310427794,1.942890293094024e-15
17,165031,1e-08,r[q95]/r[kappa],-0.021263444812068936,-0.021263444812071097,2.1614654510671016e-15
17,165031,1e-08,d[pcdiamag3]/d[betan],0.5459625185481447,0.5459625185481465,-1.7763568394002505e-15
17,165031,1e-08,d[kappa]/d[betan],-0.2010626940316212,-0.2010626940316193,-1.887379141862766e-15
17,165031,1e-08,d[betan]/d[t],0.652503673528881,0.6525036735288812,-2.220446049250313e-16
17,165031,1e-08,d[li]/d[betan],-0.004175701740656527,-0.004175701740656096,-4.3107878378023656e-16
17,165031,1e-06,d[pcdiamag3]/d[kappa],0.26198767010711754,0.26198767010711954,-1.9984014443252818e-15
17,165031,1e-06,d[kappa]/d[t],0.30824143104278134,0.3082414310427794,1.942890293094024e-15
17,165031,1e-06,r[q95]/r[kappa],-0.021263444812068936,-0.021263444812071097,2.1614654510671016e-15
17,165031,1e-06,d[pcdiamag3]/d[betan],0.5459625185481447,0.5459625185481465,-1.7763568394002505e-15
17,165031,1e-06,d[kappa]/d[betan],-0.2010626940316212,-0.2010626940316193,-1.887379141862766e-15
17,165031,1e-06,d[betan]/d[t],0.652503673528881,0.6525036735288812,-2.220446049250313e-16
17,165031,1e-06,d[li]/d[betan],-0.004175701740656527,-0.004175701740656096,-4.3107878378023656e-16
18,165042,1e-12,d[pcdiamag3]/d[kappa],0.03106022051512739,0.03106022051512447,2.921274333544943e-15
18,165042,1e-12,d[kappa]/d[t],0.18798025834478532,0.18798025834478588,-5.551115123125783e-16
18,165042,1e-12,r[q95]/r[kappa],-0.011371760151853942,-0.011371760151854773,8.309325449928906e-16
18,165042,1e-12,d[pcdiamag3]/d[betan],0.6277935777719619,0.6277935777719634,-1.5543122344752192e-15
18,165042,1e-12,d[kappa]/d[betan],-0.24825569908040293,-0.24825569908040732,4.385380947269368e-15
18,165042,1e-12,d[betan]/d[t],0.7965461065326039,0.796546106532602,1.887379141862766e-15
18,165042,1e-12,d[li]/d[betan],0.004566441819939253,0.004566441819939446,-1.93421667571414e-16
18,165042,1e-10,d[pcdiamag3]/d[kappa],0.03106022051512739,0.03106022051512447,2.921274333544943e-15
18,165042,1e-10,d[kappa]/d[t],0.18798025834478532,0.18798025834478588,-5.551115123125783e-16
18,165042,1e-10,r[q95]/r[kappa],-0.011371760151853942,-0.011371760151854773,8.309325449928906e-16
18,165042,1e-10,d[pcdiamag3]/d[betan],0.6277935777719619,0.6277935777719634,-1.5543122344752192e-15
18,165042,1e-10,d[kappa]/d[betan],-0.24825569908040293,-0.24825569908040732,4.385380947269368e-15
18,165042,1e-10,d[betan]/d[t],0.7965461065326039,0.796546106532602,1.887379141862766e-15
18,165042,1e-10,d[li]/d[betan],0.004566441819939253,0.004566441819939446,-1.93421667571414e-16
18,165042,1e-08,d[pcdiamag3]/d[kappa],0.03106022051512739,0.03106022051512447,2.921274333544943e-15
