shot,realization_index,feature_1,feature_2,covariance,correlation
165022,12,d[pcdiamag3]/d[betan],r[q95]/r[kappa],0.003345111849968567,0.37718887975563936
165022,12,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.04987035653167911,0.99999999999998
165022,12,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.03294933707652827,-0.8417793651592438
165022,12,d[pcdiamag3]/d[betan],d[betan]/d[t],0.039467751773875494,0.9277065373205493
165022,12,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.0027710756250470406,-0.5249121294598006
165022,12,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.05046847284500876,0.8271634900109893
165022,12,d[kappa]/d[betan],d[kappa]/d[t],0.015500899030212489,0.4892753199107136
165022,12,d[kappa]/d[betan],r[q95]/r[kappa],-0.0024779469648581235,-0.3559871413058664
165022,12,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.03294933707652827,-0.8417793651592438
165022,12,d[kappa]/d[betan],d[kappa]/d[betan],0.030722343341005345,0.9999999999999675
165022,12,d[kappa]/d[betan],d[betan]/d[t],-0.020033750428986592,-0.5999631207314402
165022,12,d[kappa]/d[betan],d[li]/d[betan],0.0018483968613541874,0.44609516886545675
165022,12,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.06260274612900336,-0.9440200373248675
165022,12,d[betan]/d[t],d[kappa]/d[t],-0.03321507989886367,-0.9646024446759416
165022,12,d[betan]/d[t],r[q95]/r[kappa],0.0019341947846738226,0.25565785835439997
165022,12,d[betan]/d[t],d[pcdiamag3]/d[betan],0.039467751773875494,0.9277065373205493
165022,12,d[betan]/d[t],d[kappa]/d[betan],-0.020033750428986592,-0.5999631207314402
165022,12,d[betan]/d[t],d[betan]/d[t],0.036292849619225166,0.9999999999999725
165022,12,d[betan]/d[t],d[li]/d[betan],-0.0016521534151197382,-0.3668591069689636
165022,12,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.003955567407594445,0.4806916955198325
165022,12,d[li]/d[betan],d[kappa]/d[t],0.001327125383030533,0.31059539598030717
165022,12,d[li]/d[betan],r[q95]/r[kappa],-0.0004890204227672484,-0.520901894160428
165022,12,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.0027710756250470406,-0.5249121294598006
165022,12,d[li]/d[betan],d[kappa]/d[betan],0.0018483968613541874,0.44609516886545675
165022,12,d[li]/d[betan],d[betan]/d[t],-0.0016521534151197382,-0.3668591069689636
165022,12,d[li]/d[betan],d[li]/d[betan],0.0005588317423013727,0.9999999999982107
165026,13,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.0666868708976799,0.999999999999985
165026,13,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.045682923817681735,0.9653118265460874
165026,13,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],6.732858795506452e-05,0.018163311669901094
165026,13,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.03624406189198562,-0.9947057591364162
165026,13,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.011247256766650551,0.5867643151047804
165026,13,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.04539790187430744,-0.9779172877301636
165026,13,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.0015671480300634593,0.5538355048182788
165026,13,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.045682923817681735,0.9653118265460874
165026,13,d[kappa]/d[t],d[kappa]/d[t],0.03358398213901686,0.9999999999999702
165026,13,d[kappa]/d[t],r[q95]/r[kappa],0.0002950418326204368,0.1121587603555889
165026,13,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.024426156001612884,-0.9446413895182922
165026,13,d[kappa]/d[t],d[kappa]/d[betan],0.004923310188767852,0.36193314582312763
165026,13,d[kappa]/d[t],d[betan]/d[t],-0.032735171458228025,-0.9936536602052327
165026,13,d[kappa]/d[t],d[li]/d[betan],0.00120239164416252,0.5987848406943996
165026,13,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],6.732858795506452e-05,0.018163311669901094
165026,13,r[q95]/r[kappa],d[kappa]/d[t],0.0002950418326204368,0.1121587603555889
165026,13,r[q95]/r[kappa],r[q95]/r[kappa],0.00020604809445547924,0.9999999999951469
165026,13,r[q95]/r[kappa],d[pcdiamag3]/d[betan],4.392285080202537e-05,0.021686234910805204
165026,13,r[q95]/r[kappa],d[kappa]/d[betan],-0.00019025438249370132,-0.1785614163134363
165026,13,r[q95]/r[kappa],d[betan]/d[t],-0.00013778834055451844,-0.05339673227843775
165026,13,r[q95]/r[kappa],d[li]/d[betan],3.307416080518221e-05,0.21027879266793786
165026,13,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.03624406189198562,-0.9947057591364162
165026,13,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.024426156001612884,-0.9446413895182922
165026,13,d[pcdiamag3]/d[betan],r[q95]/r[kappa],4.392285080202537e-05,0.021686234910805204
165026,13,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.019908755913572024,0.9999999999999498
165026,13,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.006515265569042574,-0.6220815420086921
165026,13,d[pcdiamag3]/d[betan],d[betan]/d[t],0.024473386974458135,0.9648471716523415
165026,13,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.0008401627967571651,-0.5434158832781328
165026,13,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.011247256766650551,0.5867643151047804
165026,13,d[kappa]/d[betan],d[kappa]/d[t],0.004923310188767852,0.36193314582312763
165026,13,d[kappa]/d[betan],r[q95]/r[kappa],-0.00019025438249370132,-0.1785614163134363
165026,13,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.006515265569042574,-0.6220815420086921
165026,13,d[kappa]/d[betan],d[kappa]/d[betan],0.005509668791964959,0.9999999999998185
165026,13,d[kappa]/d[betan],d[betan]/d[t],-0.005452204954338395,-0.4085977197280129
165026,13,d[kappa]/d[betan],d[li]/d[betan],0.00016085872362054534,0.19777564729933286
165026,13,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.04539790187430744,-0.9779172877301636
165026,13,d[betan]/d[t],d[kappa]/d[t],-0.032735171458228025,-0.9936536602052327
165026,13,d[betan]/d[t],r[q95]/r[kappa],-0.00013778834055451844,-0.05339673227843775
165026,13,d[betan]/d[t],d[pcdiamag3]/d[betan],0.024473386974458135,0.9648471716523415
165026,13,d[betan]/d[t],d[kappa]/d[betan],-0.005452204954338395,-0.4085977197280129
165026,13,d[betan]/d[t],d[betan]/d[t],0.03231669775068122,0.9999999999999691
165026,13,d[betan]/d[t],d[li]/d[betan],-0.0010690657276762401,-0.5427275418645597
165026,13,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.0015671480300634593,0.5538355048182788
165026,13,d[li]/d[betan],d[kappa]/d[t],0.00120239164416252,0.5987848406943996
165026,13,d[li]/d[betan],r[q95]/r[kappa],3.307416080518221e-05,0.21027879266793786
165026,13,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.0008401627967571651,-0.5434158832781328
165026,13,d[li]/d[betan],d[kappa]/d[betan],0.00016085872362054534,0.19777564729933286
165026,13,d[li]/d[betan],d[betan]/d[t],-0.0010690657276762401,-0.5427275418645597
165026,13,d[li]/d[betan],d[li]/d[betan],0.00012006546717342748,0.9999999999916712
165027,14,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.09170046816889105,0.9999999999999891
165027,14,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.04265887885909992,0.812673118557909
165027,14,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.00433466894175654,0.4747976429009735
165027,14,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.08879033969848049,-0.9989787534952417
165027,14,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.051636195580231546,0.8613737517179201
165027,14,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.03717477455669692,-0.8829597148211451
165027,14,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.0017150055503746592,0.30043842514400865
165027,14,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.04265887885909992,0.812673118557909
165027,14,d[kappa]/d[t],d[kappa]/d[t],0.0300479973842391,0.9999999999999667
165027,14,d[kappa]/d[t],r[q95]/r[kappa],0.0029909703101792303,0.5723250202680141
165027,14,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.0411021853950798,-0.807855075820338
165027,14,d[kappa]/d[t],d[kappa]/d[betan],0.01515215959960863,0.441560221675009
165027,14,d[kappa]/d[t],d[betan]/d[t],-0.022509735411125345,-0.9339872465349603
165027,14,d[kappa]/d[t],d[li]/d[betan],0.0018443283529597674,0.5644249454780206
165027,14,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.00433466894175654,0.4747976429009735
165027,14,r[q95]/r[kappa],d[kappa]/d[t],0.0029909703101792303,0.5723250202680141
165027,14,r[q95]/r[kappa],r[q95]/r[kappa],0.0009089148658705393,0.9999999999988999
165027,14,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.004172452698306619,-0.4715265259328635
165027,14,r[q95]/r[kappa],d[kappa]/d[betan],0.0018338040861581018,0.30726599923706616
165027,14,r[q95]/r[kappa],d[betan]/d[t],-0.0020635367601666995,-0.4922989719266668
165027,14,r[q95]/r[kappa],d[li]/d[betan],0.0002460781154845377,0.4329992182382468
165027,14,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.08879033969848049,-0.9989787534952417
165027,14,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.0411021853950798,-0.807855075820338
165027,14,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.004172452698306619,-0.4715265259328635
165027,14,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.08614843232573599,0.9999999999999885
165027,14,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.05038067804248878,-0.8670886303690304
165027,14,d[pcdiamag3]/d[betan],d[betan]/d[t],0.03580449847315034,0.8773890856042906
165027,14,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.001671014211639443,-0.3020175480745752
165027,14,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.051636195580231546,0.8613737517179201
165027,14,d[kappa]/d[betan],d[kappa]/d[t],0.01515215959960863,0.441560221675009
165027,14,d[kappa]/d[betan],r[q95]/r[kappa],0.0018338040861581018,0.30726599923706616
165027,14,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.05038067804248878,-0.8670886303690304
165027,14,d[kappa]/d[betan],d[kappa]/d[betan],0.03918805005899972,0.9999999999999745
165027,14,d[kappa]/d[betan],d[betan]/d[t],-0.01454910902994016,-0.5286130660715918
165027,14,d[kappa]/d[betan],d[li]/d[betan],0.00035879724346739474,0.09614971341426046
165027,14,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.03717477455669692,-0.8829597148211451
165027,14,d[betan]/d[t],d[kappa]/d[t],-0.022509735411125345,-0.9339872465349603
165027,14,d[betan]/d[t],r[q95]/r[kappa],-0.0020635367601666995,-0.4922989719266668
165027,14,d[betan]/d[t],d[pcdiamag3]/d[betan],0.03580449847315034,0.8773890856042906
165027,14,d[betan]/d[t],d[kappa]/d[betan],-0.01454910902994016,-0.5286130660715918
165027,14,d[betan]/d[t],d[betan]/d[t],0.019330511922837707,0.9999999999999483
165027,14,d[betan]/d[t],d[li]/d[betan],-0.0008694614217537188,-0.3317449821656936
165027,14,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.0017150055503746592,0.30043842514400865
165027,14,d[li]/d[betan],d[kappa]/d[t],0.0018443283529597674,0.5644249454780206
165027,14,d[li]/d[betan],r[q95]/r[kappa],0.0002460781154845377,0.4329992182382468
165027,14,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.001671014211639443,-0.3020175480745752
165027,14,d[li]/d[betan],d[kappa]/d[betan],0.00035879724346739474,0.09614971341426046
165027,14,d[li]/d[betan],d[betan]/d[t],-0.0008694614217537188,-0.3317449821656936
165027,14,d[li]/d[betan],d[li]/d[betan],0.0003553436453343756,0.9999999999971858
165028,15,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.07097713896257081,0.9999999999999859
165028,15,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.04205441389505329,0.9852341086508812
165028,15,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.00016579529537552568,0.053286239363248764
165028,15,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.04688697033124857,-0.9994161337082706
165028,15,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.026410923409460253,0.9408303679457068
165028,15,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.03936528873171654,-0.9840125404664133
165028,15,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.00034304351534571403,0.20550169888362962
165028,15,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.04205441389505329,0.9852341086508812
165028,15,d[kappa]/d[t],d[kappa]/d[t],0.025669996106590296,0.999999999999961
165028,15,d[kappa]/d[t],r[q95]/r[kappa],0.0001744401683893059,0.09322571201178502
165028,15,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.027780551589342912,-0.9846488832750866
165028,15,d[kappa]/d[t],d[kappa]/d[betan],0.014771458509792227,0.8749786647817243
165028,15,d[kappa]/d[t],d[betan]/d[t],-0.02394311929642911,-0.9952089308236051
165028,15,d[kappa]/d[t],d[li]/d[betan],0.0002193191721288017,0.2184686592976213
165028,15,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.00016579529537552568,0.053286239363248764
165028,15,r[q95]/r[kappa],d[kappa]/d[t],0.0001744401683893059,0.09322571201178502
165028,15,r[q95]/r[kappa],r[q95]/r[kappa],0.00013639415944141883,0.9999999999926684
165028,15,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.00010302592756745245,-0.050095887617320915
165028,15,r[q95]/r[kappa],d[kappa]/d[betan],5.725889452638096e-05,0.04652989345191005
165028,15,r[q95]/r[kappa],d[betan]/d[t],-0.00010007701656809271,-0.057066718455803495
165028,15,r[q95]/r[kappa],d[li]/d[betan],3.5796249068817456e-06,0.048917593230860285
165028,15,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.04688697033124857,-0.9994161337082706
165028,15,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.027780551589342912,-0.9846488832750866
165028,15,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.00010302592756745245,-0.050095887617320915
165028,15,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.031009384124784125,0.9999999999999678
165028,15,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.017438710358603712,-0.9398418505339263
165028,15,d[pcdiamag3]/d[betan],d[betan]/d[t],0.02602770032509113,0.9843185370672138
165028,15,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.0002263567118051532,-0.20515034568416887
165028,15,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.026410923409460253,0.9408303679457068
165028,15,d[kappa]/d[betan],d[kappa]/d[t],0.014771458509792227,0.8749786647817243
165028,15,d[kappa]/d[betan],r[q95]/r[kappa],5.725889452638096e-05,0.04652989345191005
165028,15,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.017438710358603712,-0.9398418505339263
165028,15,d[kappa]/d[betan],d[kappa]/d[betan],0.011102634121732818,0.99999999999991
165028,15,d[kappa]/d[betan],d[betan]/d[t],-0.013723377452841693,-0.8673500962706865
165028,15,d[kappa]/d[betan],d[li]/d[betan],0.00014165824757448036,0.2145627356981856
165028,15,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.03936528873171654,-0.9840125404664133
165028,15,d[betan]/d[t],d[kappa]/d[t],-0.02394311929642911,-0.9952089308236051
165028,15,d[betan]/d[t],r[q95]/r[kappa],-0.00010007701656809271,-0.057066718455803495
165028,15,d[betan]/d[t],d[pcdiamag3]/d[betan],0.02602770032509113,0.9843185370672138
165028,15,d[betan]/d[t],d[kappa]/d[betan],-0.013723377452841693,-0.8673500962706865
165028,15,d[betan]/d[t],d[betan]/d[t],0.022547953302749633,0.9999999999999557
165028,15,d[betan]/d[t],d[li]/d[betan],-0.00014656155055187435,-0.15577291057457904
165028,15,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.00034304351534571403,0.20550169888362962
165028,15,d[li]/d[betan],d[kappa]/d[t],0.0002193191721288017,0.2184686592976213
165028,15,d[li]/d[betan],r[q95]/r[kappa],3.5796249068817456e-06,0.048917593230860285
165028,15,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.0002263567118051532,-0.20515034568416887
165028,15,d[li]/d[betan],d[kappa]/d[betan],0.00014165824757448036,0.2145627356981856
165028,15,d[li]/d[betan],d[betan]/d[t],-0.00014656155055187435,-0.15577291057457904
165028,15,d[li]/d[betan],d[li]/d[betan],3.925989248520574e-05,0.9999999999745287
165029,16,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.05472367586909577,0.9999999999999818
165029,16,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.03510219325458878,0.95988100207533
165029,16,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0005799310714966083,0.1278393380005829
165029,16,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.03393294665996717,-0.9982428039707447
165029,16,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.011760823476505438,0.6093457171486508
165029,16,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.0337819975044905,-0.9463668914676159
165029,16,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.0006471227362764316,0.31446087502618253
165029,16,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.03510219325458878,0.95988100207533
165029,16,d[kappa]/d[t],d[kappa]/d[t],0.02443759434815675,0.9999999999999591
165029,16,d[kappa]/d[t],r[q95]/r[kappa],0.00048293560188381474,0.15930733148804196
165029,16,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.021886091882647406,-0.9634767458212872
165029,16,d[kappa]/d[t],d[kappa]/d[betan],0.0048265297000792805,0.374213473087431
165029,16,d[kappa]/d[t],d[betan]/d[t],-0.023602079823377732,-0.9894250298816407
165029,16,d[kappa]/d[t],d[li]/d[betan],0.0004025956458297963,0.29275710143048805
165029,16,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.0005799310714966083,0.1278393380005829
165029,16,r[q95]/r[kappa],d[kappa]/d[t],0.00048293560188381474,0.15930733148804196
165029,16,r[q95]/r[kappa],r[q95]/r[kappa],0.00037605248939169745,0.9999999999973408
165029,16,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0003205478448009123,-0.11375509879805935
165029,16,r[q95]/r[kappa],d[kappa]/d[betan],0.00018278233985727412,0.11424143798201539
165029,16,r[q95]/r[kappa],d[betan]/d[t],-0.0003012805701969066,-0.1018142893308316
165029,16,r[q95]/r[kappa],d[li]/d[betan],2.645105069622597e-05,0.1550551818366247
165029,16,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.03393294665996717,-0.9982428039707447
165029,16,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.021886091882647406,-0.9634767458212872
165029,16,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.0003205478448009123,-0.11375509879805935
165029,16,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.021115215133215896,0.9999999999999527
165029,16,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.007029493795604421,-0.5863270883460127
165029,16,d[pcdiamag3]/d[betan],d[betan]/d[t],0.02118938823444235,0.9556140062951974
165029,16,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.00035876360485814497,-0.28065850958255323
165029,16,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.011760823476505438,0.6093457171486508
165029,16,d[kappa]/d[betan],d[kappa]/d[t],0.0048265297000792805,0.374213473087431
165029,16,d[kappa]/d[betan],r[q95]/r[kappa],0.00018278233985727412,0.11424143798201539
165029,16,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.007029493795604421,-0.5863270883460127
165029,16,d[kappa]/d[betan],d[kappa]/d[betan],0.006807265275030446,0.9999999999998531
165029,16,d[kappa]/d[betan],d[betan]/d[t],-0.004096611915305935,-0.3253870989236713
165029,16,d[kappa]/d[betan],d[li]/d[betan],0.0002787934575960454,0.38411726788793615
165029,16,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.0337819975044905,-0.9463668914676159
165029,16,d[betan]/d[t],d[kappa]/d[t],-0.023602079823377732,-0.9894250298816407
165029,16,d[betan]/d[t],r[q95]/r[kappa],-0.0003012805701969066,-0.1018142893308316
165029,16,d[betan]/d[t],d[pcdiamag3]/d[betan],0.02118938823444235,0.9556140062951974
165029,16,d[betan]/d[t],d[kappa]/d[betan],-0.004096611915305935,-0.3253870989236713
165029,16,d[betan]/d[t],d[betan]/d[t],0.02328500378344185,0.999999999999957
165029,16,d[betan]/d[t],d[li]/d[betan],-0.00022429152556044138,-0.16708686062890288
165029,16,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.0006471227362764316,0.31446087502618253
165029,16,d[li]/d[betan],d[kappa]/d[t],0.0004025956458297963,0.29275710143048805
165029,16,d[li]/d[betan],r[q95]/r[kappa],2.645105069622597e-05,0.1550551818366247
165029,16,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.00035876360485814497,-0.28065850958255323
165029,16,d[li]/d[betan],d[kappa]/d[betan],0.0002787934575960454,0.38411726788793615
165029,16,d[li]/d[betan],d[betan]/d[t],-0.00022429152556044138,-0.16708686062890288
165029,16,d[li]/d[betan],d[li]/d[betan],7.7386431127541e-05,0.9999999999870778
165031,17,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.10055643770785001,0.99999999999999
165031,17,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.07060527300502299,0.980460728737241
165031,17,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0018123672350781595,0.3388025606806594
165031,17,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.05549747285559079,-0.9981753154162152
165031,17,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.014278482665280812,0.6253581504885546
165031,17,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.06888684479027975,-0.9850023196986865
165031,17,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.00013394816294320849,0.050662250315185606
165031,17,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.07060527300502299,0.980460728737241
165031,17,d[kappa]/d[t],d[kappa]/d[t],0.05157081409147671,0.9999999999999806
165031,17,d[kappa]/d[t],r[q95]/r[kappa],0.001498280658540746,0.3911079117148633
165031,17,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.03879570019511566,-0.9743615980784323
165031,17,d[kappa]/d[t],d[kappa]/d[betan],0.007716772079311056,0.4719384647198679
165031,17,d[kappa]/d[t],d[betan]/d[t],-0.049779498118978666,-0.9939268433922122
165031,17,d[kappa]/d[t],d[li]/d[betan],0.000206818120942518,0.10922932474747232
165031,17,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.0018123672350781595,0.3388025606806594
165031,17,r[q95]/r[kappa],d[kappa]/d[t],0.001498280658540746,0.3911079117148633
165031,17,r[q95]/r[kappa],r[q95]/r[kappa],0.0002845700279064924,0.9999999999964859
165031,17,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0009376460476267094,-0.3170172593933635
165031,17,r[q95]/r[kappa],d[kappa]/d[betan],0.000143439666901972,0.1180936064128611
165031,17,r[q95]/r[kappa],d[betan]/d[t],-0.001300306237881296,-0.34950787659478466
165031,17,r[q95]/r[kappa],d[li]/d[betan],1.4939279451988914e-05,0.10621545831590955
165031,17,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.05549747285559079,-0.9981753154162152
165031,17,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.03879570019511566,-0.9743615980784323
165031,17,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.0009376460476267094,-0.3170172593933635
165031,17,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.03074134633821157,0.9999999999999675
165031,17,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.007928225724410513,-0.6280095677729225
165031,17,d[pcdiamag3]/d[betan],d[betan]/d[t],0.038036549774474016,0.9836612740865112
165031,17,d[pcdiamag3]/d[betan],d[li]/d[betan],-5.0295392468262444e-05,-0.03440482981793041
165031,17,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.014278482665280812,0.6253581504885546
165031,17,d[kappa]/d[betan],d[kappa]/d[t],0.007716772079311056,0.4719384647198679
165031,17,d[kappa]/d[betan],r[q95]/r[kappa],0.000143439666901972,0.1180936064128611
165031,17,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.007928225724410513,-0.6280095677729225
165031,17,d[kappa]/d[betan],d[kappa]/d[betan],0.005184377396931665,0.9999999999998072
165031,17,d[kappa]/d[betan],d[betan]/d[t],-0.0077048731157462885,-0.4852025634655714
165031,17,d[kappa]/d[betan],d[li]/d[betan],-2.372677447466148e-05,-0.03952237663060331
165031,17,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.06888684479027975,-0.9850023196986865
165031,17,d[betan]/d[t],d[kappa]/d[t],-0.049779498118978666,-0.9939268433922122
165031,17,d[betan]/d[t],r[q95]/r[kappa],-0.001300306237881296,-0.34950787659478466
165031,17,d[betan]/d[t],d[pcdiamag3]/d[betan],0.038036549774474016,0.9836612740865112
165031,17,d[betan]/d[t],d[kappa]/d[betan],-0.0077048731157462885,-0.4852025634655714
165031,17,d[betan]/d[t],d[betan]/d[t],0.04863939903395193,0.9999999999999795
165031,17,d[betan]/d[t],d[li]/d[betan],-5.1131608871510084e-05,-0.02780660786656366
165031,17,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.00013394816294320849,0.050662250315185606
165031,17,d[li]/d[betan],d[kappa]/d[t],0.000206818120942518,0.10922932474747232
165031,17,d[li]/d[betan],r[q95]/r[kappa],1.4939279451988914e-05,0.10621545831590955
165031,17,d[li]/d[betan],d[pcdiamag3]/d[betan],-5.0295392468262444e-05,-0.03440482981793041
165031,17,d[li]/d[betan],d[kappa]/d[betan],-2.372677447466148e-05,-0.03952237663060331
165031,17,d[li]/d[betan],d[betan]/d[t],-5.1131608871510084e-05,-0.02780660786656366
165031,17,d[li]/d[betan],d[li]/d[betan],6.951758732382657e-05,0.9999999999856152
165042,18,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.05516941626130437,0.9999999999999819
165042,18,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.03832592096517913,0.9695299616940035
165042,18,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0009644437404098654,0.2933253782206016
165042,18,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.028449040627976038,-0.999413375182841
165042,18,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.009478026473431291,0.5783431822579774
165042,18,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.03728161404720895,-0.9656228168574571
165042,18,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.00026610866795742703,-0.2630660489965056
165042,18,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.03832592096517913,0.9695299616940035
165042,18,d[kappa]/d[t],d[kappa]/d[t],0.02832463623379114,0.9999999999999647
165042,18,d[kappa]/d[t],r[q95]/r[kappa],0.0006974057773361591,0.2960228975284073
165042,18,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.019789658828468577,-0.9702482381420159
