realization_index,shot,feature,feature_order,canonical_estimate,bootstrap_mean,bootstrap_median,bootstrap_standard_deviation,bootstrap_variance,q025,q05,q25,q75,q95,q975,fraction_positive,fraction_negative,sign_stability,relative_bootstrap_sd,interval_contains_zero,primary_block_length
7,161136,d[betan]/d[t],source_matrix_order,-0.5670818802912524,-0.3457155800439929,-0.4201260498346521,0.2223268373021705,0.0494292225847858,-0.6050693379665147,-0.5944141727115289,-0.5417761118937988,-0.10261655286283762,0.02171498505915284,0.04673470627641031,0.088,0.912,0.912,0.3920542077415406,True,111
7,161136,d[li]/d[betan],source_matrix_order,-0.0005868888153849061,0.00330689969911632,0.0034788853683348324,0.00564696056606544,3.188816363469811e-05,-0.0078002330503565385,-0.006040622589058955,-6.957822253516807e-05,0.006860445115323716,0.012488710064416153,0.01422341621262256,0.747,0.253,0.747,9.621857527396065,True,111
8,161138,d[pcdiamag3]/d[kappa],source_matrix_order,0.18066753969709892,0.4628540322604917,0.19147698658238538,0.43302921142017925,0.1875142979431823,0.10912042884610834,0.1194946348590557,0.15375221701475278,0.9918354744604263,1.2025504097943258,1.228187392642617,1.0,0.0,1.0,2.3968290714877667,False,116
8,161138,d[kappa]/d[t],source_matrix_order,1.3726306220880955,1.2238303843077556,1.2468715899901688,0.1472764824049453,0.021690362269574166,0.9888294511578964,0.9988767964499663,1.0733055290227598,1.3541003510596499,1.4156179849274448,1.4461043614806572,1.0,0.0,1.0,0.107295058142374,False,116
8,161138,r[q95]/r[kappa],source_matrix_order,0.007953335802862949,0.008356643499021382,0.008585484929163043,0.005152978064360861,2.6553182931784207e-05,-0.0033658846753716622,0.0008604733760476381,0.006736137121884214,0.010273872160802208,0.016026587664321,0.018001237202698687,0.955,0.045,0.955,0.6479014833631576,True,116
8,161138,d[pcdiamag3]/d[betan],source_matrix_order,1.4457593407726024,1.0802026603371986,1.4319084246802036,0.5604147965205193,0.31406474415913505,0.09022561261553372,0.12144328871346831,0.3951941770863976,1.4812049575801485,1.524349583641009,1.5377153078906358,0.999,0.001,0.999,0.3876266130302417,False,116
8,161138,d[kappa]/d[betan],source_matrix_order,-1.7453422273332848,-1.2283819523242478,-1.5845207043983325,0.6506363414344829,0.42332764879524903,-1.8555362899164225,-1.817031514044853,-1.722927636439374,-0.46443592475282724,-0.13555433335904862,-0.09684086034066984,0.001,0.999,0.999,0.3727843922212277,False,116
8,161138,d[betan]/d[t],source_matrix_order,-0.44398895490183665,-0.27695646712418864,-0.31141139102477955,0.1686302033375915,0.028436145477677453,-0.5057832170179375,-0.48488766570972713,-0.4325076482409651,-0.09779072948560469,-0.02279262095347823,-0.010270072427564971,0.005,0.995,0.995,0.3798072034807133,False,116
8,161138,d[li]/d[betan],source_matrix_order,-0.008176572138731575,-0.005266552166636193,-0.0048317048102299535,0.004400244321225895,1.9362150086480738e-05,-0.013710023597426811,-0.012780416572871399,-0.008655752761602478,-0.001878862387357988,0.0013813709228976802,0.0020905791888997235,0.106,0.894,0.894,0.53815269364308,True,116
9,161145,d[pcdiamag3]/d[kappa],source_matrix_order,0.1836892746804905,0.41740482879768354,0.18956170620269536,0.4361510452308091,0.1902277342559273,0.020373516948016028,0.024603495908854585,0.10328741500243173,0.8483468108914436,1.2179695329641316,1.241974963825321,0.999,0.001,0.999,2.3743958159203835,False,102
